x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals
84.06,50530662.58178552,84.06,7066.0836,593974.987416,4020571.697990017,49929537.44218896,50523512.42960496,50523596.489604965,50530579.068825245,50530662.573204964,50530578.52178552,50523596.49818552,49936687.59436952,46510090.88379551,601125.1395965591,7150.152180559933,7066.092180557549,83.51296027749777,0.008580558001995087
71.4579,26443658.125523,71.4579,5106.23147241,364880.5779323265,1151042.5117470818,26073599.84983039,26438480.42776272,26438551.88566272,26442821.48497449,26443658.11713513,26443586.667623002,26438551.89405059,26078777.547590673,25292615.61377592,370058.27569261193,5177.697760280222,5106.239860281348,836.6405485123396,0.008387871086597443
33.3472,1274852.1541481956,33.3472,1112.03574784,37083.27849037005,6580.667736837146,1236623.5044740683,1273706.7829644382,1273740.1301644382,1274147.970145294,1274852.1659122782,1274818.8069481957,1273740.1184003556,1237768.8756578255,1268271.4864113585,38228.649674127344,1145.3711837574374,1112.0239837574773,704.1840029016603,0.011764082591980696
17.6114,101990.2651871164,17.6114,310.16140996,5462.376655369544,212.72752936128884,96200.10022837519,101662.47688374475,101680.08828374474,101727.463871289,101990.24969370474,101972.6537871164,101680.1037771564,96527.88853174685,101777.5376577551,5790.16495874121,327.7883033716498,310.1769033716555,262.80131582739705,0.015493411658098921
67.6694,21283108.634301208,67.6694,4579.14769636,309868.17712406337,765669.8689864181,20968593.62507909,21278461.802203156,21278529.471603155,21282148.365880035,21283108.619299516,21283040.96490121,21278529.486604847,20973240.457177144,20517438.76531479,314515.0092221163,4646.832098051906,4579.1626980528235,960.2684211730957,0.01500169187784195
31.6602,1037511.3450058348,31.6602,1002.36826404,31735.179713159207,4828.937772194173,1004742.1367545631,1036477.3164677224,1036508.9766677225,1036854.8762478055,1037511.3449317623,1037479.6848058348,1036508.9767417948,1005776.1652926756,1032682.4072336407,32769.208251271746,1034.0285381124122,1002.3683381123701,656.4687580292812,7.407250814139843e-05
81.5681,44816568.3926566,81.5681,6653.35493761,542701.5208864663,3176277.43477815,44267131.92581937,44809833.44670583,44809915.01480583,44816290.07524013,44816568.369743444,44816486.824556604,44809915.03771899,44273866.871770136,41640290.957878456,549436.4668372348,6734.945950768888,6653.37785077095,278.31741647422314,0.02291315793991089
15.0689,55225.44810566241,15.0689,227.07174720999998,3421.7214515327687,104.1409082499756,51561.57838100214,54983.29983253491,54998.36873253491,55024.00873698808,55225.44047974491,55210.379205662415,54998.37635845241,51803.72665412964,55121.30719741244,3663.869724660275,242.14827312750276,227.07937312750437,201.43936867433513,0.007625917503901292
96.0183,85893994.77424201,96.0183,9219.51393489,885242.0548544484,11646026.919952912,84999437.19563088,85884679.25048533,85884775.26878533,85895211.15226035,85893994.78272021,85893898.75594202,85884775.26030712,85008752.71938756,74247967.8542891,894557.5786111355,9315.523756682873,9219.50545668602,1216.378018334508,0.00847819447517395
28.5198,685624.6929760156,28.5198,813.37899204,23197.40617718239,2633.0872099015455,661585.3846920064,684782.7908691887,684811.3106691887,685058.7750499599,685624.6896612287,685596.1731760156,684811.3139839757,662427.2867988332,682991.6057661141,24039.308284009225,841.9021068268921,813.382306826883,565.9179260557285,0.003314786939881742
27.6143,603329.2762012273,27.6143,762.54956449,21057.272438696207,2192.9548318505213,581481.8383038887,602539.1107425848,602566.7250425848,602789.6333242425,603329.2746070748,603301.6619012273,602566.7266367374,582272.0037625311,601136.3213693768,21847.43789733865,790.1654586425284,762.5511586425127,539.6428769847844,0.0015941525343805552
51.0219,6912304.927843692,51.0219,2603.23427961,132821.95909083346,101760.17086930346,6776828.714536596,6909650.673627431,6909701.695527431,6911230.883039125,6912304.929807041,6912253.905943692,6909701.693564082,6779482.968752858,6810544.756974388,135476.2133070957,2654.254216261208,2603.2323162611574,1074.0448045665398,0.0019633490592241287
78.8412,39134212.18385487,78.8412,6215.93481744,490071.7601287505,2438903.0239380617,38637845.65466285,39127917.4147916,39127996.2559916,39133747.8965362,39134212.19080904,39134133.34265487,39127996.24903743,38644140.42372612,36695309.15991681,496366.529192023,6294.769063271582,6215.927863270044,464.28731866925955,0.006954170763492584
66.3449,19670980.087615944,66.3449,4401.64575601,292026.7475179078,661351.9016649224,19374485.361400843,19666512.10891875,19666578.45381875,19669986.409539316,19670980.09957476,19670913.742715944,19666578.441859934,19378953.34009804,19009628.18595102,296494.7262151018,4467.978697195649,4401.633797194809,993.6780766285956,0.011958815157413483
11.4733,18981.59697487677,11.4733,131.63661289,1510.3063506708372,33.571841875076764,17328.197853151716,18838.504203822555,18849.977503822556,18856.472620537756,18981.614116712553,18970.12367487677,18849.96036198677,17471.290624205933,18948.025133001694,1653.399121725055,143.09277105421643,131.61947105421496,125.12435433901555,0.017141835782240378
9.8653,10539.308659828122,9.8653,97.32414408999999,960.1318786910768,19.117521314578543,9471.98902285108,10432.120901542157,10441.986201542157,10443.543782529321,10539.310345632157,10529.443359828123,10441.984515738122,9579.176781137046,10520.191138513545,1067.319636977043,107.18775828596517,97.3224582859657,95.76487729880137,0.0016858040344231995
69.9596,24301989.94061253,69.9596,4894.34563216,342406.4626876607,981550.584540018,23954619.167043667,24297025.629731327,24297095.58933133,24301099.30789921,24301989.934963487,24301919.981012527,24297095.59498037,23959583.47792487,23320439.35607251,347370.7735688612,4964.310881201178,4894.351281199604,890.6327133178711,0.005649041384458542
49.4671,6111321.719849203,49.4671,2446.99398241,121045.69602727372,82363.26182697699,5987779.549950752,6108825.245978026,6108874.713078026,6110265.350832801,6111321.707060436,6111272.252749203,6108874.725866793,5990276.0238219295,6028958.458022226,123542.16989845037,2496.4738711770624,2447.0067711770535,1056.3690164014697,0.012788766995072365
