x1,x2,x3,x4,x5,y
1.0,1.0101,1.0201,1.0302,1.0402,5.820728257915926
1.0503,1.0603,1.0704,1.0804,1.0905,6.821800227843154
1.1005,1.1106,1.1206,1.1307,1.1407,7.122261134997152
1.1508,1.1608,1.1709,1.1809,1.191,8.169168912605858
1.201,1.2111,1.2211,1.2312,1.2412,10.23951124096133
1.2513,1.2613,1.2714,1.2814,1.2915,11.592684947321374
1.3015,1.3116,1.3216,1.3317,1.3417,12.282800452731884
1.3518,1.3618,1.3719,1.3819,1.392,14.623933257023214
1.402,1.4121,1.4221,1.4322,1.4422,17.12208437673739
1.4523,1.4623,1.4724,1.4824,1.4925,18.073732300451987
1.5025,1.5126,1.5226,1.5327,1.5427,21.507307909773434
1.5528,1.5628,1.5729,1.5829,1.593,23.968325960993816
1.603,1.6131,1.6231,1.6332,1.6432,28.011367984449436
1.6533,1.6633,1.6734,1.6834,1.6935,31.11392925129972
1.7035,1.7136,1.7236,1.7337,1.7437,35.28060519362666
1.7538,1.7638,1.7739,1.7839,1.794,39.62155443760398
1.804,1.8141,1.8241,1.8342,1.8442,42.63261573707198
1.8543,1.8643,1.8744,1.8844,1.8945,49.03838282090778
1.9045,1.9146,1.9246,1.9347,1.9447,55.00058044718882
1.9548,1.9648,1.9749,1.9849,1.995,60.373731764027944
2.005,2.0151,2.0251,2.0352,2.0452,67.7004563202948
2.0553,2.0653,2.0754,2.0854,2.0955,74.31366331717797
2.1055,2.1156,2.1256,2.1357,2.1457,82.85211623271512
2.1558,2.1658,2.1759,2.1859,2.196,90.85374598791277
2.206,2.2161,2.2261,2.2362,2.2462,100.60785499225706
2.2563,2.2663,2.2764,2.2864,2.2965,110.02528333142625
2.3065,2.3166,2.3266,2.3367,2.3467,120.6475697154283
2.3568,2.3668,2.3769,2.3869,2.397,132.26170831907243
2.407,2.4171,2.4271,2.4372,2.4472,145.87307608986404
2.4573,2.4673,2.4774,2.4874,2.4975,159.66946102494816
2.5075,2.5176,2.5276,2.5377,2.5477,173.1070104815851
2.5578,2.5678,2.5779,2.5879,2.598,190.1746303571526
2.608,2.6181,2.6281,2.6382,2.6482,206.12183284915184
2.6583,2.6683,2.6784,2.6884,2.6985,223.84463354823885
2.7085,2.7186,2.7286,2.7387,2.7487,243.8667417658454
2.7588,2.7688,2.7789,2.7889,2.799,264.54269252767995
2.809,2.8191,2.8291,2.8392,2.8492,286.0406904573813
2.8593,2.8693,2.8794,2.8894,2.8995,309.8245813846032
2.9095,2.9196,2.9296,2.9397,2.9497,334.3245946747635
2.9598,2.9698,2.9799,2.9899,3.0,361.5230994015407
