x1,x2,x3,x4,x5,y
1.1988,1.0899,1.0421,2.8266,2.8356,0.6397402894549538
2.4316,1.4723,1.0883,1.7678,2.6634,1.1915231610645256
1.7353,2.1522,1.8403,1.2706,1.4642,0.8724205202425779
2.8756,1.8332,2.9599,1.9892,2.0836,0.09012842111935959
2.2232,2.0675,2.3437,1.4,1.74,0.8516226988244403
2.5204,1.6102,1.8708,2.3612,1.3937,-0.3043399636835854
2.6617,1.7752,2.0421,2.7631,2.1697,-1.7227714680887924
2.713,1.7246,2.2826,1.8582,1.6022,0.5687757153629378
1.9069,1.3929,2.8384,2.303,1.4451,1.1340137842007274
2.1017,1.2614,2.351,1.0635,2.2625,-1.0031158210198332
1.4546,2.2204,2.7477,1.9065,1.9733,0.967344538028858
1.3436,1.0164,2.5732,1.2244,1.1159,0.9081959383249743
1.6142,2.3154,1.6241,1.6139,1.0483,0.6958628097623355
2.3083,2.4386,1.6762,1.4995,2.7092,-1.2148217528288885
1.1398,1.8814,2.9361,2.9035,2.8769,1.888350418866335
1.5284,2.9773,1.59,1.4192,2.3001,0.36111718891556266
2.0855,2.2968,2.7928,1.1251,1.5009,2.1904266451124847
2.8064,2.8547,2.87,2.658,2.5977,-0.6645520720398304
1.2971,1.9912,2.5091,2.7005,2.3608,1.0277186452141336
2.9496,1.5823,2.2387,1.8191,2.4733,-1.9928263277658065
1.6985,1.6802,1.7254,1.6711,2.1228,-0.4493881791887065
1.0075,2.728,2.0925,2.4926,1.8966,1.635732707656537
2.5731,2.7542,2.1751,1.5485,2.9982,0.6059349013374218
1.3622,2.3699,1.4335,2.6462,2.541,0.972601762806375
2.1933,2.585,1.1256,2.2986,1.8142,0.3094322913865487
1.2006,2.6567,1.2633,1.326,2.6237,-1.0630187537638225
1.5746,1.441,1.37,1.1808,2.0025,0.7690177765915773
2.4672,2.8348,1.9896,2.4016,2.4042,0.8956649040281848
1.8069,2.125,1.5017,2.1111,2.2458,-0.4979662351285245
2.6345,2.9441,2.1489,2.0561,1.7608,0.9134419239552523
2.3751,2.4734,1.7573,2.562,1.3218,0.5268121686477127
1.9611,1.2027,2.6658,2.1824,1.192,0.21701048598464656
1.4434,2.0382,1.1649,1.7363,1.0743,0.7072094507579318
2.2649,2.6152,2.4705,2.8624,1.2948,1.9306809137556273
1.0967,1.904,2.6084,1.026,2.9104,0.8607423874176845
2.0045,1.5011,2.4378,2.9828,1.6852,-0.09825340512843184
2.7751,1.1008,1.328,2.2006,1.9466,0.6271142342784842
1.7958,1.3029,1.2012,2.016,2.7714,-0.15067094462853303
1.8978,1.1712,1.4844,1.5663,1.5864,1.453674713797379
2.9842,2.5179,1.9251,2.5484,1.2205,0.9691456086836217
