x1,x2,x3,x4,x5,y
1.7191,2.4896,2.1038,1.9422,1.6963,29.725335055536203
2.9669,1.6789,2.0768,1.7473,2.0965,37.97745010710954
1.4632,1.4638,2.999,1.8779,2.0148,23.799536106459513
1.3743,2.1987,2.0497,2.4198,2.8802,43.390228184305364
1.2113,1.1041,1.4769,2.5606,2.5956,12.72440508507733
1.8208,1.7981,1.4367,2.8654,2.1861,29.36730369706026
1.0503,2.9134,1.1738,2.8278,1.5269,15.271626248103592
2.3407,2.3823,2.8337,1.2827,2.8005,56.46108069657115
2.4521,2.8546,2.5768,2.7848,1.2529,63.85155595222818
1.5119,2.5959,1.6176,2.7253,2.9575,51.01554223302015
1.3033,2.2945,1.0741,2.9837,2.4013,23.932679876321018
1.6409,1.8698,1.549,1.4972,1.2347,8.806367070490946
2.4171,1.7388,2.4431,1.1508,2.7989,33.235331855815474
2.7988,2.6907,2.7868,2.6489,1.1667,64.9266478514279
1.1968,2.0161,1.1397,1.5722,1.9962,8.990747054064082
2.7233,1.1698,1.0047,1.6321,2.3331,11.943120754357514
2.1687,1.5452,1.904,2.4731,2.636,40.84689636846785
1.4284,1.4166,2.8941,1.4203,1.827,15.29465196352567
2.6879,2.6313,2.1906,1.0979,1.3334,23.386187305477918
2.3688,2.3367,1.7178,2.5093,1.0761,25.52108675207835
2.043,2.7122,2.6039,2.6694,1.3603,52.000666934200595
1.7628,1.0369,1.9748,1.7512,1.754,11.567802517677901
1.8732,2.0691,2.3399,2.2855,2.3681,48.698684826458354
1.9189,1.9124,2.5372,1.3821,2.4588,31.599577613972393
2.1301,1.0827,2.6862,2.087,2.529,33.17533900701246
1.027,2.1214,2.7078,1.1255,2.1144,14.084934552164558
1.6774,1.9861,2.9226,2.3477,1.8694,42.41535482618728
2.9412,1.3313,1.2573,2.1264,1.5984,17.065392221921858
2.8921,2.4437,1.3971,1.5174,1.6291,23.688837756136046
2.5425,1.5899,1.892,2.1659,1.1253,18.773927167066407
2.5958,1.3869,1.2327,2.0348,2.699,24.431775591820166
2.0887,2.2412,1.5552,2.9059,2.2134,46.92400010820817
2.216,1.6382,1.6665,1.8358,1.4823,16.30380500270494
2.822,1.2327,2.2601,1.2162,1.0046,10.12074407864512
2.6022,2.5139,1.8381,2.2374,2.7143,73.53835751732423
1.2585,2.8148,2.4921,2.3597,2.937,61.087719701604186
1.9889,1.8146,2.3632,1.9948,2.2631,38.667459488720525
1.1197,2.9611,1.7971,1.3286,1.9184,16.121501421479117
2.291,2.7509,2.2189,1.6632,1.718,39.4015228074812
1.5961,1.2644,1.3453,1.0079,1.4022,4.101692150067107
