x1,x2,x3,x4,x5,y
1.2263,1.9882,2.0501,2.7851,2.6272,0.03916301743508235
2.4494,1.2385,1.3324,1.8342,1.8718,0.2754062022316589
1.1886,1.8624,1.4037,1.949,2.5934,-0.7452699434560299
1.9364,1.3959,2.8102,1.7757,2.3703,-0.4621376102988031
1.6022,1.5991,2.1608,2.7377,1.2397,0.16543861029422283
2.0101,2.982,2.5809,2.3137,2.3078,0.5647791677924451
2.2291,1.4186,1.828,2.9086,1.8457,-0.12243486375342795
1.0698,1.6066,2.7443,1.662,2.2874,-0.06967330769510843
2.7773,2.6496,2.7505,2.6887,2.4401,0.5557128616182158
2.5088,2.4166,1.0826,1.3466,1.4813,-0.19365050440856293
2.0539,2.893,1.04,1.5788,1.0188,0.42037330403609585
1.5702,2.1659,2.3033,1.046,1.3565,1.4638503974502552
2.8391,2.2227,1.2954,1.3725,1.9067,-0.975852175676996
1.4628,1.5176,1.4634,1.502,2.6573,-0.48560294281585026
1.2811,1.0827,1.7497,2.0583,2.8635,-0.22232033615500574
1.7746,1.6555,2.4026,1.9901,2.5492,-0.4338837072228789
2.4603,1.9059,1.8963,1.1905,2.1109,-0.7430926736266591
2.9208,2.9154,2.0246,1.8738,2.9475,0.21706661738562852
2.1768,2.7713,2.8814,2.0228,2.9864,-0.19343368720113122
2.6565,2.0104,1.6482,1.0575,2.454,-1.1833079487365923
1.8241,1.8333,2.2246,2.1179,1.4303,0.4987095823610961
1.3389,2.7269,2.4682,1.2483,1.7352,1.7261726415220082
1.8824,2.69,1.1928,1.4723,1.3473,0.17477356928697466
2.3533,1.0391,1.5965,2.5357,2.1949,0.3134721521020805
1.9871,2.8422,1.5395,1.6416,2.8256,-0.3473187567353573
1.0085,2.2628,1.3535,2.4351,1.2975,0.010562229351734957
2.9972,1.1078,2.2956,2.376,1.7638,-0.8242054550260947
1.7469,2.5524,1.6978,2.8424,2.7137,0.35531229004062287
2.2721,2.0845,1.2011,2.2299,1.9674,-0.32912376011584504
2.566,1.7656,2.3789,1.4382,2.0791,-0.44452427533496375
2.3027,1.3286,1.1481,1.7402,2.22,0.18786818681868506
1.3544,2.3597,2.6919,1.2875,1.51,2.043144598743586
2.1346,1.4633,1.9355,2.1552,1.1161,0.26426145295873665
1.1336,1.1514,2.5359,2.5676,1.0793,0.19903447971148538
1.4463,2.4764,2.9701,1.1101,1.6973,1.376145933870538
2.7056,2.1464,2.9368,2.6273,2.7515,0.9777139407357784
1.6789,1.2676,2.1291,2.8617,1.6076,0.0979401624523997
2.6092,2.3172,2.6261,2.9895,2.0485,1.4166210869003109
1.5454,1.7489,1.7941,2.2966,1.5715,-0.002118529189719292
2.8952,2.5044,1.9741,2.495,1.1757,0.6958978999799597
