x1,x2,y
1.0,1.0495,1.7981211357864548
1.099,1.1486,1.9340536734767986
1.1981,1.2476,1.6634680511869384
1.2971,1.3467,2.730526424025716
1.3962,1.4457,1.8864906649598558
1.4952,1.5448,2.139389919477771
1.5943,1.6438,0.68215216090294
1.6933,1.7429,1.1215473873718584
1.7924,1.8419,0.128700275963193
1.8914,1.941,0.9700106621603903
1.9905,2.04,0.13858626971844606
2.0895,2.1391,-0.6418038213883053
2.1886,2.2381,-0.5642954633974457
2.2876,2.3372,0.19108262521408753
2.3867,2.4362,-0.3880141982819821
2.4857,2.5353,0.7094342822035592
2.5848,2.6343,0.6777540108445911
2.6838,2.7334,2.403845089232952
2.7829,2.8324,0.7730261789954274
2.8819,2.9315,0.9351572994763474
2.981,3.0305,-0.5415764463521516
3.08,3.1296,-0.3677277941840464
3.1791,3.2286,-1.5386831832938666
3.2781,3.3277,-1.0835203295404532
3.3772,3.4267,-1.6321052366531053
3.4762,3.5258,-0.7890966983152256
3.5753,3.6248,0.20082019877575472
3.6743,3.7239,0.3657547013846699
3.7734,3.8229,0.7246985069788385
3.8724,3.922,-0.4129347081024432
3.9715,4.021,-0.723945673967773
4.0705,4.1201,-1.665522567923576
4.1696,4.2191,-2.0935135484993452
4.2686,4.3182,-0.7957355850659465
4.3677,4.4172,-0.7498146104416041
4.4667,4.5163,0.17074650008498363
4.5658,4.6153,-0.7803220000203206
4.6648,4.7144,-0.8010383341444149
4.7639,4.8134,-1.2978129112853738
4.8629,4.9125,-1.0645862595711453
4.962,5.0115,-0.1891413701964081
5.061,5.1106,0.22440090682986435
5.1601,5.2096,0.773077833641877
5.2591,5.3087,-1.1387805716218797
5.3582,5.4077,-1.9668145638496284
5.4572,5.5068,-2.0250492267752827
5.5563,5.6058,-0.5833913512683128
5.6553,5.7049,-0.2772182997621537
5.7544,5.8039,0.10185590324021543
5.8534,5.903,0.06333285859173676
5.9525,6.002,-0.4763906977116237
6.0515,6.1011,-1.5055692519220543
6.1506,6.2001,0.005444059054560468
6.2496,6.2991,1.159225134596078
6.3487,6.3982,-1.0115567115131447
6.4477,6.4972,-0.5165683989099631
6.5468,6.5963,-0.07687671538014386
6.6458,6.6953,0.38699565995879537
6.7449,6.7944,1.2692745330039035
