x1,x2,y
1.0,1.0495,1.1163851474322974
1.099,1.1486,0.4260751698220023
1.1981,1.2476,0.5811168894921147
1.2971,1.3467,-0.5404972915438999
1.3962,1.4457,-0.8774523424629241
1.4952,1.5448,-1.0939486261026887
1.5943,1.6438,-1.006446932173419
1.6933,1.7429,-0.8827699155030464
1.7924,1.8419,-0.9014784597433199
1.8914,1.941,-0.7819366967762063
1.9905,2.04,-0.6967743988894879
2.0895,2.1391,-0.5838930877002575
2.1886,2.2381,-0.6986915562967612
2.2876,2.3372,-1.7594008899259856
2.3867,2.4362,-0.8369665738325621
2.4857,2.5353,-0.7752531292183735
2.5848,2.6343,-0.5320329719797936
2.6838,2.7334,-1.3582378630240024
2.7829,2.8324,-0.3736475368420853
2.8819,2.9315,-0.8816819327644807
2.981,3.0305,-0.2453019443312376
3.08,3.1296,0.7050949611199163
3.1791,3.2286,-0.05219636936716039
3.2781,3.3277,0.16869476002218672
3.3772,3.4267,0.00041665825531500555
3.4762,3.5258,1.0286294357730352
3.5753,3.6248,1.2325661668412617
3.6743,3.7239,0.25614775074089247
3.7734,3.8229,1.3341276315172272
3.8724,3.922,1.5889409457930066
3.9715,4.021,-0.0582746091612647
4.0705,4.1201,1.3677590015617291
4.1696,4.2191,0.1520849162106428
4.2686,4.3182,1.1871656518096865
4.3677,4.4172,1.5831582328129565
4.4667,4.5163,0.39633380357545184
4.5658,4.6153,0.057675562975137235
4.6648,4.7144,-1.120824122779802
4.7639,4.8134,0.8607706410488467
4.8629,4.9125,-0.7877265748407032
4.962,5.0115,0.1627090945296873
5.061,5.1106,-1.1865134276842302
5.1601,5.2096,-1.0767535018013141
5.2591,5.3087,-0.5862348394042043
5.3582,5.4077,-1.433447404054635
5.4572,5.5068,-1.2690858867277717
5.5563,5.6058,-1.7471812085891791
5.6553,5.7049,-1.279751499437453
5.7544,5.8039,-1.1578701143419226
5.8534,5.903,-0.693111849290277
5.9525,6.002,-1.7562411593288076
6.0515,6.1011,-0.42858906570120636
6.1506,6.2001,0.14295286177509942
6.2496,6.2991,0.4298629615029085
6.3487,6.3982,1.0257029358291254
6.4477,6.4972,0.2303378224527597
6.5468,6.5963,0.5053311396951676
6.6458,6.6953,0.4825121958560029
6.7449,6.7944,0.2526552175678093
6.8439,6.8934,0.9743261203780057
6.943,6.9925,1.0579691069320263
7.042,7.0915,1.2753494390214262
7.1411,7.1906,0.7965776826695492
7.2401,7.2896,0.9149941553246717
7.3392,7.3887,0.9768868490595207
7.4382,7.4877,0.6247091625418537
7.5373,7.5868,-0.5583847340447876
7.6363,7.6858,0.11262680655433954
7.7354,7.7849,-0.7448380581149335
7.8344,7.8839,0.5540488749730935
7.9335,7.983,-0.6463210746225142
8.0325,8.082,-0.19494088959707395
8.1316,8.1811,-0.6670544475210328
8.2306,8.2801,-0.9416734150083194
8.3297,8.3792,-1.1931408562939834
8.4287,8.4782,-0.6103620761648538
8.5278,8.5773,-0.9818659966498757
8.6268,8.6763,-0.8394408163431959
8.7259,8.7754,-2.2844546582842438
8.8249,8.8744,-1.0304890557637834
8.924,8.9735,-0.49793152136400254
9.023,9.0725,0.10109858115797277
9.1221,9.1716,0.23405331213414826
9.2211,9.2706,-0.21767301009630174
9.3202,9.3697,-1.0883902815381281
9.4192,9.4687,-0.7787466252318296
9.5183,9.5678,0.8840139523360513
9.6173,9.6668,-0.8389196298414958
9.7164,9.7659,0.39759217616516684
9.8154,9.8649,0.15449589070222092
9.9145,9.964,0.4501606859420039
10.0135,10.063,0.5339812280207563
10.1126,10.1621,0.4372980680050752
10.2116,10.2611,1.3766525976636643
10.3107,10.3602,0.4484994683775741
10.4097,10.4592,0.9301031467200171
10.5088,10.5583,1.1124284117279544
10.6078,10.6573,0.03210470264103826
10.7069,10.7564,0.5467272266820702
10.8059,10.8554,0.29806744126218776
10.905,10.9545,-0.5525486811497625
11.004,11.0535,-0.5257766193245325
11.1031,11.1526,-0.2544936540347111
11.2021,11.2516,0.08399987011177218
11.3012,11.3507,-1.5533379820106044
11.4002,11.4497,-0.5544589922708334
11.4992,11.5488,-0.7254192806765648
11.5983,11.6478,-0.1267294855982103
11.6973,11.7469,-1.2122954341732475
11.7964,11.8459,-1.5164956043874525
11.8954,11.945,-1.2623426450739665
11.9945,12.044,-2.394325195383178
12.0935,12.1431,0.02341164095615378
12.1926,12.2421,-0.25760665327280685
12.2916,12.3412,0.003373869455552181
12.3907,12.4402,-0.10470882237182183
12.4897,12.5393,-1.1428661957418735
12.5888,12.6383,1.4700495383432464
12.6878,12.7374,-0.030553144028601348
12.7869,12.8364,0.16094785608695678
12.8859,12.9355,1.1467387827910573
12.985,13.0345,1.2236690789213345
13.084,13.1336,0.7020340420865134
13.1831,13.2326,0.3809624077667775
13.2821,13.3317,0.9940252438977543
13.3812,13.4307,0.8416513080446864
13.4802,13.5298,1.5547274411094567
13.5793,13.6288,1.863775652827659
13.6783,13.7279,0.024645577824831344
13.7774,13.8269,0.272287371657555
13.8764,13.926,-0.31065941981474776
13.9755,14.025,-0.15551791585972782
14.0745,14.1241,0.028690736785936782
14.1736,14.2231,-0.0007943968703393034
14.2726,14.3222,-0.5375225049443466
14.3717,14.4212,-0.6600488127467743
14.4707,14.5203,-1.3639760159516938
14.5698,14.6193,-0.7254759544517599
14.6688,14.7184,-1.8081089392319991
14.7679,14.8174,-1.311884339315561
14.8669,14.9165,-1.2900837403562762
14.966,15.0155,-1.0362435018790705
15.065,15.1146,-0.6736229392670534
15.1641,15.2136,-0.1964914851180375
15.2631,15.3127,-1.2763937686542985
15.3622,15.4117,-0.6780317151626373
15.4612,15.5108,0.3157690396135299
15.5603,15.6098,-0.6253572512098219
15.6593,15.7089,0.702922237963097
15.7584,15.8079,-1.0296269387313335
15.8574,15.907,0.6165222485782738
15.9565,16.006,0.7973510191948544
16.0555,16.1051,1.149505877941255
16.1546,16.2041,1.0578882810526657
16.2536,16.3032,0.7194863805310817
16.3527,16.4022,1.0552524823906764
16.4517,16.5013,0.9313492928959304
16.5508,16.6003,0.4853994364462563
16.6498,16.6993,1.0683085405005532
16.7489,16.7984,1.2126344918788363
16.8479,16.8974,0.7090749622997574
16.947,16.9965,0.9950256227453331
17.046,17.0955,-0.25941188452676556
17.1451,17.1946,-0.6016547475057261
17.2441,17.2936,0.006158943981986475
17.3432,17.3927,0.7492914491360719
17.4422,17.4917,-0.36959311404260736
