x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals
13.9626,7981268.0621,13.9626,199.5612236569873,14572.538289332719,2786.393541433051,48.642318154858245,65.74456369218592,378.22951680351883,7456902.741198736,7940329.938213347,7981059.145323109,7981254.0995,7981068.500876343,7966695.523810667,7978481.668558567,7981219.419781845,7981202.3175363075,7980889.832583196,524365.3209012635,40938.12388665229,208.91677689086646
81.249,291263820545.091,81.249,105698563.80436777,20336590527.61256,8587902610.541076,6558615841.975607,9438048524.357275,17671875020.834072,290745517434.75555,291219699023.32007,291263813862.44196,291263820463.842,291158121981.2866,270927230017.47845,282675917934.5499,284705204703.1154,281825772020.7337,273591945524.25693,518303110.3354492,44121521.77093506,6682.6490478515625
7.0631,144633.6201,7.0631,37.07908876214057,322.61371932749654,261.89331183587507,7.134943166791976,14.427405323424132,37.47864852487664,124743.86501675336,141735.55916749957,144576.66957645095,144626.557,144596.54101123786,144311.0063806725,144371.72678816412,144626.4851568332,144619.19269467657,144596.14145147512,19889.755083246637,2898.0609325004334,56.95052354905056
34.9559,1878140905.9722,34.9559,18683.731807921686,10698601.27184581,653106.6607045296,16730.324141421515,19601.36333527926,135071.1298073546,1840113484.3364515,1876603859.8324234,1878139649.1013927,1878140871.0163,1878122222.240392,1867442304.700354,1877487799.3114953,1878124175.6480584,1878121304.6088645,1878005834.8423924,38027421.63574839,1537046.1397764683,1256.870807170868
43.3029,6749144612.7091,43.3029,97890.74744732006,63572949.57360523,4238953.247636556,170616.30748384751,207184.447950424,1202531.7389916563,6653463830.510003,6745545340.888978,6749142694.265074,6749144569.406199,6749046721.961653,6685571663.135494,6744905659.461463,6748973996.401616,6748937428.261149,6747942080.970108,95680782.19909668,3599271.820121765,1918.4440259933472
71.387,134227488459.2488,71.387,18359312.451344684,5822107176.058077,1310616237.964143,421937346.18424636,580940291.4054195,1510367583.0912783,133716242585.73764,134201149222.5739,134227483291.75807,134227488387.8618,134209129146.79745,128405381283.19072,132916872221.28465,133805551113.06454,133646548167.84337,132717120876.15752,511245873.5111542,26339236.67489624,5167.49072265625
50.6225,17168267954.0587,50.6225,400086.7984367097,247094451.65026617,20253393.953862336,1307381.5719205802,1640219.1798255167,7925611.495697472,16989123880.1267,17161568502.693121,17168265340.798717,17168267903.436201,17167867867.260263,16921173502.408434,17148014560.104837,17166960572.48678,17166627734.878876,17160342342.563004,179144073.9320011,6699451.365579605,2613.259983062744
90.0506,539224263417.0251,90.0506,489841045.0050731,56286327051.66374,44110480007.33383,75902288866.41093,113618330255.62193,156724924457.6819,539053970430.6688,539157767313.5125,539224255217.8641,539224263326.9745,538734422372.02,482937936365.3613,495113783409.6913,463321974550.61414,425605933161.40314,382499338959.3432,170292986.3562622,66496103.51257324,8199.161010742188
20.9921,89853042.0929,20.9921,988.2057523181452,222119.79228019726,20744.513973237736,343.8310572958206,398.72538335812675,2993.5441660668994,86203125.09255166,89649141.36280945,89852580.43253623,89853021.1008,89852053.88714768,89630922.3006198,89832297.57892676,89852698.2618427,89852643.36751664,89850048.54873392,3649917.0003483295,203900.73009054363,461.6603637635708
24.5896,230430344.9862,24.5896,2161.7521409426963,698855.9780774604,53156.62044492453,935.424393009705,1068.94371303192,8204.329048564818,222772773.5951651,230049247.96347684,230429715.74814227,230430320.3966,230428183.23405907,229731489.00812253,230377188.36575508,230429409.561807,230429276.04248697,230422140.65715143,7657571.391034901,381097.02272316813,629.2380577325821
49.2799,14619158112.5782,49.2799,309874.9356560023,194929696.51652122,15270605.841634227,899879.4564821509,1122218.702489315,5618061.415750457,14457733286.554617,14613138304.383265,14619155634.789791,14619158063.2983,14618848237.642544,14424228416.061678,14603887506.736565,14618258233.121717,14618035893.87571,14613540051.162449,161424826.02358246,6019808.194934845,2477.788408279419
11.9268,3141770.1683,11.9268,122.92139150275169,5559.023614648553,1466.058852175019,27.608396934452163,41.05038214384467,199.7132934661556,2895604.838785602,3119684.7705073208,3141615.992933096,3141758.2415,3141647.246908497,3136211.1446853513,3140304.109447825,3141742.5599030657,3141729.117917856,3141570.455006534,246165.32951439824,22085.397792679258,154.1753669041209
81.7865,302992982109.7692,81.7865,116160699.48149541,21694322007.40773,9500377048.143324,7616491843.867497,10986786869.256687,20197724505.260246,302483385408.8802,302947685122.9613,302992975338.9511,302992982027.9827,302876821410.2877,281298660102.3615,293492605061.6259,295376490265.90173,292006195240.5125,282795257604.509,509596700.8890381,45296986.80792236,6770.818115234375
93.8031,688585470202.428,93.8031,934970524.8495295,84809746849.4436,87703133639.51291,215598705089.7526,328201204365.95276,396219627137.3415,688745037068.5731,688507213153.5204,688585461309.6031,688585470108.6249,687650499677.5785,603775723352.9844,600882336562.915,472986765112.6754,360384265836.4752,292365843065.0865,159566866.1451416,78257048.90759277,8892.824829101562
93.5204,676249548502.1051,93.5204,890657074.525959,82268458804.54509,83294605872.4975,199291723214.73553,302993485855.0027,369500938976.0569,676379301747.2561,676172228070.2368,676249539662.5195,676249548408.5847,675358891427.5791,593981089697.56,592954942629.6077,476957825287.36957,373256062647.1024,306748609526.0482,129753245.15100098,77320431.86828613,8839.585571289062
11.0751,2028541.9494,11.0751,100.04368523019666,3594.9245635206435,1107.9938182929511,21.78389663156091,33.96701819860369,151.64652594411515,1856111.3618605714,2012004.8228806704,2028408.2164404842,2028530.8743,2028441.9057147698,2024947.0248364795,2027433.9555817072,2028520.1655033685,2028507.9823818014,2028390.302874056,172430.5875394286,16537.126519329613,133.7329595158808
82.1645,311475147172.7766,82.1645,124125178.89451762,22698502327.726456,10198683261.278593,8461091163.37677,12225805767.733566,22186764102.452835,310972449616.8191,311429009577.3283,311475140339.6071,311475147090.6121,311351021993.8821,288776644845.0502,301276463911.49805,303014056009.39984,299249341405.043,289288383070.3238,502697555.95751953,46137595.44830322,6833.169494628906
46.6216,10493967263.8591,46.6216,186189.36213155507,120062064.64327477,8680445.965552509,429534.89747212076,529345.3149297859,2836084.4735453813,10364450408.179579,10489139286.04944,10493965043.663954,10493967217.237501,10493781074.49697,10373905199.215826,10485286817.893547,10493537728.961628,10493437918.54417,10491131179.385555,129516855.67952156,4827977.809659958,2220.195146560669
25.5885,292133768.0588,25.5885,2677.0343515287927,939999.3572772006,68501.29350409452,1235.0927590820108,1410.6913638324615,10810.350333273622,282920224.45982355,291687607.58519006,292133087.69896173,292133742.47029996,292131091.02444845,291193768.70152277,292065266.76529586,292132532.9660409,292132357.3674362,292122957.7084667,9213543.598976433,446160.4736099243,680.3598382472992
67.947,99875941223.2476,67.947,9880163.178292958,3644167710.43623,671327447.4754716,162036974.66386372,219687433.30867395,637725880.0151224,99412129909.80902,99854308046.84052,99875936538.50581,99875941155.3006,99866061060.0693,96231773512.81137,99204613775.77213,99713904248.58374,99656253789.93893,99238215343.23248,463811313.4385834,21633176.407089233,4684.741790771484
34.0877,1616282659.9806,34.0877,15669.666941136684,8730474.254055707,534142.9057893849,13140.295746929653,15342.240671936943,107287.30794411128,1582273432.2373552,1614891677.7110322,1616281463.9216003,1616282625.8929002,1616266990.313659,1607552185.7265444,1615748517.0748107,1616269519.684853,1616267317.7399282,1616175372.672656,34009227.74324489,1390982.2695679665,1196.0589997768402
8.1532,334807.2273,8.1532,48.687245819488645,666.2980315940367,396.9568526154548,9.662745311557051,18.175389062292634,55.97300138867183,295233.7036278337,329771.7363461872,334732.59941110463,334799.0741,334758.54005418054,334140.929268406,334410.27044738457,334797.56455468846,334789.05191093776,334751.25429861137,39573.52367216634,5035.490953812841,74.62788889539661
49.1474,14385699825.0986,49.1474,302139.7136865647,190369507.06177273,14849381.36443907,867311.6600348188,1080964.037476014,5430259.252524646,14225966062.145533,14379744166.090765,14385697360.484272,14385699775.9512,14385397685.384914,14195330318.036827,14370850443.734161,14384832513.438566,14384618861.061125,14380269565.846075,159733762.95306778,5955659.007835388,2464.6143283843994
83.5383,343988490964.3252,83.5383,157890105.8801282,26718750052.319,13189871032.045916,12399783384.315474,18027601283.931995,31208258472.780952,343516638141.6408,343939199395.92236,343988483902.1393,343988490880.78687,343830600858.44507,317269740912.0062,330798619932.2793,331588707580.0097,325960889680.3932,312780232491.54425,471852822.6843872,49291568.40283203,7062.1859130859375
74.6029,174741091112.6072,74.6029,32622390.045854345,8880026601.553108,2433724902.351867,1032298262.6799804,1441933505.1748416,3374603172.6123395,174200652408.80945,174709694441.08356,174741085472.4116,174741091038.0043,174708468722.56134,165861064511.0541,172307366210.25534,173708792849.92722,173299157607.43237,171366487939.99487,540438703.79776,31396671.523651123,5640.195617675781
65.2516,78388834935.3818,65.2516,6058463.072564309,2491195038.4252844,395324409.0257373,76550085.44730368,102539927.81238516,323938959.3925063,77969054021.32019,78370424169.50403,78388830612.35886,78388834870.1302,78382776472.30923,75897639896.95653,77993510526.35606,78312284849.93451,78286295007.56943,78064895975.9893,419780914.061615,18410765.8777771,4323.02294921875
55.8262,30823242555.5317,55.8262,1065941.7937999095,592987811.7809331,59507479.76903251,5560746.795652233,7140792.969203763,29888990.035538774,30566119919.853592,30813352422.23573,30823239383.14088,30823242499.7055,30822176613.7379,30230254743.750767,30763735075.76267,30817681808.73605,30816101762.562496,30793353565.496162,257122635.67810822,9890133.295970917,3172.3908195495605
25.7132,300721105.6073,25.7132,2749.1658794248733,974853.5792334806,70689.85209082766,1278.693043091581,1460.5131666983461,11187.867380375872,291297583.6171038,300266273.97427785,300720418.72546756,300721079.8941,300718356.44142056,299746252.0280665,300650415.75520915,300719826.9142569,300719645.09413326,300709917.7399196,9423521.990196168,454831.63302212954,686.881832420826
19.3476,55310862.2142,19.3476,685.8676650325599,125414.53274150228,13269.893235983956,217.59573488034886,256.64400186842187,1870.7016224152228,52828084.8599776,55163103.48841554,55310468.537004516,55310842.8666,55310176.34653497,55185447.681458496,55297592.320964016,55310644.61846512,55310605.570198126,55308991.512577586,2482777.3542223945,147758.72578445822,393.677195481956
84.8498,377618906060.1124,84.8498,198543167.06236148,31157511995.536945,16846348016.60796,17859714013.560944,26118598538.301743,43213146112.53596,377185707411.97235,377566455265.0835,377618898775.77405,377618905975.26263,377420362893.05005,346461394064.5755,360772558043.50446,359759192046.5515,351500307521.81067,334405759947.5765,433198648.1400757,52450795.028930664,7284.33837890625
61.7694,56458421448.8514,61.7694,3204866.8167227195,1495763213.278487,197962700.34887233,29054477.841965053,38316532.71854543,134683758.3805804,56099390388.45002,56443624167.34976,56458417571.62321,56458421387.082,56455216582.03468,54962658235.572914,56260458748.50253,56429366971.00944,56420104916.13286,56323737690.470825,359031060.40138245,14797281.50164032,3877.2281951904297
84.0754,357445763737.0425,84.0754,173433603.1650367,28461072928.66588,14581499559.541727,14398211757.701403,20983471079.377377,35658905644.00235,356988595507.33154,357395196146.43646,357445756584.2941,357445763652.9671,357272330133.87744,328984690808.3766,342864264177.50073,343047551979.34106,336462292657.6651,321786858093.04016,457168229.7109375,50567590.60601807,7152.748352050781
3.2025,1567.1309,3.2025,15.665329793151455,12.41206377312214,50.16821866256754,2.4374638905577966,5.675184221099201,6.825234184221155,1081.816613895558,1415.6419190466272,1553.6724432622914,1563.9284,1551.4655702068487,1554.718836226878,1516.9626813374325,1564.6934361094422,1561.4557157789009,1560.3056658157789,485.3142861044421,151.4889809533729,13.45845673770873
95.4844,765890803232.3806,95.4844,1247397148.3173723,101477755644.21814,119106968268.7953,344181234431.6015,527900630771.2345,600039519257.1753,766246455977.2229,765806798838.5244,765890794019.6256,765890803136.8962,764643406084.0632,664413047588.1625,646783834963.5853,421709568800.7791,237990172461.14612,165851283975.20532,355652744.84228516,84004393.85620117,9212.755004882812
35.2891,1987595434.6568,35.2891,19984.78465398648,11555068.682724213,705245.0641329943,18355.35728566432,21534.267371205955,147527.96388923193,1947937897.4487967,1985999384.460716,1987594154.0471616,1987595399.3677,1987575449.8721461,1976040365.9740758,1986890189.592667,1987577079.2995143,1987573900.3894289,1987447906.692911,39657537.20800328,1596050.1960840225,1280.60963845253
73.9132,165290493532.8323,73.9132,28848415.79075169,8121381444.423726,2132278726.0249877,852065591.5281107,1186509602.275651,2840629574.040142,164754703567.02768,165260238066.45764,165290487995.75787,165290493458.9191,165261645117.04156,157169112088.40857,163158214806.8073,164438427941.3042,164103983930.55664,162449863958.79218,535789965.80462646,30255466.374664307,5537.074432373047
15.024,12320464.5543,15.024,255.85982599992926,23198.57667336856,3844.038025822937,65.35166183044393,84.92539490953,522.9877827795333,11575796.154285023,12265882.805369345,12320223.809732942,12320449.5303,12320208.694474,12297265.977626633,12316620.516274178,12320399.20263817,12320379.628905091,12319941.56651722,744668.4000149779,54581.74893065542,240.74456705898046
97.2849,856564111035.5586,97.2849,1697084936.312929,122633543946.96739,165100738320.70966,567976573735.7186,878209824157.303,935520605267.9253,857168338289.848,856473606781.0181,856564101473.9219,856564110938.2737,854867026099.2456,733930567088.5912,691463372714.8489,288587537299.83997,21645713121.744385,78956494232.3667,604227254.2894287,90504254.54052734,9561.63671875
74.9433,179568791330.837,74.9433,34660808.54077483,9277941140.295101,2597595372.71385,1134837334.171259,1587581020.741343,3673925722.511352,179026433715.01096,179536819668.2869,179568785639.39542,179568791255.8937,179534130522.29623,170290850190.5419,176971195958.12317,178433953996.66574,177981210310.09567,175894865608.32565,542357615.8260498,31971662.550109863,5691.441589355469
17.1237,26774326.0487,17.1237,415.0869524972886,54649.54603364707,7107.824448477821,117.2061363048244,143.67439210873678,978.9642661727008,25384000.482126426,26683016.059227448,26774015.703882754,26774308.925,26773910.961747505,26719676.502666354,26767218.224251524,26774208.842563696,26774182.374307893,26773347.084433828,1390325.5665735751,91309.98947255313,310.34481724724174
74.1795,168887642693.7496,74.1795,30251531.77635881,8406955837.840457,2244043501.4044085,917589432.5117936,1279277371.2045438,3036010002.779267,168349940757.69247,168856950349.81375,168887637116.97192,168887642619.5701,168857391161.97324,160480686855.90915,166643599192.34518,167970053261.23782,167608365322.54507,165851632690.97034,537701936.0571289,30692343.93585205,5576.777679443359
98.3947,916783138774.1246,98.3947,2050780243.6854074,137623575841.43375,201785906843.35257,773429382381.7356,1201842759109.275,1229881017939.0256,917562410285.1996,916688444613.0625,916783128994.2128,916783138675.73,914732358530.4392,779159562932.6909,714997231930.7721,143353756392.38904,285059620335.15027,313097879164.901,779271511.0749512,94694161.06213379,9779.911865234375
66.9994,91824042192.1666,66.9994,8322461.671849626,3192430511.6275854,557599938.5369217,124486283.58156109,168061823.9688024,502684560.27320725,91375219663.57936,91803586482.14923,91824037636.2476,91824042125.16719,91815719730.49475,88631611680.53902,91266442253.62967,91699555908.58504,91655980368.1978,91321357631.89339,448822528.5872345,20455710.017364502,4555.918991088867
32.7464,1271892636.1142,32.7464,11922.333812626724,6327842.224009358,390413.5119617998,9047.82493907179,10510.117875556272,75071.49875688563,1243468190.2554352,1270706531.6222494,1271891531.0410504,1271892603.3678,1271880713.7803874,1265564793.8901908,1271502222.6022384,1271883588.289261,1271882125.9963245,1271817564.6154432,28424445.858764887,1186104.4919507504,1105.0731496810913
79.9409,264290261213.6872,79.9409,83971092.79736078,17351915622.806293,6712724732.204538,4557876912.799512,6520602057.096479,12764428456.445663,263755840342.8432,264248904779.82297,264290254743.19888,264290261133.7463,264206290120.88983,246938345590.8809,257577536481.48267,259732384300.8877,257769659156.59073,251525832757.24152,534420870.84399414,41356433.864227295,6470.488311767578
75.0785,181516843508.8136,75.0785,35504896.121244274,9440475182.329933,2665654343.4388385,1178335579.9259698,1649431582.222091,3800028538.5273833,180973795844.55927,181484641294.00842,181516837796.954,181516843433.7351,181481338612.69235,172076368326.48367,178851189165.37476,180338507928.88763,179867411926.59152,177716814970.28622,543047664.2543335,32202214.80517578,5711.859588623047
75.6629,190141110326.0353,75.6629,39393210.37133032,10173532740.323763,2980604537.0049286,1386367646.9427273,1945721497.3104439,4396662893.690914,189595571402.29385,190107897177.58334,190141104525.498,190141110250.3724,190101717115.66397,179967577585.71155,187160505789.0304,188754742679.0926,188195388828.72485,185744447432.3444,545538923.7414551,33213148.451965332,5800.537322998047
20.4898,77795888.764,20.4898,884.3611672472564,187191.51249523507,18120.38344466283,298.9890701343707,348.2213396957947,2594.9164517706095,74539872.5594178,77610587.34287538,77795448.44227262,77795868.27419999,77795004.40283275,77608697.25150476,77777768.38055533,77795589.77492987,77795540.5426603,77793293.84754823,3256016.2045821995,185301.42112462223,440.3217273801565
98.8203,940793234349.6356,98.8203,2205004206.7937183,143806711176.10922,217899177216.61728,870649334167.3573,1355496067346.302,1365875202649.9512,941644351455.434,940696895413.7472,940793224485.3635,940793234250.8153,938588230142.8419,796986523173.5264,722894057133.0183,70143900182.27832,414702832996.6664,425081968300.31555,851117105.7983398,96338935.88842773,9864.272094726562
70.1712,121111954923.9846,70.1712,14756990.502213016,4943856833.21828,1035515731.92889,300850267.4682133,411972866.83926034,1113939585.2561693,120615968772.7023,121087358657.51276,121111949929.81612,121111954853.8134,121097197933.48239,116168098090.76633,120076439192.05571,120811104656.51639,120699982057.14534,119998015338.72844,495986151.28230286,24596266.471847534,4994.168487548828
20.8492,86274560.3654,20.8492,957.524133471792,211631.42934350742,19963.612163580085,330.4299335160641,383.6276841959134,2874.453729812622,82740265.65197952,86076087.25727391,86274104.82709529,86274539.5162,86273602.84126653,86062928.9360565,86254596.75323643,86274229.93546648,86274176.73771581,86271685.9116702,3534294.7134204805,198473.10812608898,455.53830471634865
84.5503,369707326103.7716,84.5503,188431917.2442848,30087982633.64304,15931975132.579453,16431899682.706047,23998299397.92753,40118682330.88937,369264454651.2773,369655609768.4931,369707318870.4681,369707326019.2213,369518894186.52734,339619343470.12854,353775350971.19214,353275426421.06555,345709026705.84406,329588643772.8822,442871452.49432373,51716335.27850342,7233.303527832031
89.1525,507808597317.6288,89.1525,419364119.8847091,50922821474.620705,37387359698.02153,59121170768.715034,88143299087.85432,125494694150.68675,507578531341.0981,507744707302.60803,507808589280.30817,507808597228.47626,507389233197.7441,456885775843.00806,470421237619.60724,448687426548.91376,419665298229.7745,382313903166.942,230065976.53070068,63890015.02075195,8037.320617675781
73.2581,156712275758.4626,73.2581,25664449.49465823,7456327407.754718,1880128807.5246222,710103024.3462553,985927770.0720199,2411706031.085889,156181782055.0778,156683075163.4613,156712270318.45523,156712275685.2045,156686611308.96793,149255948350.70786,154832146950.93796,156002172734.11633,155726347988.39056,154300569727.3767,530493703.38479614,29200595.00128174,5440.007354736328
51.4949,19015249022.3684,51.4949,472056.8800677832,287510295.6562717,24308521.83340249,1666514.2607415877,2098954.707810001,9907767.194383658,18824032145.10842,19008078124.826603,19015246319.148724,19015248970.8735,19014776965.488335,18727738726.712128,18990940500.535,19013582508.10766,19013150067.66059,19005341255.174015,191216877.25997925,7170897.541797638,2703.2196769714355
19.2534,53728937.9413,19.2534,671.5659949526039,121249.29726085394,12929.928727220464,211.96725580737316,250.3142069606411,1820.6162273480297,51302881.375793405,53583997.28055207,53728547.99445619,53728918.6879,53728266.37530504,53607688.64403915,53716008.01257278,53728725.97404419,53728687.62709304,53727117.325072646,2426056.5655065924,144940.6607479304,389.9468438103795
8.7208,496856.5238,8.7208,56.078964041842404,949.5754709211869,489.05342961609927,11.315665904656653,20.487276757856463,68.46234773752724,442186.8199775205,490324.5529427626,496771.75064174447,496847.803,496800.4448359582,495906.94832907885,496367.47037038393,496845.20813409536,496836.0365232422,496788.0614522625,54669.703822479525,6531.9708572374075,84.77315825555706
66.3517,86637815132.8199,66.3517,7399839.28325173,2913839602.2222037,490991916.1705338,103959440.20439789,139943082.2385093,427181234.7528193,86199571571.86037,86618136117.65959,86637810663.9201,86637815066.4682,86630415293.53665,83723975530.5977,86146823216.64937,86533855692.61551,86497872050.58139,86210633898.06708,438243560.9595337,19679015.160308838,4468.899795532227
86.3266,418724154478.5088,86.3266,256804346.50818154,36961040034.06128,22169046099.273186,26934385692.840195,39651129207.64188,62323713341.81766,418346535987.1773,418667967104.7109,418724146939.9003,418724154392.1822,418467350132.0006,381763114444.4475,396555108379.2356,391789768785.6686,379073025270.86694,356400441136.69116,377618491.33148193,56187373.7979126,7538.608459472656
