x1,x2,x3,x4,x5,y
4.0313,3.1349,4.1409,4.4673,3.3524,1.0869
4.7969,3.7412,3.9285,4.7056,3.4936,-0.5891
3.5438,4.0053,3.6736,3.9701,4.679,-0.9121
4.8389,3.9928,3.0184,4.8624,3.9672,0.549
3.3152,3.6454,4.2932,4.3673,4.5252,-0.996
3.26,4.6351,4.0521,3.8337,4.372,1.0926
4.482,3.258,3.1785,3.5266,4.1393,-1.3671
4.9875,4.412,4.5066,4.5081,4.4728,-0.2183
3.8184,4.167,4.3801,4.2913,3.6454,0.9996
4.5323,4.5574,3.7602,3.264,3.2352,-1.0038
4.1822,3.0804,3.5102,3.7188,4.9456,-1.1706
3.0724,3.3603,4.9385,4.166,3.5047,0.236
3.6465,4.838,3.331,4.6256,4.7143,-1.4038
3.9524,3.5769,4.6254,4.0778,3.1703,-0.5898
4.23,4.7256,3.2413,3.1439,3.0913,-1.8082
3.7811,4.3428,4.4217,3.4121,3.8904,0.5373
4.333,3.4928,4.8155,4.9278,4.0785,-0.7935
3.4807,4.9685,4.7278,3.0615,4.2717,-0.4386
4.6047,3.8556,3.8693,3.3626,4.8745,-1.7338
3.1599,4.2329,3.4552,3.6503,3.7308,-0.0826
