x1,x2,x3,x4,x5,y
3.2903,4.0355,3.0662,4.3262,4.4953,791.7692
3.1771,4.5557,3.2974,4.986,3.0716,730.9279
3.0777,4.2926,3.1898,3.1167,4.3848,575.9104
4.9765,3.2583,3.331,4.8063,3.9554,1026.8121
4.8475,3.5379,3.7112,4.2296,4.0217,1082.6466
4.6567,4.1442,4.9675,4.4124,3.3526,1418.1216
3.5912,4.9722,3.8592,4.0614,3.7123,1038.9731
3.9464,4.8151,4.5736,3.9727,4.8631,1679.0497
4.1369,3.3205,3.5975,3.3785,4.1361,690.5486
4.3064,3.9324,4.3495,3.2957,4.6285,1123.5679
4.245,4.6425,3.423,4.6124,4.5814,1425.4818
3.4848,4.712,3.9992,3.8945,4.9646,1269.674
3.3106,3.0417,4.8149,4.1274,3.147,629.7725
4.0526,3.1267,3.6696,3.4987,4.7395,771.0418
3.8024,4.4841,4.0087,3.7138,3.8427,975.42
4.5352,3.7243,4.2068,3.6696,3.5371,922.272
4.4565,3.4604,4.6051,3.5759,3.291,835.7426
4.7933,4.3557,4.4333,4.5571,3.4619,1460.2351
3.7114,3.8088,4.7275,4.7571,4.2243,1342.9335
3.6167,3.6058,4.1115,3.0297,3.6563,593.9582
