x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals
76.4787,2651053981.006279,76.4787,5848.991553690001,45533541.687537685,45533541.687537685,197479529.02685884,2616390029.9712214,2650600732.1663585,2651053904.4282494,2651053904.527579,2651048132.014725,2605520439.3187413,2605520439.3187413,2453574451.97942,34663951.035057545,453248.8399205208,76.57802963256836
27.1049,15190245.323988063,27.1049,734.67560401,3693.4514986335193,3693.4514986335193,12187.335551327218,14629822.155145448,15169570.398272905,15190218.382656045,15190218.219088063,15189510.648384053,15186551.87248943,15186551.87248943,15178057.988436736,560423.1688426156,20674.925715157762,26.941332018002868
98.929,9572610649.559307,98.929,9786.947041000001,2246201716.6872087,2246201716.6872087,10319954605.486797,9475848218.351313,9571632550.734652,9572610550.565512,9572610550.630306,9572600862.612267,7326408932.872099,7326408932.872099,747343955.9274902,96762431.20799446,978098.8246555328,98.99379539489746
79.4015,3196302463.2009606,79.4015,6304.59820225,76355992.15510018,76355992.15510018,334020605.56876063,3156047526.187764,3195795484.6795783,3196302383.8319364,3196302383.7994604,3196296158.6027584,3119946471.0458603,3119946471.0458603,2862281857.6322002,40254937.01319647,506978.52138233185,79.3690242767334
42.8696,148251048.29346555,42.8696,1837.8026041599999,89954.79914957729,89954.79914957729,338064.79334152787,144792863.3089567,148170381.72081402,148251005.38593748,148251005.42386556,148249210.4908614,148161093.49431598,148161093.49431598,147912983.50012404,3458184.984508842,80666.57265153527,42.907528072595596
67.0796,1378717790.1586115,67.0796,4499.67273616,8444322.040949943,8444322.040949943,35515804.965261385,1358164332.6369987,1378411387.3695402,1378717723.2895489,1378717723.0790114,1378713290.4858754,1370273468.1176615,1370273468.1176615,1343201985.19335,20553457.521612883,306402.7890713215,66.86906266212463
58.7165,710004289.7752029,58.7165,3447.6273722500005,1824872.6465048667,1824872.6465048667,7432196.7439402295,697912216.245208,709798350.7430955,710004230.9830705,710004231.0587028,710000842.1478306,708179417.128698,708179417.128698,702572093.0312626,12092073.529994845,205939.0321073532,58.79213237762451
87.7657,5267455206.560581,87.7657,7702.818096489999,329764713.0628324,329764713.0628324,1475588520.4491293,5207437966.057165,5266771372.684779,5267455118.725087,5267455118.794881,5267447503.742485,4937690493.497748,4937690493.497748,3791866686.111452,60017240.50341606,683833.8758020401,87.83549404144287
6.8054,17110.647954176686,6.8054,46.31346916,34.76808521385128,34.76808521385128,66.67532772175315,14597.157156411466,16742.09458204574,17103.589734227204,17103.842554176685,17064.334485016687,17075.879868962835,17075.879868962835,17043.97262645493,2513.49079776522,368.55337213094754,7.058219949482009
21.5649,4890553.381844196,21.5649,465.0449120100001,1120.9780924101733,1120.9780924101733,3442.598819415933,4663771.272392454,4880038.0425788425,4890531.734513857,4890531.816944196,4890088.336932185,4889432.403751785,4889432.403751785,4887110.7830247795,226782.1094517419,10515.339265353046,21.64733033813536
75.8484,2543876492.9508843,75.8484,5752.97978256,40713244.42365974,40713244.42365974,176236911.70178884,2510337533.4703646,2543434309.8489084,2543876417.140431,2543876417.102484,2543870739.9711018,2503163248.5272245,2503163248.5272245,2367639581.2490954,33538959.48051977,442183.1019759178,75.81045341491699
75.428,2474339027.4701347,75.428,5689.383183999999,37782168.59367892,37782168.59367892,163339061.17160305,2441535042.7528033,2473904123.767185,2474338951.945172,2474338952.042135,2474333338.086951,2436556858.876456,2436556858.876456,2310999966.2985315,32803984.71733141,434903.7029495239,75.52496290206909
34.3103,48974334.20311873,34.3103,1177.19668609,16393.83627639267,16393.83627639267,57959.516340961985,47546940.55251456,48932732.59025585,48974299.758400686,48974299.89281873,48973157.00643264,48957940.36684234,48957940.36684234,48916374.68677776,1427393.650604166,41601.61286287755,34.44471804052591
11.0055,177589.54655680462,11.0055,121.12103024999999,98.36582197319674,98.36582197319674,235.92011013381043,161454.03032886406,176124.33429768548,177578.45282635186,177578.54105680462,177468.4255265546,177491.18073483143,177491.18073483143,177353.62644667082,16135.516227940563,1465.2122591191437,11.09373045276152
