x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals
13.9724,3.738,13.9724,2.637083955220736,5.274167910441472,2.6492141011169377,3.7379673620833023,10.2344,1.100916044779264,1.5361679104414718,1.0887858988830623,3.263791669771976e-05
98.9751,9.9486,98.9751,4.594868303347835,9.18973660669567,10.770178105854137,9.948623020297834,89.0265,5.353731696652166,0.7588633933043312,0.8215781058541367,2.3020297833298287e-05
94.0979,9.7004,94.0979,4.544335729657934,9.088671459315869,10.353317360102158,9.70040720794751,84.3975,5.156064270342066,0.6117285406841315,0.6529173601021583,7.207947509968449e-06
43.5178,6.5968,43.5178,3.7731700497993304,7.546340099598661,5.766742477232695,6.596802255638712,36.921,2.8236299502006696,0.9495400995986607,0.830057522767305,2.2556387122563137e-06
89.7123,9.4717,89.7123,4.496607883409968,8.993215766819937,9.97555294191756,9.471657721856296,80.2406,4.975092116590032,0.4784842331800636,0.5038529419175592,4.227814370416638e-05
47.2049,6.8706,47.2049,3.854497700762577,7.708995401525154,6.123352984574481,6.870582216959492,40.3343,3.0161022992374225,0.8383954015251547,0.7472470154255184,1.7783040507701742e-05
43.2284,6.5748,43.2284,3.766497686659883,7.532995373319766,5.738540627955993,6.574830796301909,36.6536,2.808302313340117,0.9581953733197661,0.8362593720440064,3.0796301909497004e-05
45.8283,6.7697,45.8283,3.82490180422624,7.64980360845248,5.990781246901952,6.769660257354131,39.0586,2.9447981957737603,0.8801036084524796,0.7789187530980479,3.9742645869367266e-05
95.6693,9.7811,95.6693,4.5608974528450785,9.121794905690157,10.487990684851036,9.781068448794334,85.88820000000001,5.220202547154922,0.6593050943098433,0.7068906848510359,3.155120566589176e-05
56.0806,7.4887,56.0806,4.026789941670527,8.053579883341055,6.963437479027621,7.488698151214268,48.591899999999995,3.4619100583294724,0.5648798833410549,0.5252625209723787,1.8487857316173972e-06
20.0542,4.4782,20.0542,2.9984386081247068,5.9968772162494135,3.3441071539134106,4.478191599295412,15.576,1.4797613918752934,1.5186772162494133,1.1340928460865896,8.400704587963048e-06
8.6612,2.943,8.6612,2.1588532811039975,4.317706562207995,2.005972354816725,2.9429916751496257,5.7181999999999995,0.7841467188960025,1.374706562207995,0.9370276451832749,8.324850374386017e-06
46.685,6.8326,46.685,3.843422913935889,7.686845827871778,6.073362344633555,6.832642241475841,39.8524,2.989177086064111,0.8542458278717779,0.7592376553664453,4.2241475840754106e-05
82.0291,9.057,82.0291,4.407074062358713,8.814148124717425,9.306526148564107,9.056991774314472,72.9721,4.649925937641288,0.24285187528257524,0.24952614856410626,8.22568552827363e-06
90.9737,9.538,90.9737,4.510570453756115,9.02114090751223,10.084500500844955,9.538013419994753,81.4357,5.027429546243885,0.5168590924877705,0.5465005008449548,1.341999475279465e-05
26.3935,5.1375,26.3935,3.273117767715878,6.546235535431756,4.031859204751211,5.137460462134964,21.256,1.8643822322841221,1.408735535431756,1.1056407952487888,3.9537865036187725e-05
17.6998,4.2071,17.6998,2.873553340080916,5.747106680161832,3.079775787196905,4.207113024390954,13.4927,1.3335466599190835,1.5400066801618326,1.1273242128030945,1.302439095418606e-05
72.2258,8.4986,72.2258,4.279797322788013,8.559594645576025,8.437993034790436,8.498576351366152,63.72720000000001,4.218802677211987,0.06099464557602552,0.06060696520956377,2.3648633847628275e-05
22.3917,4.732,22.3917,3.108690354481388,6.217380708962776,3.6014683752147985,4.731986897699528,17.6597,1.6233096455186122,1.4853807089627757,1.1305316247852017,1.3102300472134232e-05
40.3527,6.3524,40.3527,3.697658306975424,7.395316613950848,5.456520945144783,6.3523775076738,34.000299999999996,2.6547416930245764,1.0429166139508474,0.8958790548552171,2.249232620066266e-05
84.5167,9.1933,84.5167,4.436949147972367,8.873898295944734,9.524190742486098,9.193296470798709,75.32339999999999,4.756350852027634,0.3194017040552666,0.3308907424860976,3.529201292096218e-06
20.451,4.5223,20.451,3.018031781048758,6.036063562097516,3.3881352953966135,4.522278186931892,15.9287,1.5042682189512426,1.5137635620975152,1.134164704603387,2.181306810822292e-05
73.4619,8.571,73.4619,4.296766904473052,8.593533808946104,8.548508871114716,8.570991774584783,64.8909,4.274233095526948,0.022533808946104017,0.022491128885283374,8.225415216500664e-06
51.548,7.1797,51.548,3.9425134124261447,7.8850268248522895,6.537453980185496,7.179693586776528,44.368300000000005,3.2371865875738557,0.705326824852289,0.6422460198145048,6.413223472279128e-06
94.7179,9.7323,94.7179,4.550903000281816,9.101806000563633,10.406495149878449,9.732312161043746,84.9856,5.181396999718184,0.6304939994363679,0.6741951498784484,1.2161043745351208e-05
70.4385,8.3928,70.4385,4.25473998868236,8.50947997736472,8.277650360229643,8.392764741132686,62.045700000000004,4.13806001131764,0.11667997736472024,0.11514963977035642,3.5258867313814335e-05
56.0094,7.4839,56.0094,4.025519533791573,8.051039067583146,6.956791481178783,7.483942811112335,48.5255,3.4583804662084274,0.5671390675831454,0.5271085188212172,4.281111233517265e-05
36.5305,6.044,36.5305,3.5981475280937554,7.196295056187511,5.076292691555273,6.044046657662398,30.486500000000003,2.445852471906244,1.1522950561875112,0.9677073084447265,4.665766239853042e-05
73.8513,8.5937,73.8513,4.302053612072284,8.604107224144569,8.583261235141382,8.59367790878853,65.2576,4.291646387927716,0.010407224144568517,0.010438764858617944,2.2091211469899008e-05
41.14,6.414,41.14,3.716980884224811,7.433961768449622,5.534061282720302,6.41404708432983,34.726,2.6970191157751886,1.0199617684496225,0.879938717279698,4.7084329830582305e-05
5.659,2.3789,5.659,1.7332471981603867,3.4664943963207735,1.6324849698318513,2.378865275714453,3.2801,0.645652801839613,1.0875943963207737,0.7464150301681485,3.472428554696094e-05
88.568,9.4111,88.568,4.483770618557165,8.96754123711433,9.876508806387195,9.411057326358181,79.1569,4.927329381442834,0.44355876288566876,0.4654088063871953,4.267364181842481e-05
73.2069,8.5561,73.2069,4.293289678819937,8.586579357639874,8.525734981400301,8.556103084933,64.6508,4.262810321180064,0.030479357639872973,0.03036501859969931,3.084932998831391e-06
3.1906,1.7862,3.1906,1.16020898688476,2.32041797376952,1.375010897203519,1.7862250698050344,1.4043999999999999,0.62599101311524,0.5342179737695201,0.4111891027964809,2.506980503436118e-05
6.0847,2.4667,6.0847,1.8057774236629125,3.611554847325825,1.6847868182052987,2.466718467924542,3.618,0.6609225763370874,1.144854847325825,0.7819131817947012,1.846792454207602e-05
69.4967,8.3365,69.4967,4.241279269429051,8.482558538858102,8.192893651324622,8.33646807706957,61.1602,4.095220730570948,0.14605853885810305,0.1436063486753767,3.192293042886263e-05
92.7673,9.6316,92.7673,4.5300942070053605,9.060188414010721,10.239003402682464,9.631578271498395,83.1357,5.10150579299464,0.5714115859892797,0.6074034026824631,2.1728501605977613e-05
23.0811,4.8043,23.0811,3.1390141008161407,6.2780282016322815,3.6764887411622227,4.804279342419631,18.2768,1.6652858991838588,1.473728201632282,1.1278112588377769,2.0657580368954598e-05
35.5165,5.9596,35.5165,3.569997377232939,7.139994754465878,4.974303374352673,5.95957213229272,29.5569,2.389602622767061,1.180394754465878,0.9852966256473268,2.7867707279582987e-05
90.7435,9.5259,90.7435,4.50803684523539,9.01607369047078,10.064636017328489,9.52593827399695,81.2176,5.01786315476461,0.5098263095292204,0.538736017328489,3.827399694955602e-05
24.9632,4.9963,24.9632,3.217402740411857,6.434805480823714,3.879402427065205,4.996318644762361,19.966900000000003,1.7788972595881427,1.4385054808237143,1.1168975729347945,1.8644762361574863e-05
76.9864,8.7742,76.9864,4.343628782877315,8.68725756575463,8.861991188506046,8.774189421251402,68.2122,4.430571217122686,0.08694243424537085,0.08779118850604561,1.057874859888841e-05
39.3509,6.273,39.3509,3.6725188462664087,7.345037692532817,5.3574810160614,6.273029571108365,33.0779,2.600481153733591,1.0720376925328177,0.9155189839385995,2.9571108365544774e-05
18.9402,4.352,18.9402,2.94128664736427,5.88257329472854,3.2197133892020675,4.352034007220072,14.5882,1.4107133526357303,1.5305732947285398,1.1322866107979328,3.400722007196322e-05
54.7894,7.402,54.7894,4.003496744586913,8.006993489173826,6.842693212387419,7.401986219927729,47.3874,3.398503255413087,0.6049934891738262,0.5593067876125808,1.3780072270819232e-05
82.3335,9.0738,82.3335,4.410778072249316,8.821556144498633,9.33321725230366,9.073780909852298,73.2597,4.663021927750684,0.2522438555013675,0.25941725230365975,1.909014770262729e-05
29.0134,5.3864,29.0134,3.3677577922310005,6.735515584462001,4.3075247375168,5.386408822211697,23.627000000000002,2.0186422077689996,1.3491155844620009,1.0788752624831996,8.822211697179227e-06
69.2056,8.319,69.2056,4.237081784204876,8.474163568409752,8.166658507511794,8.318990323350546,60.8866,4.081918215795125,0.1551635684097512,0.1523414924882065,9.676649455059305e-06
1.4991,1.2244,1.4991,0.40486492803613205,0.8097298560722641,1.8513581891022841,1.224377392800112,0.27470000000000017,0.8195350719638679,0.4146701439277358,0.6269581891022842,2.2607199887891838e-05
63.0402,7.9398,63.0402,4.143772618133424,8.287545236266848,7.606619113719211,7.93978589131974,55.1004,3.796027381866576,0.3477452362668476,0.3331808862807888,1.4108680259639073e-05
96.5672,9.8269,96.5672,4.570239139046724,9.140478278093449,10.564786334150373,9.826861146876961,86.7403,5.256660860953276,0.6864217219065516,0.7378863341503727,3.8853123038862236e-05
57.2401,7.5657,57.2401,4.047254701716773,8.094509403433547,7.071472420023352,7.565718736511423,49.6744,3.5184452982832264,0.5288094034335469,0.49422757997664757,1.8736511423256275e-05
64.5482,8.0342,64.5482,4.167412231543661,8.334824463087322,7.7443982516808205,8.034189442625808,56.513999999999996,3.866787768456339,0.30062446308732227,0.2898017483191797,1.0557374192643465e-05
26.0259,5.1016,26.0259,3.2590921960356494,6.518184392071299,3.992814322905291,5.10155858537369,20.9243,1.842507803964351,1.4165843920712984,1.1087856770947093,4.141462631057635e-05
55.1972,7.4295,55.1972,4.010912227358831,8.021824454717661,6.880878572148053,7.429481812347346,47.767700000000005,3.4185877726411693,0.5923244547176614,0.5486214278519466,1.8187652654155784e-05
7.7781,2.7889,7.7781,2.0513120924264285,4.102624184852857,1.8958841096674728,2.7889245238980562,4.9892,0.7375879075735714,1.3137241848528571,0.8930158903325272,2.4523898056294513e-05
24.8205,4.982,24.8205,3.2116699246178717,6.423339849235743,3.8641112851833883,4.982017663557607,19.8385,1.7703300753821285,1.4413398492357432,1.117888714816612,1.7663557606795166e-05
19.5378,4.4202,19.5378,2.972351050716079,5.944702101432158,3.2865902557662365,4.420158368203565,15.1176,1.4478489492839213,1.5245021014321578,1.1336097442337638,4.163179643512649e-05
15.1534,3.8927,15.1534,2.7182249292186733,5.436449858437347,2.7873705073324624,3.8927368264499975,11.2607,1.1744750707813267,1.5437498584373466,1.1053294926675377,3.682644999747353e-05
19.7368,4.4426,19.7368,2.9824849134683613,5.964969826936723,3.308784549231446,4.442611844399643,15.2942,1.4601150865316384,1.522369826936723,1.1338154507685538,1.1844399643301529e-05
9.752,3.1228,9.752,2.2774723921789706,4.554944784357941,2.1409699703691643,3.1228192390850933,6.629200000000001,0.8453276078210292,1.4321447843579413,0.9818300296308355,1.9239085093492037e-05
76.4445,8.7433,76.4445,4.336564987341046,8.673129974682093,8.813946086724247,8.743254542788973,67.7012,4.406735012658953,0.07017002531790695,0.07064608672424733,4.5457211026445066e-05
61.9734,7.8723,61.9734,4.1267052607263555,8.253410521452711,7.50882315121917,7.872318591114056,54.101099999999995,3.7455947392736446,0.38111052145271085,0.36347684878083,1.859111405622116e-05
90.5075,9.5135,90.5075,4.505432720200286,9.010865440400572,10.04426274020318,9.513542978302038,80.994,5.0080672797997146,0.5026345595994286,0.5307627402031798,4.297830203725539e-05
14.0853,3.753,14.0853,2.645131700356036,5.290263400712072,2.6624950277719845,3.75303876878457,10.3323,1.1078682996439642,1.5372634007120718,1.0905049722280156,3.876878456976485e-05
28.3194,5.3216,28.3194,3.343547082160405,6.68709416432081,4.234933635464415,5.321597504509337,22.9978,1.978052917839595,1.3654941643208103,1.086666364535585,2.495490663001476e-06
93.6387,9.6767,93.6387,4.539443759570339,9.078887519140679,10.313895816264386,9.676709151359258,83.962,5.137256240429661,0.5978124808593215,0.637195816264386,9.151359257941749e-06
95.4094,9.7678,95.4094,4.558177106094992,9.116354212189984,10.465740775234774,9.767773543648522,85.64160000000001,5.209622893905007,0.6514457878100153,0.697940775234775,2.64563514775773e-05
16.6468,4.08,16.6468,2.8122180057629746,5.624436011525949,2.9597278670939318,4.080049019313371,12.566799999999999,1.2677819942370254,1.5444360115259492,1.1202721329060683,4.9019313371090334e-05
32.2363,5.6777,32.2363,3.4730931467845148,6.94618629356903,4.640863149588322,5.677701999929197,26.5586,2.204606853215485,1.2684862935690306,1.036836850411678,1.9999291973604727e-06
26.4687,5.1448,26.4687,3.275962902830473,6.551925805660946,4.039835124068516,5.144774047516567,21.3239,1.8688370971695272,1.4071258056609457,1.1049648759314836,2.5952483433400175e-05
7.068,2.6586,7.068,1.9555775544574499,3.9111551089148997,1.8071387616127876,2.658571044753177,4.4094,0.70302244554255,1.2525551089148999,0.8514612383872122,2.8955246822892633e-05
82.1164,9.0618,82.1164,4.408137752904371,8.816275505808742,9.31418260986698,9.061809973730414,73.0546,4.653662247095629,0.2455244941912582,0.2523826098669808,9.973730414003512e-06
84.2758,9.1802,84.2758,4.434094753807195,8.86818950761439,9.503157316117258,9.180185183317382,75.0956,4.746105246192804,0.31201049238560863,0.3229573161172592,1.4816682616825005e-05
66.8724,8.1776,66.8724,4.202786325955709,8.405572651911418,7.955722086917336,8.177554646714382,58.6948,3.9748136740442908,0.22797265191141847,0.2218779130826638,4.5353285617721895e-05
56.1988,7.4966,56.1988,4.028895404358514,8.057790808717028,6.974467485455612,7.4965858895900075,48.7022,3.467704595641486,0.5611908087170283,0.5221325145443876,1.4110409992440509e-05
48.2071,6.9431,48.2071,3.875506313113111,7.751012626226222,6.219458324308117,6.943133298446747,41.263999999999996,3.067593686886889,0.807912626226222,0.7236416756918835,3.32984467465991e-05
50.397,7.0991,50.397,3.9199316494961867,7.839863298992373,6.428300861633305,7.099084448011588,43.2979,3.1791683505038133,0.7407632989923734,0.6707991383666947,1.5551988411743878e-05
87.3166,9.3443,87.3166,4.469540593681342,8.939081187362683,9.76796140116065,9.344335182344434,77.97229999999999,4.874759406318659,0.40521881263731707,0.42366140116064877,3.5182344433337676e-05
96.5024,9.8236,96.5024,4.569567878501997,9.139135757003993,10.559247894533472,9.82356350821839,86.6788,5.254032121498004,0.6844642429960075,0.7356478945334715,3.649178161069244e-05
