x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals
64.7207,1153396678.1479998,64.7207,4188.76900849,5499951.086711333,22935242.014445566,1135575539.4458573,1153121325.2523437,1153396614.08372,1153396613.4272997,1153392489.3789914,1147896727.0612884,1130461436.1335542,17821138.702142477,275352.89565610886,64.064279794693
88.5045,5492394579.28786,88.5045,7833.046520249999,374841317.8786723,1680433643.89381,5430336779.053502,5491693396.841903,5492394489.754175,5492394490.78336,5492386746.24134,5117553261.409187,3811960935.3940496,62057800.234357834,701182.4459571838,89.53368473052979
39.5495,99272103.97565328,39.5495,1564.1629502500002,46830.857404047114,172222.96256975544,96762033.51380326,99208639.24873805,99272065.27428922,99272064.42615327,99270539.81270303,99225273.11824922,99099881.01308352,2510070.4618500173,63464.72691522539,38.70136405527592
58.0811,672537743.8234597,58.0811,3373.4141772099997,1622061.0229740723,6588552.847959803,660958458.0104946,672338381.221496,672537686.2418411,672537685.7423598,672534370.4092826,670915682.8004857,665949190.9755,11579285.812965155,199362.60196375847,57.581618666648865
15.0721,833073.0258929067,15.0721,227.16819841000003,258.740906543335,701.9240658517552,777801.6041782709,829406.9945471161,833058.0645487814,833057.9537929067,832845.8576944967,832814.2849863634,832371.101827055,55271.4217146358,3666.0313457906013,14.96134412533138
57.2883,628025787.3988432,57.2883,3281.94931689,1399899.430372222,5666927.8645959925,617063239.6193424,627834430.9379772,628025730.1843448,628025730.1105431,628022505.4495263,626625887.9684709,622358859.5342472,10962547.779500723,191356.46086597443,57.21449840068817
53.6216,451725452.15847206,53.6216,2875.27598656,705145.4732800511,2807855.407856537,443301134.919604,451568346.9184926,451725399.09332013,451725398.5368721,451722576.8824855,451020306.685192,448917596.75061554,8424317.238868058,157105.23997944593,53.06515192985535
48.6667,278725242.8945462,48.6667,2368.44768889,275636.2032113988,1070845.276248864,272998017.12855643,278607561.5835648,278725194.5643946,278725194.2278462,278722874.44685733,278449606.6913348,277654397.61829734,5727225.76598978,117681.31098139286,48.33015161752701
3.6757,920.9234449449948,3.6757,13.51077049,16.838608246284448,21.919550361195032,670.9656568264099,853.5065760598649,916.6788856399579,917.2477449449948,907.4126744549948,904.0848366987103,899.0038945837998,249.95778811858486,67.41686888512993,4.244559305036887
86.4234,4877656747.373271,86.4234,7469.00406756,261165851.59275547,1164606036.4360433,4821217673.079297,4877003694.840525,4877656660.5707245,4877656660.949871,4877649278.369204,4616490895.780516,3713050710.9372277,56439074.29397392,653052.532746315,86.80254650115967
70.964,1825382539.5288403,70.964,5035.889295999999,17017013.370049372,72529449.92683773,1799659884.595227,1825020065.5967941,1825382468.3340914,1825382468.5648403,1825377503.6395442,1808365526.1587908,1752853089.6020026,25722654.9336133,362473.932046175,71.194748878479
4.0721,1482.0819913157336,4.0721,16.581998409999997,18.17465498436362,25.520102403965655,1119.6754936754821,1394.6381649447244,1478.7437190800854,1478.0098913157335,1465.4999929057335,1463.90733633137,1456.561888911768,362.4064976402515,87.44382637100921,3.338272235648219
50.1532,323772598.6613937,50.1532,2515.34347024,365950.8321855917,1432727.6334254846,317316927.8288166,323643880.60209566,323772548.46969754,323772548.50819373,323770083.3179235,323406647.82920814,322339871.0279682,6455670.832577109,128718.05929803848,50.19169616699219
78.6937,3056708239.610149,78.6937,6192.698419690001,67390434.01524165,294197192.123812,3017865127.609664,3056214641.326895,3056708160.3769445,3056708160.916449,3056702046.9117293,2989317805.5949073,2762511047.4863367,38843112.00048494,493598.28325366974,79.23320436477661
95.8378,8170328973.366262,95.8378,9184.88390884,1325189870.388007,6046387075.900858,8085077340.820984,8169439433.239851,8170328877.190838,8170328877.528462,8170319788.482353,6845139102.978255,2123941897.4654045,85251632.54527855,889540.126411438,96.17542457580566
69.6757,1666038174.6174262,69.6757,4854.703170490001,13497755.30416205,57282470.71342801,1642126852.4156995,1665694995.2892652,1666038104.834132,1666038104.9417262,1666033319.9142556,1652540419.3132641,1608755703.9039981,23911322.201726675,343179.3281610012,69.78329420089722
11.7027,240006.0132371215,11.7027,136.95318729,116.45955422142694,286.4694922656823,219497.89512788487,238254.07063677465,239993.74588896334,239994.3105371215,239869.0600498315,239889.55368290006,239719.5437448558,20508.118109236617,1751.9426003468398,12.26734815814416
99.7027,9952048489.419497,99.7027,9940.628387289998,2562304745.0800953,11792220341.199066,9852231249.049698,9951047341.783894,9952048389.902191,9952048389.716797,9952038548.79111,7389743744.339401,1840171851.7795696,99817240.36979866,1001147.635602951,99.51730537414551
37.3694,74879098.58552545,37.3694,1396.47205636,30351.73889102589,109899.16016433974,72875345.13021947,74825479.3344138,74879061.12933311,74879061.21612546,74877702.1134691,74848746.84663443,74769199.42536111,2003753.4553059787,53619.25111165643,37.45619234442711
99.4054,9804849509.5905,99.4054,9881.43354916,2435939136.7071815,11203386960.467346,9706214531.991127,9803857260.97759,9804849410.265667,9804849410.1851,9804839628.15695,7368910372.883318,1398537450.8768463,98634977.59937286,992248.612909317,99.32483291625977
31.7207,33160835.2443865,31.7207,1006.20280849,9661.16292305618,33398.34521771435,32115435.303177822,33127879.39499099,33160803.05522675,33160803.523686502,33159829.041578013,33151174.081463445,33127436.899168786,1045399.9412086792,32955.84939550981,32.189159750938416
71.3604,1876788589.8595247,71.3604,5092.30668816,18271906.622074235,77979803.2939413,1850488449.9470365,1876420037.3533154,1876788518.7021933,1876788518.4991248,1876783497.5528367,1858516683.2374506,1798808786.5655835,26300139.912488222,368552.5062093735,71.1573314666748
67.5946,1432296726.2611408,67.5946,4569.02994916,9269876.213679165,39058883.89318601,1411107213.5320497,1431983248.208371,1432296658.9901216,1432296658.6665409,1432292157.2311916,1423026850.0474617,1393237842.3679547,21189512.729091167,313478.05276989937,67.27101922035217
31.8198,33678663.14653937,31.8198,1012.4996720400001,9859.967341836844,34116.36195195026,32620245.711619668,33645401.29750078,33678631.3342372,33678631.32673937,33677650.64686733,33668803.17919753,33644546.78458742,1058417.4349197,33261.84903858602,31.81230216473341
61.8468,919741238.7149284,61.8468,3825.0266702400004,3250756.2897408474,13408265.606442465,904869956.731836,919500785.7598833,919741176.4460225,919741176.8681284,919737413.6882582,916490482.4251876,906332973.1084859,14871281.983092427,240452.95504510403,62.26890587806702
