x1,y
1.0,1.7508
1.0513,1.7014
1.1026,1.6258
1.1538,1.5247
1.2051,1.3994
1.2564,1.2529
1.3077,1.0891
1.359,0.9134
1.4103,0.7323
1.4615,0.5538
1.5128,0.3854
1.5641,0.2363
1.6154,0.1155
1.6667,0.031
1.7179,-0.0099
1.7692,-0.0022
1.8205,0.0568
1.8718,0.1669
1.9231,0.3241
1.9744,0.5206
2.0256,0.7444
2.0769,0.9817
2.1282,1.2142
2.1795,1.4228
2.2308,1.5881
2.2821,1.692
2.3333,1.7202
2.3846,1.6633
2.4359,1.5186
2.4872,1.2914
2.5385,0.9952
2.5897,0.6525
2.641,0.29
2.6923,-0.0591
2.7436,-0.3612
2.7949,-0.5854
2.8462,-0.7077
2.8974,-0.7145
2.9487,-0.6056
3.0,-0.3955
