x1,y
1.0,4.0
1.0513,4.54
1.1026,5.1368
1.1538,5.7933
1.2051,6.5166
1.2564,7.31
1.3077,8.1784
1.359,9.1268
1.4103,10.1602
1.4615,11.2816
1.5128,12.501
1.5641,13.8219
1.6154,15.2499
1.6667,16.7912
1.7179,18.4484
1.7692,20.2343
1.8205,22.1523
1.8718,24.209
1.9231,26.4112
1.9744,28.7658
2.0256,31.2749
2.0769,33.9555
2.1282,36.8105
2.1795,39.8474
2.2308,43.074
2.2821,46.4983
2.3333,50.121
2.3846,53.9647
2.4359,58.0309
2.4872,62.3282
2.5385,66.8654
2.5897,71.6419
2.641,76.6855
2.6923,81.9963
2.7436,87.5838
2.7949,93.4576
2.8462,99.6275
2.8974,106.0906
2.9487,112.8821
3.0,120.0
