x1,x2,y
1.0,1.0253,0.8732
1.0506,1.0759,0.8242
1.1013,1.1266,0.7665
1.1519,1.1772,0.7007
1.2025,1.2278,0.6275
1.2532,1.2785,0.5475
1.3038,1.3291,0.4617
1.3544,1.3797,0.371
1.4051,1.4304,0.276
1.4557,1.481,0.1782
1.5063,1.5316,0.0782
1.557,1.5823,-0.023
1.6076,1.6329,-0.124
1.6582,1.6835,-0.2241
1.7089,1.7342,-0.3223
1.7595,1.7848,-0.4172
1.8101,1.8354,-0.5081
1.8608,1.8861,-0.5943
1.9114,1.9367,-0.6745
1.962,1.9873,-0.748
2.0127,2.038,-0.8143
2.0633,2.0886,-0.8723
2.1139,2.1392,-0.9217
2.1646,2.1899,-0.9619
2.2152,2.2405,-0.9925
2.2658,2.2911,-1.0132
2.3165,2.3418,-1.0238
2.3671,2.3924,-1.0242
2.4177,2.443,-1.0143
2.4684,2.4937,-0.9943
2.519,2.5443,-0.9644
2.5696,2.5949,-0.9248
2.6203,2.6456,-0.876
2.6709,2.6962,-0.8185
2.7215,2.7468,-0.7529
2.7722,2.7975,-0.6798
2.8228,2.8481,-0.6
2.8734,2.8987,-0.5144
2.9241,2.9494,-0.4236
2.9747,3.0,-0.3289
