x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals
73.1363,8.734364290868879,73.1363,4.292324823528033,8.584649647056066,8.519427467267768,8.551976379761582,8.576862268884035,8.58177045310867,8.58149561299197,8.581410151464627,64.40193570913112,4.442039467340845,0.1497146438128123,0.21493682360111066,0.18238791110729657,0.1575020219848433,0.15259383776020918,0.15286867787690817,0.15295413940425107
37.4587,5.98062509100087,37.4587,3.623238992729826,7.246477985459652,5.16922842726665,6.120351297107054,6.0780798654223345,6.079821791410981,6.082055407649144,6.082011636256357,31.47807490899913,2.3573860982710437,1.2658528944587824,0.8113966637342198,0.13972620610618414,0.09745477442146466,0.0991967004101113,0.1014303166482744,0.10138654525548763
33.2287,5.802427675864783,33.2287,3.5034139603252905,7.006827920650581,4.742331391080421,5.764434057216719,5.708690648247001,5.709893721920155,5.712424744959468,5.7123859164235204,27.42627232413522,2.299013715539492,1.2044002447857984,1.060096284784362,0.03799361864806361,0.0937370276177818,0.09253395394462771,0.09000293090531475,0.09004175944126214
41.7392,6.135451344237531,41.7392,3.73144073519801,7.46288147039602,5.592906729869997,6.460588208514763,6.431445079941577,6.433661469671685,6.435594128257072,6.43554535499698,35.603748655762466,2.4040106090395206,1.3274301261584895,0.5425446143675341,0.32513686427723254,0.2959937357040463,0.2982101254341547,0.300142784019541,0.30009401075944897
10.5995,3.534533383982808,10.5995,2.36080683019417,4.72161366038834,2.2448893031896686,3.25568733142481,3.2252412544786164,3.216271518796643,3.220266882273183,3.2202544965022444,7.064966616017193,1.1737265537886379,1.1870802764055322,1.2896440807931393,0.2788460525579981,0.3092921295041915,0.31826186518616506,0.3142665017096249,0.31427888748056354
13.5566,3.392199506395825,13.5566,2.6068735136092296,5.213747027218459,2.6001645130129116,3.6819288423325074,3.6196045772881598,3.613980479970257,3.6178690370329667,3.6178531958194844,10.164400493604175,0.7853259927865954,1.8215475208226342,0.7920349933829134,0.2897293359366824,0.22740507089233475,0.22178097357443205,0.22566953063714168,0.22565368942365938
65.2704,7.8476801155908,65.2704,4.178538641018113,8.357077282036226,7.810194616759207,8.07900984032078,8.097767052374394,8.10206240893391,8.102340612380312,8.102264342346494,57.4227198844092,3.6691414745726867,0.5093971664454262,0.037485498831592245,0.2313297247299797,0.2500869367835943,0.25438229334311124,0.2546604967895121,0.2545842267556946
8.6964,2.754349189743026,8.6964,2.1629091469210993,4.3258182938421985,2.0103479640786865,2.9489659204541514,2.9506504075357736,2.939324119765409,2.9432390515147366,2.9432288895619667,5.9420508102569745,0.5914400428219269,1.5714691040991724,0.7440012256643396,0.19461673071112529,0.19630121779274745,0.18497493002238308,0.18888986177171052,0.1888796998189406
80.1919,8.872326162791829,80.1919,4.384422512265643,8.768845024531286,9.145092629150033,8.954993020656131,8.9817599560547,8.987203568815955,8.986432656518856,8.986338950353046,71.31957383720817,4.487903650526186,0.10348113826054295,0.27276646635820434,0.08266685786430195,0.1094337932628715,0.11487740602412622,0.11410649372702686,0.11401278756121691
4.1136,2.3441676941843466,4.1136,1.414298557529488,2.828597115058976,1.4542898237786797,2.028201173453955,2.136238204394529,2.141611515312998,2.143372502324444,2.143367695483807,1.7694323058156534,0.9298691366548586,0.48442942087462937,0.8898778704056669,0.31596652073039166,0.20792948978981762,0.20255617887134836,0.20079519185990247,0.20079999870053955
