x1,x2,x3,x4,x5,y
2.9626,2.6456,2.9075,2.7217,1.8669,0.1522057759778424
2.0976,1.2795,2.4035,2.0163,1.3228,0.0675960221671901
2.0169,1.5787,1.3695,2.631,2.0675,-0.06823221400132201
2.8702,1.402,1.4294,2.383,1.4762,-0.07639991634615381
1.8831,2.9023,1.0716,2.4335,1.785,-0.3018162551382568
1.3687,2.4991,2.9554,1.5754,2.1415,1.0304482244395408
1.4218,2.8975,1.318,1.6364,2.8062,-0.6998357922994685
1.6831,2.0766,1.2992,1.7765,2.9405,-0.9348822017817481
2.5736,2.7417,1.114,2.457,1.1866,-0.2273417890262843
2.5376,2.6509,2.2062,1.1681,2.2176,0.9505921401290969
1.8017,2.2413,2.5283,2.6664,1.264,1.905458736072583
1.0425,2.3398,1.7106,1.9779,2.6491,-0.6540043320525236
2.799,2.8437,1.6931,1.9031,2.0401,0.17175068680444067
1.2437,2.5021,2.4658,1.3591,2.5814,1.1277775655938376
2.7353,1.0363,2.5511,1.0644,1.5215,-0.37217304345607966
1.4655,1.9336,2.156,2.2029,1.0236,0.812923828135511
1.93,2.1629,2.0216,1.298,1.5576,0.5417097492572225
1.3178,1.7822,1.5692,2.8605,2.1597,-0.04327505981211732
1.9918,2.2992,2.6641,1.0221,2.3501,1.187994125810446
1.519,1.61,2.7637,2.2816,2.7038,-0.13539525879550132
2.2996,1.8253,1.0195,2.3131,1.381,0.723474915019609
2.4719,2.3559,2.3425,2.5218,2.7961,0.6036842974290988
1.2958,1.4894,1.1536,1.6952,2.9914,0.08067374443682718
1.7035,1.1458,2.1184,2.9734,2.5042,-0.19947762871478028
1.1155,1.8543,2.6416,2.7892,2.3338,0.7942274825149439
1.064,1.1538,1.7986,2.1763,1.4051,0.4802486238376339
2.1452,2.4419,1.8304,2.1393,1.8496,0.3961582353261027
2.1983,2.1171,1.4511,2.5783,2.4164,-0.6760350926403145
2.2101,1.5125,1.2005,2.0629,1.6743,0.48055077180190015
1.1822,2.7847,2.2673,2.8049,1.0815,2.088465753055086
1.5663,1.3055,2.8831,1.8265,1.9277,-0.20266586079471524
2.6466,1.2344,2.7265,1.2063,1.1217,-0.03857456697086794
1.6031,1.7153,1.6223,1.5074,2.2601,-0.7608842989308459
1.7742,1.0763,2.0934,1.1429,2.8923,-0.4208118591619521
2.4249,1.6594,1.5432,1.3048,1.9685,-0.5300749270547185
2.6729,2.0475,2.3938,2.9185,1.2257,0.7179706126416097
2.9241,2.5989,2.8211,1.4194,1.746,0.5622292279331411
2.8186,1.9824,1.8865,1.4523,2.4834,-1.2636418067084876
2.3068,2.9943,1.9532,1.7345,1.6367,1.5076243231517445
2.3565,1.3764,1.9185,1.8708,2.6653,-1.1105839444365604
