x1,y
1.0,3.073962520399053
1.0513,3.423125428020194
1.1026,3.6382847583672153
1.1538,3.8714970261456667
1.2051,4.898122480081966
1.2564,5.002589072619104
1.3077,5.250252869104696
1.359,5.926126794204345
1.4103,6.465597707656143
1.4615,6.731984176764417
1.5128,7.303515579203293
1.5641,7.849815943995014
1.6154,8.153459977711575
1.6667,8.625854460811052
1.7179,10.041745447783631
1.7692,10.847562796340549
1.8205,11.130318162031436
1.8718,11.63908031208678
1.9231,12.799140205725404
1.9744,13.819012488270415
2.0256,14.768568722679436
2.0769,14.917438447008587
2.1282,16.326411583482525
2.1795,17.17438822887868
2.2308,18.414871201374865
2.2821,19.453717234820488
2.3333,20.411220512275793
2.3846,21.567900601358218
2.4359,23.02239498994015
2.4872,24.687471603231366
2.5385,25.349287531427873
2.5897,26.84020044805958
2.641,28.01497843641802
2.6923,29.567761274437157
2.7436,30.897444477693707
2.7949,32.395744177219896
2.8462,33.95068252773718
2.8974,35.48336847523959
2.9487,37.158704713883765
3.0,39.09673982228035
