x1,y
1.7957,21.20647478493643
2.2855,46.72856265060478
1.1929,6.346529627904083
1.4074,10.096399792060184
1.7786,20.56366065172522
2.2692,45.642287772641765
1.0158,4.1491252919204875
2.3434,50.869034489872924
2.5455,67.51650285882351
1.758,19.820083615554545
2.2523,44.501007837486185
2.2428,43.86482794612863
2.6554,78.1530130252189
1.6522,16.344315343214816
2.2315,43.11962118963513
2.4666,60.57803567351368
1.5667,13.902595072095584
2.2505,44.37037633753681
1.9145,26.021221141598804
1.3873,9.682640924431263
2.7575,89.14136898835616
2.977,116.75346098811237
1.6543,16.41501598381322
1.6977,17.77670607453277
1.4196,10.361951561063098
2.3795,53.57230426072488
1.207,6.547516405144123
1.0443,4.460187959797971
1.7268,18.74062067848641
2.1687,39.19411802733413
2.8008,94.1671756033873
2.3756,53.29194799666603
1.0656,4.69667772011466
2.6692,79.56464761119115
2.3355,50.280373343386366
1.0491,4.498160012313242
1.4481,10.974475367002622
1.8165,21.996632982854837
1.3149,8.306846746005991
2.1892,40.4316605077225
