x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals
64.7207,-0.7303016828676278,64.7207,0.9498468296837977,-0.5161141195518748,-0.49350415329082836,-0.9117339147869651,-0.9853239098204469,-0.9874332879795005,-0.9808654147959376,-1.0170945295755467,-0.7325552027730975,-0.7378460904432995,65.45100168286763,1.6801485125514255,0.21418756331575295,0.2367975295767994,0.18143223191933733,0.2550222269528192,0.2571316051118727,0.25056373192830983,0.28679284670791894,0.0022535199054697364,0.007544407575671763
88.5045,-1.766360572015394,88.5045,0.514055106997532,-0.22733055198394375,-0.22537756251760155,-0.9117339147869651,-0.9941917630516242,-0.9944442113589487,-1.0038985814766659,-1.1216225892822198,-1.7466005637737405,-1.7494958743283828,90.2708605720154,2.280415679012926,1.5390300200314504,1.5409830094977925,0.854626657228429,0.7721688089637699,0.7719163606564454,0.7624619905387282,0.6447379827331743,0.01976000824165358,0.016864697687011265
39.5495,-0.9101707613358372,39.5495,0.9611681583002663,-0.8597785821320654,-0.7576980830063496,-0.9117339147869651,-0.9756970844561811,-0.97927000413788,-0.9696682107794028,-0.7999563420540292,-0.9053231984816161,-0.9074706449909515,40.459670761335836,1.8713389196361034,0.050392179203771814,0.15247267832948763,0.0015631534511278966,0.0655263231203439,0.06909924280204283,0.05949744944356561,0.11021441928180797,0.004847562854221055,0.0027001163448856502
58.0811,-1.0304416809936447,58.0811,0.9992641884992349,-0.6056231024396609,-0.5692744688765715,-0.9117339147869651,-0.9827953639221841,-0.9855189864448293,-0.9837249864096584,-0.9694986309470599,-1.0234046261715366,-1.0273713757882508,59.111541680993646,2.02970586949288,0.42481857855398386,0.46116721211707323,0.11870776620667967,0.04764631707146061,0.04492269454881548,0.04671669458398631,0.060943050046584846,0.007037054822108146,0.003070305205393975
15.0721,-1.6721513919738586,15.0721,0.59387228583439,-0.909487249993655,-0.7891889377815696,-0.9117339147869651,-0.9605979070047047,-0.962873489195741,-0.9150949317083704,-0.7615015768378742,-1.665269660467537,-1.6620606739150596,16.744251391973858,2.2660236778082488,0.7626641419802036,0.882962454192289,0.7604174771868936,0.7115534849691539,0.7092779027781176,0.7570564602654882,0.9106498151359844,0.006881731506321653,0.01009071805879902
57.2883,-0.3734691036029144,57.2883,0.6740162834291383,-0.6165022866740116,-0.5781848986301255,-0.9117339147869651,-0.988234660769666,-0.9891054714465128,-1.0011306559675035,-0.96325685845373,-0.3724723282051636,-0.36876039932255633,57.661769103602914,1.0474853870320526,0.24303318307109723,0.20471579502721104,0.5382648111840507,0.6147655571667516,0.6156363678435984,0.6276615523645891,0.5897877548508156,0.000996775397750782,0.004708704280358078
53.6216,-0.3545522304581902,53.6216,-0.2128832319812337,-0.6671952187958985,-0.6187850990592505,-0.9117339147869651,-1.0039701021972718,-1.0039401830509598,-0.9859486392746227,-0.9329114003404815,-0.35667919470459497,-0.3557808727531393,53.97615223045819,0.14166899847695646,0.3126429883377083,0.2642328686010603,0.5571816843287749,0.6494178717390816,0.6493879525927696,0.6313964088164326,0.5783591698822913,0.0021269642464047944,0.0012286422949491227
48.6667,-0.9982511809614206,48.6667,-0.9996084138051439,-0.7361701156996201,-0.6714547241767339,-0.9117339147869651,-1.02053988484539,-1.017286139092517,-1.0203716202422544,-0.8883966711761826,-0.9913792193305931,-0.9893757802086983,49.66495118096142,0.001357232843723244,0.2620810652618005,0.3267964567846867,0.08651726617445554,0.022288703883969307,0.019034958131096347,0.022120439280833737,0.10985450978523803,0.006871961630827483,0.008875400752722307
3.6757,-1.6941897250211992,3.6757,-0.5090729145221569,0.26581837175583045,0.2626989848013025,-0.9117339147869651,-1.1384968616922373,-1.132591867793564,-0.912684410052431,-1.1122289285808045,-1.697310988978582,-1.6999795241404536,5.369889725021199,1.1851168104990424,1.9600080967770297,1.9568887098225018,0.7824558102342342,0.555692863328962,0.5615978572276352,0.7815053149687683,0.5819607964403948,0.0031212639573827694,0.0057897991192543685
86.4234,-1.002709526428174,86.4234,-0.9995618920135446,-0.25043593001233244,-0.24782631373738823,-0.9117339147869651,-1.0115658709564024,-1.0097338706103298,-1.0120518619327026,-1.116155568839429,-1.02933840230688,-1.0228914369252595,87.42610952642818,0.0031476344146293966,0.7522735964158416,0.7548832126907858,0.09097561164120893,0.008856344528228366,0.007024344182155806,0.009342335504528565,0.11344604241125489,0.026628875878705882,0.02018191049708551
70.964,-1.031365168102222,70.964,0.9615608518037512,-0.4351602674014154,-0.4215557376590287,-0.9117339147869651,-0.9864500189983125,-0.9884436369178553,-0.9828788065587609,-1.0541535823029007,-1.0229640990554805,-1.0224404177758348,71.99536516810223,1.992926019905973,0.5962049007008066,0.6098094304431934,0.11963125331525692,0.04491514910390948,0.0429215311843667,0.04848636154346109,0.022788414200678675,0.008401069046741538,0.008924750326387176
4.0721,-0.5309468657569943,4.0721,-0.8019231466269416,0.16586736014339687,0.16510784906471723,-0.9117339147869651,-1.1969311035158618,-1.1764923829630516,-1.0528740628834687,-1.133626608390892,-0.5418183344335941,-0.5378266425247088,4.603046865756994,0.2709762808699473,0.6968142259003912,0.6960547148217116,0.38078704902997074,0.6659842377588675,0.6455455172060572,0.5219271971264744,0.6026797426338976,0.010871468676599716,0.006879776767714452
50.1532,-0.1209687145106006,50.1532,-0.11204667540384516,-0.7154770228493235,-0.6559775388197754,-0.9117339147869651,-1.0022340882616432,-1.00222941656746,-1.0225444872598943,-0.9021315008242013,-0.12725424619685133,-0.12791297689149717,50.2741687145106,0.00892203910675543,0.5945083083387228,0.5350088243091748,0.7907652002763645,0.8812653737510425,0.8812607020568592,0.9015757727492937,0.7811627863136008,0.006285531686250734,0.006944262380896571
78.6937,-0.4265514918401604,78.6937,-0.15327704678473894,-0.33991440244571625,-0.33340639342553396,-0.9117339147869651,-1.001947767696585,-1.0019401498893288,-0.9895018126337631,-1.0901342977540298,-0.4263943376112327,-0.42582761165513816,79.12025149184016,0.2732744450554214,0.08663708939444414,0.09314509841462643,0.4851824229468047,0.5753962758564245,0.5753886580491684,0.5629503207936027,0.6635828059138694,0.0001571542289277028,0.0007238801850222298
95.8378,-0.9809777007521968,95.8378,0.999815223343291,-0.1491729398914422,-0.14862030834181048,-0.9117339147869651,-0.9895676317346257,-0.9912208842941945,-0.9894789245165666,-1.136245424066277,-0.9825899815014064,-0.9884818496484311,96.8187777007522,1.9807929240954878,0.8318047608607546,0.8323573924103863,0.06924378596523173,0.008589930982428884,0.010243183541997714,0.008501223764369792,0.15526772331408012,0.0016122807492096047,0.007504148896234297
