x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals
64.7207,74648640494.6179,64.7207,5499951.086711333,2308023513.3348107,355960684.29771817,95364457.42212194,74221963860.12328,74630819355.25935,74631094644.09073,74613896042.70198,74648636241.12822,74648643640.58891,74648640429.8972,74643140543.53119,72340616981.2831,74292679810.32019,74553276037.19579,426676634.4946289,17821139.358551025,17545850.527175903,34744451.91592407,4253.489685058594,3145.9710083007812
88.5045,486101636039.9993,88.5045,374841317.8786723,47349456071.08883,33175143418.19295,81598231929.41101,485720055300.96497,486039578240.7942,486040279333.7065,486007681184.29755,486101628118.4483,486101647041.25684,486101635951.4948,485726794722.12067,438752179968.9105,452926492621.8064,404503404110.5883,381580739.0343628,62057799.20513916,61356706.29284668,93954855.70178223,7921.551025390625,11001.257507324219
39.5495,3926162149.278,39.5495,46830.857404047114,29560498.015336413,1852136.9949013614,75169.28201555679,3860241561.336992,3923652077.967966,3923715503.9935174,3921241018.787087,3926160545.565501,3926162587.9614515,3926162109.7285,3926115318.4205956,3896601651.2626634,3924310012.2830987,3926086979.9959846,65920587.94100809,2510071.310033798,2446645.284482479,4921130.490912914,1603.712498664856,438.68345165252686
58.0811,39061732039.8763,58.0811,1622061.0229740723,849694143.4748816,94211088.4814594,14480821.100793043,38758885993.616005,39050152753.56383,39050352058.584175,39038585416.39376,39061728608.381,39061734080.30692,39061731981.7952,39060109978.853325,38212037896.40141,38967520951.39484,39047251218.775505,302846046.26029205,11579286.312469482,11379981.292121887,23146623.482536316,3431.4953002929688,2040.4306259155273
15.0721,12556176.695,15.0721,258.740906543335,23679.74356896534,3899.768817511799,72.14937241678568,11798384.21448424,12500905.162513588,12504556.232515253,12468224.790983496,12555934.454685688,12556185.95053302,12556161.6229,12555917.954093456,12532496.951431034,12552276.926182488,12556104.545627583,757792.4805157594,55271.532486412674,51620.46248474717,87951.90401650406,242.24031431227922,9.255533019080758
57.2883,35978529777.7574,57.2883,1399899.430372222,749697983.3931283,80197858.53699297,11562432.916965162,35689775397.28152,35967567229.90411,35967758529.15048,35960180544.84365,35978526438.519806,35978531709.0423,35978529720.4691,35977129878.32703,35228831794.36427,35898331919.220406,35966967344.84044,288754380.4758835,10962547.853286743,10771248.606918335,18349232.913749695,3339.237594604492,1931.284896850586
53.6216,24222241588.92,53.6216,705145.4732800511,412560524.5212698,37811028.51003359,4083037.805563298,23994905097.412106,24213817271.12464,24213974323.29947,24215610043.61096,24222238660.02237,24222243071.240685,24222241535.298397,24221536443.446716,23809681064.398727,24184430560.409966,24218158551.114433,227336491.5078926,8424317.79535675,8267265.620529175,6631545.30904007,2928.8976287841797,1482.320686340332
48.6667,13564637843.4214,48.6667,275636.2032113988,174630226.9700483,13414304.41082818,1000220.9959417328,13408261188.27517,13558910617.318874,13559028250.299704,13564633184.550856,13564635426.307022,13564638849.221458,13564637794.7547,13564362207.21819,13390007616.451351,13551223539.010572,13563637622.425459,156376655.1462307,5727226.102525711,5609593.121696472,4658.870544433594,2417.114377975464,1005.8000583648682
3.6757,3386.6231,3.6757,16.838608246284448,20.010956862940635,61.893672330867744,2.8390656222537354,2473.855253436487,3137.2341216232453,3200.4064312033383,3255.442103841224,3369.4365799467932,3386.6564390766216,3382.9474,3369.7844917537154,3366.6121431370593,3324.729427669132,3383.784034377746,912.7678465635126,249.3889783767545,186.21666879666145,131.180996158776,17.18652005320655,0.033339076621814456
86.4234,421543680194.5954,86.4234,261165851.59275547,37374130224.87671,22570840858.541344,45196296382.17498,421073221360.7382,421487241120.68066,421487894086.4108,421543647916.0691,421543672639.168,421543690197.0447,421543680108.172,421282514343.0026,384169549969.7187,398972839336.0541,376347383812.4204,470458833.85717773,56439073.91473389,55786108.18457031,32278.526306152344,7555.4273681640625,10002.449279785156
