x1,x2,x3,x4,x5,y
1.4514,2.1956,1.9787,2.3177,2.9062,250.1948493100756
1.3795,1.7049,2.5271,1.2312,1.4711,29.621722769310654
2.3433,1.67,1.5386,2.676,1.2397,62.9457098202555
2.7904,1.1592,2.1154,1.4702,1.45,24.68225656708473
2.7306,2.8126,1.6362,2.4333,2.1243,93.30343645243917
2.4098,2.5442,1.9147,2.5533,2.8351,241.5363379021188
2.1762,2.0708,1.4498,2.8129,1.1178,73.86533971498459
1.9039,1.2538,2.2708,2.0248,2.3961,110.9577158095674
2.2422,1.8618,1.8776,1.9205,2.002,58.06933053025328
1.5734,1.3375,1.2059,2.7677,1.0949,65.33285345658953
2.392,2.8516,2.5503,1.5919,2.602,152.86611057845303
2.9216,2.404,2.0036,2.9613,2.8919,295.85196783175627
1.1693,1.433,1.2567,2.6045,2.5442,157.79324618322002
2.981,1.4963,2.9901,1.8234,2.6575,175.5609314387439
1.0212,1.7683,2.854,1.6676,1.0313,36.224703898406645
1.796,2.3438,2.9235,2.1004,2.1734,100.21588820860795
1.8596,1.8421,1.5592,2.1759,2.7331,183.98610011514282
2.8523,1.5923,1.7386,1.1915,2.4092,93.88019698152422
2.6351,2.6391,2.4288,1.3134,1.7873,45.20135178540501
2.2584,1.5182,1.7781,1.0317,1.8426,32.523347237741625
2.5204,2.4764,2.0883,2.5489,2.3409,130.2846172740622
1.6524,1.0258,2.4725,1.1294,1.3965,24.74039365956191
1.2473,2.5818,2.6112,1.6478,1.3207,37.06257313106813
1.1479,1.9381,1.4887,2.9335,1.7453,98.46621037778336
1.4469,1.3887,2.8181,2.8858,1.2585,98.29072841944328
2.8234,1.1403,2.2411,2.2324,2.299,104.43881076013284
1.5307,2.1004,1.3511,2.2971,1.9532,64.67831198254157
1.3438,2.9229,2.1886,1.7683,1.1633,32.24902656313875
1.7317,2.7558,2.7598,2.083,1.5967,59.52947508305071
2.457,2.0466,1.0881,2.4812,1.6084,56.56800971870431
2.0442,1.2446,1.6609,1.8948,1.6537,33.506037786025814
2.1067,1.9828,2.3943,1.535,2.4541,114.35121622908703
2.0926,2.2312,2.7288,2.3867,2.0589,96.84482540741084
1.2883,2.9933,1.3454,1.0803,2.5809,128.5493239156173
1.9924,2.6994,1.1966,2.7429,1.5436,76.36700264312975
2.6532,2.2644,1.0047,1.4314,1.8886,37.033140051288186
2.5573,1.6105,2.6883,1.3965,1.9105,53.856605922567326
1.6333,1.0503,2.3164,1.9907,2.2419,87.49085756012707
1.8134,2.3889,1.8462,1.733,2.9772,256.75827148864386
1.0839,2.7326,1.1168,1.2832,2.7771,177.90393712315148
