x1,x2,x3,x4,x5,y
1.5466,1.0459,1.68,1.6917,1.7836,7.728595541105994
2.0775,2.1348,1.4156,2.5259,2.2822,10.418451669822355
1.5236,1.2795,1.352,2.9131,2.7747,9.828346836077946
2.194,2.2336,2.0815,1.5628,2.4375,10.501831284656195
1.2315,2.6194,1.3939,2.1146,2.9523,10.329900520129799
1.3434,2.1191,2.5226,1.2852,2.6669,9.927343178284431
1.7843,1.1229,2.124,2.4802,2.9661,10.504021898262847
2.7941,1.5331,1.0858,2.9869,2.2354,10.669101721263148
2.5608,1.8993,1.4116,1.3754,1.2095,8.38748370006163
2.7566,2.6653,1.8324,2.8211,2.3477,12.437848841092936
2.7858,2.4061,1.1867,1.2369,1.3147,8.951915424190748
1.6571,1.0571,2.1021,2.3865,2.1925,9.339856517407389
1.1289,1.5343,1.4802,1.751,1.4975,7.401949544788501
1.7086,2.6993,1.3194,2.2668,1.8924,9.89117397973582
2.482,2.5761,2.3144,1.6388,1.6495,10.65258987867369
1.48,2.6795,2.258,2.967,2.8038,12.162049510400257
2.4916,2.3097,1.8878,2.3899,2.1193,11.165416083737286
1.9279,1.6096,2.4842,1.2304,2.738,9.952542368787954
1.2267,1.6515,2.349,1.5303,1.6699,8.43305698456967
1.293,1.7343,2.6097,1.9877,1.8616,9.487985224305142
1.8553,2.482,2.0002,1.2909,2.9778,10.612790102577168
1.7421,2.8424,1.4029,1.1656,2.4499,9.616988353047144
2.2543,1.0142,2.5617,2.0487,1.914,9.74597314242007
1.4327,1.853,2.2197,2.4528,2.6312,10.587590620555094
2.8923,2.7205,1.403,1.3098,2.0255,10.385091474546805
2.879,2.5843,2.7658,1.6313,2.8306,12.672165043224977
2.111,2.834,2.9965,2.9795,1.3811,12.301740787972394
2.0396,1.4147,2.9464,2.3502,2.9036,11.703693696698382
2.8455,2.4784,1.2684,2.9306,1.7402,11.266144811933142
2.2445,2.752,1.2206,1.2389,2.1649,9.637382608866567
1.498,2.3807,1.8216,1.2643,2.6221,9.577665745262014
2.918,1.1584,1.2159,1.9018,1.9595,9.154603255296458
1.2548,1.9883,1.6304,2.6864,2.9686,10.478684159900203
1.431,2.0659,1.832,1.4156,2.5578,9.331053162184217
2.0539,2.9955,1.6643,2.8157,1.3097,10.85264522771
2.3151,2.3853,1.2813,1.2367,1.8664,9.055698163031566
1.1902,2.1513,2.2624,1.6202,2.2764,9.503389456131503
1.044,1.0008,2.7921,2.8129,2.8109,10.517822457290732
1.1369,2.8382,2.1701,1.398,2.8439,10.361132751900277
2.4541,2.4357,2.6507,1.061,2.3341,10.915516657529706
