x1,x2,x3,x4,x5,y
2.2767,2.6731,2.9538,2.3993,2.0986,0.34987977294631983
2.024,2.5019,2.1436,2.4382,2.8276,0.8505231868917684
2.5557,2.6148,2.7454,2.2744,2.553,0.5413233528307121
2.7724,1.1611,1.901,2.3344,1.5773,-0.22404881336648008
1.4131,1.4269,2.5767,2.563,1.858,-0.021734668302295205
2.195,2.9369,1.3881,2.7691,1.3032,0.3580106685615054
2.4326,2.1731,1.5287,1.3081,1.2387,0.0011538400272597844
1.1652,2.2154,2.659,2.484,1.6603,1.7954274563081645
1.9381,1.0917,2.8828,1.0842,1.4188,0.06643871082702853
1.6048,2.3472,1.141,1.4258,1.0109,0.6691785142231474
2.4852,2.8518,2.397,1.9185,2.4766,0.7177079834336144
2.9115,1.9532,1.6789,1.6146,2.7155,-1.6565438449235081
2.5424,1.7839,2.0655,2.8257,2.6252,-0.5638187115871756
2.8363,2.0734,2.9185,1.1601,1.5484,1.2516397889986954
2.6741,2.4878,1.8412,1.8443,1.1769,0.7440905136280452
1.8872,2.5502,2.2001,1.2626,2.3718,1.0706752187940283
2.7415,1.7182,1.0238,1.6738,1.7986,-0.06663328388792938
1.5433,2.7327,2.4268,2.2203,2.7671,1.1741901779663113
2.9734,2.7839,1.2702,1.0112,1.0822,-0.4217810569645399
2.8853,2.0491,1.9593,2.9886,2.1913,-0.47673343368373183
1.323,2.2913,1.7922,1.4627,1.6323,0.35715650856116626
1.7294,2.3875,1.3469,1.1478,2.9384,-0.8788340813863198
2.2314,1.8138,2.7738,1.8933,1.837,0.8462847443907872
1.2886,1.5454,1.6095,1.9636,1.4804,0.2515919287153945
2.1415,2.8055,1.196,2.1055,2.4243,-0.7911873235748167
1.4688,1.8778,1.893,2.1768,2.9984,-0.7239184451534079
1.3601,2.9568,2.5137,2.8669,1.258,1.461140914827363
1.22,1.565,1.0539,1.7632,1.9235,0.5180825733968755
1.8024,1.6327,2.0388,2.0573,2.011,-0.3530715373463547
1.0622,2.4273,2.2936,1.3535,2.5156,0.7689427558086975
1.0292,1.3608,2.4683,2.5076,1.9536,-0.3468842545365256
1.6846,1.0213,1.584,1.5073,2.2032,0.4157775758354602
1.1127,1.9497,1.7307,1.7112,2.6834,-0.983384253110831
2.0935,2.1188,1.2186,2.9013,2.3479,-0.1646590772672697
2.6355,1.4614,2.8456,2.7399,1.1258,0.14286720675972242
1.7741,1.2782,1.4451,2.6874,2.8773,0.28008250020034425
1.5835,1.1476,2.3006,2.0348,2.1274,-0.32939984059944366
2.3372,1.2127,2.6438,1.2154,1.7252,-0.42762010486845364
1.9699,1.3217,2.1669,2.6296,2.2893,-0.3894458939699007
2.378,1.689,1.458,1.577,1.3694,0.1103567651479237
