x1,x2,x3,x4,x5,y
1.9065,2.0565,1.186,2.8107,1.192,9.217132825728605
2.3089,2.951,1.2855,2.4628,2.2224,11.232901669224143
1.0827,1.9444,2.6053,1.0812,1.5451,8.21180438271048
2.9093,2.7693,2.4825,2.1043,2.5608,12.783529415177343
1.6397,2.8876,2.3331,2.9539,1.4494,11.260447981623503
1.2413,1.0244,2.2396,2.3445,2.9489,9.813000968301225
1.35,1.1508,1.9126,1.3746,1.2679,7.084818666055514
1.7598,2.6187,2.7576,1.2481,2.7988,11.172862599554152
1.59,1.8235,1.4247,2.0635,1.2477,8.104296214448748
1.73,2.7289,1.8546,2.8524,1.5784,10.709482252073736
1.1518,2.5549,2.5159,2.208,2.7473,11.21642486358721
1.6696,2.8253,1.3249,1.9579,2.3352,10.118098017726801
1.321,2.2768,2.3575,1.7915,1.9015,9.663150804101614
2.6162,2.5452,2.926,1.6501,2.3509,12.033179032724213
2.5548,2.1497,1.5132,1.1192,1.8441,9.205255502217808
2.2093,2.1582,1.6116,2.7635,2.4214,11.174590450693387
1.866,2.666,2.5631,1.2956,2.6313,11.018154074992275
2.5227,1.642,2.0869,1.6083,1.9962,9.841249647047835
2.8659,1.5429,1.2071,1.9022,2.8285,10.361184003002666
1.8404,1.6637,1.6952,1.744,1.1071,8.033272375261078
2.969,1.8834,1.7146,1.8258,1.7048,10.093087302923966
1.4764,1.2578,1.7874,2.4034,2.6788,9.631802652175253
2.4585,2.2102,2.0185,2.9335,1.7554,11.409916522627201
2.1636,2.4284,2.9603,2.7299,1.0726,11.378506271837558
2.8015,1.405,2.6572,2.1821,2.9687,12.003545097319824
2.114,1.5828,2.7098,2.6586,1.8958,11.014449494716265
2.29,1.3023,2.8721,2.0206,2.8563,11.349315044950595
2.0434,2.9069,1.8253,1.0005,2.1054,9.845483997425632
1.2901,1.059,2.1438,1.413,1.393,7.294547966088012
2.3961,1.9573,1.1397,1.4628,1.4515,8.391657004857407
2.7667,2.3951,2.1596,2.6474,2.1649,12.124205051760645
1.1259,2.3068,2.4012,2.5215,1.0042,9.380408528224127
1.9799,2.4937,1.0732,2.5612,2.2841,10.413262122387907
2.0645,2.0326,2.8117,1.3291,2.0935,10.347143246378925
1.4245,1.7125,1.0118,1.1657,1.3219,6.608467561122865
1.5414,1.7594,1.395,1.5631,2.0221,8.259361474048552
1.0061,1.4895,1.9956,2.3626,1.6944,8.586322254248694
2.7401,1.234,1.4788,1.5031,1.6498,8.616898881724204
2.4202,1.1419,2.2536,1.8504,2.5226,10.139928588437842
2.683,1.3822,1.5644,2.2572,2.4946,10.406070402986398
