x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals
33.466,1448097695.4921973,33.466,13808.415150518524,7529587.86171691,462112.42142725294,11087.419672929753,1416680181.5252652,1446804721.1751924,1448096542.0669918,1448091400.2813442,1448097662.0261972,1448083887.0770469,1440568107.6304803,1447635583.07077,1448086608.0725243,31417513.96693206,1292974.317004919,1153.4252054691315,6295.210853099823
75.5809,188910802861.9033,75.5809,38823254.26733752,10067616646.500233,2934296498.4542108,1364584874.6914976,188351088916.53464,188877732978.59952,188910797073.84085,188910775672.07693,188910802786.3224,188871979607.63596,178843186215.40305,185976506363.44907,187546217987.2118,559713945.3686523,33069883.303771973,5788.062438964844,27189.82635498047
69.4374,113726232961.92102,69.4374,12930526.747625101,4474386693.4333315,897862157.9855431,246872848.85031885,113231787798.12495,113702645906.1648,113726228070.92682,113726201336.61696,113726232892.48363,113713302435.1734,109251846268.48769,112828370803.93547,113479360113.07071,494445163.7960663,23587055.756225586,4890.994201660156,31625.30406188965
82.0353,308553978199.94434,82.0353,121343982.26121429,22350568932.1279,9954489987.993393,8224402506.791616,308024727760.4532,308508129228.2843,308553971388.1108,308553965141.9849,308553978117.90906,308432634217.6831,286203409267.8164,298599488211.9509,300329575693.1527,529250439.4911499,45848971.66003418,6811.833557128906,13057.959411621094
63.2998,65362659165.782845,63.2998,4242875.287046149,1876752379.6300662,268573157.09496385,44736211.31333846,64971888926.40178,65346346497.31254,65362655095.609566,65362628683.01177,65362659102.48305,65358416290.4958,63485906786.15278,65094086008.68788,65317922954.469505,390770239.38106537,16312668.470306396,4070.1732788085938,30482.771072387695
99.9919,1009611026519.7478,99.9919,2691453266.4946704,162173982736.29407,269123525878.00842,1217330880641.4578,1010591471415.6759,1009510049060.4191,1009611016421.3751,1009611146222.1652,1009611026419.7559,1006919573253.2532,847437043783.4537,740487500641.7394,207719854121.70996,980444895.9281006,100977459.32873535,10098.372680664062,119702.41735839844
75.8152,192443901774.66125,75.8152,40473821.269404486,10372970863.297745,3068530854.3041553,1456528407.7193825,191883091936.61505,192410421302.76944,192443895950.897,192443874904.3538,192443901698.84607,192403427953.39185,182070930911.36353,189375370920.3571,190987373366.94186,560809838.0462036,33480471.891815186,5823.764251708984,26870.30746459961
31.9432,1096689586.7646348,31.9432,10113.094417978316,5193786.343853978,323044.597612365,7257.365160191854,1071201309.0431486,1095614789.7221773,1096688534.4510858,1096684131.3932717,1096689554.8214347,1096679473.6702168,1091495800.420781,1096366542.1670225,1096682329.3994746,25488277.72148621,1074797.0424575806,1052.313549041748,5455.371363162994
68.2882,102915490124.55916,68.2882,10508770.263091374,3820667942.1086707,717625005.4800364,179298461.0705163,102438758087.12238,102893420781.99034,102915485392.99185,102915458371.65536,102915490056.27097,102904981354.29607,99094822182.45049,102197865119.07912,102736191663.48865,476732037.43678284,22069342.56881714,4731.567306518555,31752.90379333496
22.5761,138538184.2211766,22.5761,1398.485551753946,373960.8795295808,31572.349664952264,535.3464895565229,133393091.03429663,138266371.36988208,138537651.96235237,138536338.79439917,138538161.6450766,138536785.73562485,138164223.341647,138506611.87151164,138537648.87468705,5145093.186879963,271812.8512945175,532.2588242292404,1845.4267774224281
45.6854,9295577419.389864,45.6854,155431.8215052981,100711621.10865727,7100964.938198146,332440.96729444223,9175655347.140303,9291123714.787817,9295575286.555613,9295561870.922693,9295577373.704464,9295421987.56836,9194865798.281206,9288476454.451666,9295244978.42257,119922072.24956131,4453704.602046967,2132.8342514038086,15548.467170715332
36.8342,2567207540.279431,36.8342,27268.54132098224,16399161.229511889,1004414.9047253241,28308.978254090005,2519162066.682539,2565315378.5294185,2567206146.6921177,2567199124.5523634,2567207503.445231,2567180271.73811,2550808379.049919,2566203125.3747053,2567179231.3011765,48045473.59689188,1892161.7500123978,1393.5873131752014,8415.72706747055
86.007,409526402031.3967,86.007,242909620.53608897,35626786703.21172,20891927733.447407,24839303533.630535,409103220561.3768,409471039709.1082,409526394548.17944,409526404413.4622,409526401945.3897,409283492410.86066,373899615328.185,388634474297.94934,384687098497.7662,423181470.0199585,55362322.28851318,7483.21728515625,2382.0654907226562
29.5026,682554853.1379601,29.5026,6106.017793818869,2783368.3854410215,180143.40056392056,3679.582958829405,664782689.0113713,681770671.9743559,682553953.2284036,682550590.1569955,682554823.6353601,682548747.1201663,679771484.752519,682374709.7373961,682551173.5550013,17772164.12658882,784181.1636041403,899.9095565080643,4262.980964541435
46.0254,9716848272.049782,46.0254,165977.41386124713,107383344.67969137,7639176.863929443,365433.4140025603,9593247264.108564,9712261256.821115,9716846107.68093,9716832413.735634,9716848226.024382,9716682294.635921,9609464927.37009,9709209095.185852,9716482838.635778,123601007.94121742,4587015.228666306,2164.3688526153564,15858.314147949219
14.3973,9570839.829458434,14.3973,221.01495147878762,17679.246664183378,3182.018560925549,54.968449530099555,8963106.335560009,9524667.92051408,9570618.155254582,9570366.126026489,9570825.432158435,9570618.814506955,9553160.58279425,9567657.810897509,9570784.861008905,607733.4938984253,46171.90894435346,221.67420385219157,473.70343194529414
57.2806,35949610587.87431,57.2806,1397895.842303451,748781914.5967299,80072312.58464704,8378289.380505004,35665880986.7527,35938653906.470856,35949607249.51837,35949584291.11961,35949610530.59371,35948212692.03201,35200828673.27758,35869538275.289665,35941232298.493805,283729601.12161255,10956681.403457642,3338.355941772461,26296.75469970703
70.4652,124181108418.23036,70.4652,15558240.897891108,5144306611.0704775,1096314556.5180764,328622443.7207481,123671909298.63199,124156098853.31601,124181103382.42326,124181077070.23326,124181108347.76517,124165550177.33247,119036801807.15988,123084793861.71228,123852485974.50961,509199119.5983734,25009564.914352417,5035.807098388672,31347.997100830078
99.7613,995744464949.8544,99.7613,2587967989.7473087,158396484517.9891,258179051015.57822,1141661693341.606,996682662412.252,995644413428.4772,995744454897.7812,995744581681.5197,995744464850.093,993156496960.107,837347980431.8652,737565413934.2761,145917228391.7516,938197462.397583,100051521.37719727,10052.073120117188,116731.66528320312
15.8352,16829508.684998654,15.8352,308.81684921462255,32603.640042163035,4890.176570683391,82.01695756620245,15871299.597073114,16762394.00742235,16829242.087551687,16828882.991420787,16829492.849798653,16829199.86814944,16796905.04495649,16824618.50842797,16829426.668041088,958209.0879255403,67114.67757630348,266.5974469669163,625.6935778670013
52.6316,21667580853.366676,52.6316,585186.3801289243,349214171.1459342,30799295.48439349,2297519.4428231097,21458485074.255825,21659758863.9573,21667578030.65185,21667558764.354294,21667580800.735077,21666995666.986546,21318366682.22074,21636781557.882282,21665283333.923855,209095779.1108513,7821989.409378052,2822.7148246765137,22089.012382507324
14.0818,8393433.263535364,14.0818,205.23734483775857,15371.804561254801,2890.1112425363485,50.34785052802309,7846901.898559546,8351106.777041282,8393220.89341495,8392988.86134699,8393419.181735363,8393228.026190525,8378061.458974109,8390543.152292827,8393382.915684836,546531.3649758175,42326.486494082026,212.3701204136014,444.4021883737296
91.6163,597864702658.9653,91.6163,641820786.044299,66895806467.533295,58801245680.47031,118331714285.76646,597767453184.4988,597793473566.5469,597864694173.8145,597864738499.073,597864702567.349,597222881872.921,530968896191.432,539063456978.495,479532988373.19885,97249474.46655273,71229092.41845703,8485.15087890625,35840.107666015625
70.731,127011397360.4717,70.731,16319513.865386147,5331915770.439142,1154295535.2126274,353852965.16004485,126498575485.8423,126986009676.6701,127011392286.84851,127011366110.9356,127011397289.74069,126995077846.60631,121679481590.03255,125857101825.25906,126657544395.31165,512821874.62939453,25387683.801589966,5073.623184204102,31249.536102294922
79.5203,256073194032.9737,79.5203,77972266.86294903,16481366733.516735,6200378052.621766,4084432354.140517,255515148133.24173,256032698409.65732,256073187629.96793,256073174050.63318,256073193953.4534,255995221766.11075,239591827299.45697,249872815980.35193,251988761678.8332,558045899.7319641,40495623.31637573,6403.005767822266,19982.34051513672
42.0501,5663110177.868852,42.0501,76631.6225907765,49523064.0218114,3222367.393104411,120875.44544700239,5578128472.111073,5659907444.344469,5663108367.612334,5663097800.357273,5663110135.818751,5663033546.246261,5613587113.84704,5659887810.475747,5662989302.423405,84981705.75777912,3202733.5243825912,1810.2565174102783,12377.511578559875
45.8615,9511828154.201435,45.8615,160809.02084236624,104118492.89521888,7374942.909362179,349139.2429819369,9390009504.986094,9507305770.70502,9511826005.056887,9511812445.483406,9511828108.339935,9511667345.180593,9407709661.306215,9504453211.292072,9511479014.958452,121818649.21534157,4522383.496414185,2149.1445484161377,15708.718029022217
38.6307,3411817143.9752283,38.6307,39027.844971674785,24302965.71924074,1507672.9707472771,46671.971728187775,3352691721.1457934,3409530911.471504,3411815613.0232887,3411807452.492563,3411817105.344528,3411778116.1302567,3387514178.2559876,3410309471.004481,3411770472.0035,59125422.82943487,2286232.503724098,1530.9519395828247,9691.482665538788
8.2814,366868.2252227971,8.2814,50.26884260436769,722.7467799093633,416.2963931438106,10.021254825523412,324205.1851480565,361519.9763397384,366791.36181849637,366759.9314320526,366859.9438227971,366817.9563801927,366145.4784428877,366451.92882965325,366858.20396797155,42663.040074740595,5348.248883058666,76.86340430070413,108.29379074450117
39.1819,3713136434.968535,39.1819,43541.18332682133,27344213.66266326,1706026.2909931806,54409.698248637025,3650277093.262666,3710717803.29206,3713134860.5809593,3713126332.684702,3713136395.786635,3713092893.785208,3685792221.3058715,3711430408.6775417,3713082025.270286,62859341.70586872,2418631.676475048,1574.3875756263733,10102.283833026886
93.1143,658851627508.3496,93.1143,830616814.6393118,78740386087.38196,77342303263.36926,179537528751.7931,658886985196.2954,658775637787.0265,658851618744.9597,658851675045.3378,658851627415.2354,658021010693.7103,580111241420.9677,581509324244.9803,479314098756.5565,35357687.94580078,75989721.32312012,8763.389892578125,47536.98815917969
56.7209,33898748919.319824,56.7209,1259573.8742432888,684870012.1898466,71444163.76356615,7169813.267297227,33624518837.830738,33888212394.340054,33898745645.3553,33898723100.833015,33898748862.598923,33897489345.44558,33213878907.12998,33827304755.55626,33891579106.05253,274230081.48908615,10536524.97977066,3273.9645233154297,25818.486808776855
69.9675,119022758598.21324,69.9675,14225866.96741097,4809201690.159312,995348347.042327,286116740.9960383,118520562316.21507,118998445669.28436,119022753632.8003,119022727095.81332,119022758528.24574,119008532731.24583,114213556908.05392,118027410251.17091,118736641857.21721,502196281.99816895,24312928.928878784,4965.412948608398,31502.39991760254
97.1282,848333412332.8971,97.1282,1652278178.7804172,120642610726.09357,160482805404.22012,548644154477.455,848845290234.5579,848243488277.0286,848333402801.8821,848333498004.4927,848333412235.7689,846681134154.1167,727690801606.8035,687850606928.677,299689257855.4421,511877901.6607666,89924055.86853027,9531.015014648438,85671.59558105469
37.6454,2923909631.492693,37.6454,32072.294182588892,19621258.462359574,1207374.343421232,35478.8040078251,2871063489.998588,2921846438.300301,2923908176.678078,2923900651.8505983,2923909593.847293,2923877559.19851,2904288373.0303335,2922702257.1492715,2923874152.688685,52846141.49410486,2063193.1923918724,1454.8146147727966,8979.642094612122
11.2625,2239702.0305758985,11.2625,104.69839643915897,3964.1127726993554,1179.1656898960277,22.97361864112416,2052701.504910908,2222045.9745045295,2239563.930551429,2239463.5441685934,2239690.7680758983,2239597.3321794593,2235737.917803199,2238522.8648860026,2239679.0569572574,187000.52566499054,17656.056071368977,138.10002446966246,238.48640730511397
