x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals
66.6729,300891.3525850926,66.6729,4445.27559441,296379.4151785385,300824.69077294844,300891.36367294844,300824.6796850926,296446.0769906826,4511.93740655412,66.66181214415701,0.01108785584801808
2.7993,32.5810662091571,2.7993,7.8360804900000005,21.935540115657002,29.771620605657006,32.57092060565701,29.7817662091571,24.7449857191571,10.645526093500099,2.8094456035000945,0.010145603500092193
67.667,314481.7182919067,67.667,4578.822889,309835.20842996304,314414.03131896304,314481.69831896306,314414.0512919067,309902.8954029067,4646.509861943661,67.68697294365847,0.01997294364264235
31.6739,32811.28091428386,31.6739,1003.23594121,31776.394878291416,32779.63081950142,32811.30471950142,32779.60701428386,31808.04497307386,1034.8860359924438,31.650094782438828,0.02380521756276721
77.984,480419.5429609728,77.984,6081.504255999999,474260.0278999039,480341.53215590393,480419.5161559039,480341.5589609728,474338.03870497283,6159.515061068931,78.01080506888684,0.026805068890098482
96.6226,911494.047408334,96.6226,9335.926830760001,902061.5237977913,911397.4506285514,911494.0732285514,911397.424808334,902158.120577574,9432.523610542645,96.59677978255786,0.025820217444561422
62.2444,245094.14178476128,62.2444,3874.36533136,241157.54543130437,245031.91076266437,245094.15516266436,245031.89738476128,241219.77645340128,3936.596353456902,62.23102209690842,0.013377903087530285
90.6757,753855.8315156617,90.6757,8222.082570490002,745543.0925369803,753765.1751074702,753855.8508074703,753765.1558156617,745633.7489451717,8312.738978681387,90.65640819142573,0.019291808595880866
81.7602,553311.3788990965,81.7602,6684.730304039999,546544.8866043711,553229.6169084111,553311.3771084112,553229.6186990965,546626.6485950565,6766.49229472538,81.76199068536516,0.0017906853463500738
94.1993,844845.9409653196,94.1993,8873.508120489998,835878.2534944734,844751.7616149634,844845.9609149634,844751.7416653197,835972.4328448296,8967.687470846227,94.17935035622213,0.019949643756262958
81.1631,541326.3747101366,81.1631,6587.44880161,534657.7658299527,541245.2146315626,541326.3777315626,541245.2116101366,534738.9259085265,6668.608880183892,81.16007857397199,0.003021426033228636
