x1,x2,x3,x4,x5,y
0.5507348661267019,0.6335041848079035,0.9059247907987844,0.36503691180167286,0.7300846989447836,0.08423532049448224
0.6387176157790813,0.5517814742592844,0.3166085903562518,0.05805779931733002,0.7967892129184638,0.005161818374415364
0.9439111195058407,0.5410471075307911,0.688512949736304,0.3800188846336119,0.7571802969587886,0.10117722835434488
0.2027386325245849,0.0026101864116409024,0.9781289135525748,0.25004867190863633,0.3976608032421717,5.146849531262243e-05
0.30320398297158524,0.9850857713041978,0.21781082833008647,0.24901651913670042,0.8932133820292315,0.014470108708784108
0.6721224705373822,0.42081682194003034,0.7257015639743094,0.7764235400530373,0.9677476227571463,0.15422698676381835
0.9991557312333283,0.47921490107055964,0.32871029695602183,0.6077750132032255,0.8116419182709799,0.07763974789332663
0.07826411521900456,0.31583142961724653,0.3525979220676455,0.22919935519582235,0.8289683710183315,0.0016559572719127204
0.3467433173015593,0.019156220692808645,0.9804352201268662,0.010513922522706998,0.20125498745713422,1.3779969606478677e-05
0.9110364052281484,0.9948352798612197,0.6567536637134633,0.24562312045591295,0.7673724868795676,0.11219277312151224
0.7137073422046204,0.2023850789187105,0.34393883077707066,0.4398185739324729,0.46598040695999676,0.010181718553346479
0.8927251351250607,0.6497788460655162,0.9708173575194656,0.3825425999965719,0.8364668236870056,0.18019776063845663
0.7481577899110957,0.9300074738536003,0.19869692994485666,0.19891114595561699,0.49435708311220516,0.013594732870300968
0.5079380440391926,0.23807204640466617,0.637088771939583,0.9542475953066972,0.26716051105483873,0.0196404954106878
0.6208581667501957,0.11409604531602557,0.35258967097901595,0.25930060338214245,0.06595014618777029,0.0004271219251254873
0.762173392472659,0.8821515493003604,0.09566407504126118,0.4560862628721637,0.503836643262491,0.014780278007820722
0.36983707382443487,0.7472582245851764,0.19050867555240436,0.5564339039445717,0.783761196150844,0.02296112948078093
0.8187110196524475,0.08844518466523499,0.5590325066386301,0.5107396955620361,0.7397990110118403,0.015295203185139652
0.43495770869383366,0.21480014047956297,0.22145546188181142,0.3735825944730007,0.5811845150220525,0.0044922990328172315
0.48379706111760434,0.04462919900338469,0.7108956287181555,0.9816858145357736,0.313828264254542,0.004728819444590082
