x1,y
-1.0,-0.561200003746557
-0.8947368421052632,-0.5348615240640886
-0.7894736842105263,-0.5980559897090413
-0.6842105263157895,-0.6557303926726651
-0.5789473684210527,-0.711885350332303
-0.4736842105263158,-0.8114560218622491
-0.368421052631579,-0.8409471752260838
-0.26315789473684215,-0.9301868696929134
-0.1578947368421053,-0.9864755923707708
-0.052631578947368474,-0.9877487383287368
0.05263157894736836,-0.9891329361200357
0.1578947368421053,-0.9605671488138161
0.26315789473684204,-0.9405668580825792
0.36842105263157876,-0.8870544682250424
0.4736842105263157,-0.7840759555933678
0.5789473684210527,-0.7532781071250069
0.6842105263157894,-0.6549271849949833
0.7894736842105261,-0.6063207499693027
0.894736842105263,-0.5283194052879213
1.0,-0.5405389320663496
