x1,x2,x3,x4,x5,y
4.3313,3.2625,4.8453,4.6762,4.4832,2417.9792
3.6316,3.4841,4.6004,4.3294,4.2905,1918.3751
4.7992,3.1095,3.7979,4.2513,3.0929,678.9305
4.06,4.9119,4.7246,3.3341,4.86,2968.5425
4.6197,4.1231,4.5613,4.8044,4.6319,2781.3529
3.1707,4.6763,3.6083,3.1704,4.5352,2091.6395
3.8307,4.88,3.1539,3.5768,4.1519,1456.4614
4.4269,4.2056,3.5795,4.5583,4.0813,1632.0879
3.0683,4.0395,3.4417,4.0074,3.1956,651.2973
3.5199,3.793,4.0634,4.9793,3.2347,1053.8485
4.1023,3.9837,4.4595,4.4503,4.7773,2989.26
3.4042,4.57,3.2687,3.0365,4.3931,1780.4995
3.2408,3.335,4.1685,4.1762,3.706,1090.053
4.9139,4.7122,4.2202,3.4252,3.6557,892.8297
4.8496,4.4183,3.3008,3.7456,3.3799,698.2435
3.7949,4.3638,3.9763,3.8024,3.5842,886.2564
3.9847,3.0489,4.9888,3.6844,4.9581,3317.9564
4.274,3.8781,3.8484,3.9703,3.9011,1228.3053
4.5298,3.5105,4.3017,4.785,3.4448,1105.7793
3.3269,3.6639,3.0928,3.2444,3.84,992.0761
