x1,x2,x3,x4,x5,y
4.4667,3.7726,4.0842,3.3674,3.7572,964.1318
3.6116,4.754,3.8147,4.7689,4.1883,1887.7505
3.3649,4.4396,3.416,4.3441,4.622,2528.414
4.2294,3.1112,3.9011,4.2242,3.263,761.5826
4.6664,4.8313,4.4063,4.6085,4.5513,2517.5104
4.9558,4.1171,4.9086,3.8337,3.975,1348.5827
3.2231,4.901,3.0055,4.903,3.5422,1189.9396
3.7863,3.6579,4.2108,4.1734,4.485,2209.9197
3.9705,3.8468,4.54,3.0558,3.4177,665.8463
4.0854,4.3762,3.1908,4.5402,3.0707,753.6509
3.8605,4.0523,4.7531,3.6701,3.6655,970.8021
3.0274,3.9655,4.3277,3.9514,3.3517,766.5751
4.7544,4.5418,4.6127,3.2766,4.8589,2947.0473
4.3833,3.3786,3.2545,4.0113,4.3593,1883.4608
4.8701,3.2137,4.8282,4.8559,3.1279,983.1646
3.5677,3.5324,3.5865,3.7747,4.9085,3114.5324
4.1293,3.0753,3.644,3.4097,3.8408,1032.9514
3.4393,4.2654,4.1838,3.1393,4.7648,2647.9638
3.1387,4.6517,3.3642,3.5059,4.279,1648.4653
4.5964,3.4603,3.7417,4.4883,4.0233,1528.943
