x1,x2,x3,x4,x5,y
1.1019693897391134,2.3025466751925263,1.643099372258573,2.8313696734734237,2.2819348488677242,26.936528234378343
2.05323744438918,1.3464707490892596,2.6874184686730684,2.131193247411307,1.86699724276729,29.56227852297632
1.9464795018935803,2.657271971575579,2.060217943616964,1.8241974570550168,1.9878911202372644,38.64234257972007
1.768509373939276,1.0602406113024467,2.8149136355545257,1.953876856247506,1.6171590617023823,16.677340800151327
1.7776580764702405,2.66548689780162,1.3168400160310585,2.872802486504039,2.984513057030169,53.497938732524666
2.921447678163055,2.3033456632873,2.4323819212072006,2.809779090516619,2.85432090870876,131.2695426535832
2.589095949417422,1.1150578507500208,2.851541454994278,2.0887421642122126,1.4857183726719454,25.547391436943247
1.479260857690007,2.403874002032049,2.2503144297246567,2.9386436360668124,1.9831879976684497,46.634838792395755
1.2180261790597635,1.1947445982638396,2.135457551033099,2.034019690221968,2.511529385012568,15.875084943852642
2.1237906998376097,2.1664048632773794,1.1397967028092855,1.7640976717939332,1.1915257238176955,11.02312627496057
1.7202520710391467,1.5616370058612628,2.929258431280797,2.1149829913407965,1.673716513240023,27.855993342441437
2.1292821961617516,1.8588225404108514,2.8830746901237223,2.590128450315812,1.3480058647680837,39.841908197732714
2.102079648801081,1.0106131174698578,2.1310658442225296,2.5056742568221635,2.368498111646151,26.86758434598115
2.3664436972897303,1.2602711981955337,2.029258586606134,1.1363500829722843,1.9135195248818977,13.15959808927946
1.5317729462698662,1.161438993766842,2.965031317045852,1.4258821952512748,1.3810463537485012,10.387522658772966
1.6869486545921972,2.079013882547554,1.2825699199883267,2.4911482415712323,2.345514625390776,26.283186765781434
1.2495719194559771,1.5416640744308725,1.9523491920458087,2.1396326235723437,1.0500236130865355,8.449806874914616
2.7212570730109764,2.9025462882450457,2.8583837667906393,2.172045037753591,2.2272480235071828,109.22113124724333
1.1173405602829,2.435615524860082,1.2295190357565935,1.0409633157267617,2.3165698175114153,8.06882643158557
1.9408981241274852,1.7575742179639406,1.434927761818502,1.568536746244949,2.08225343142758,15.987285676971243
