x1,x2,x3,x4,x5,y
1.0593052186273892,1.554285967497782,2.409986414854068,2.8348233003271144,2.334364098734609,151.37079049844556
1.7628759108167495,1.8461685010511382,1.6698824895150257,2.4915538869356375,2.6196279661902797,171.73172161376215
2.5980767981090844,2.892138482564819,2.2293014591064018,2.1579510945775895,1.1443473972506335,45.68944712763204
1.251069069564043,1.311308655617334,1.3596003410723605,1.7114880410784346,2.7996485737118846,186.05970421159918
1.3221242415956085,1.4483329015325952,2.0284551071190013,1.5615053950482247,2.991590970106837,257.3248190486186
2.345129128509247,2.5542716592636836,2.609969431485419,2.2039950211969423,2.801034834958325,222.66655805131984
1.4183073567524906,2.3516080517448428,1.2935205905598108,1.3945070544468754,2.168351324199688,60.828849056826655
2.714002803634639,1.001677088582951,1.1018394285596855,1.0555651113082822,1.305596163148404,10.09006619468909
2.872071697539932,2.4824625019647364,1.9037585809046131,2.6048066308408138,1.897160411160185,86.54745459996185
1.5103742823915915,1.2177008806594365,1.5911431675447758,2.3862214301472955,1.215590746795549,42.097981447082525
1.6082220861678662,2.1040053196155384,1.809199166580036,1.1802715852744023,2.0938026850603584,54.13942375257363
1.9326260311868175,2.2871939069398253,1.0560388684589066,1.403586029275528,2.482858884932093,106.57667869885759
1.8929270637737652,1.7173016184916021,2.5970190745674167,2.9907491485725948,1.5214940430571335,110.51682309881792
2.0698976907198157,1.6394903276261807,2.722060477585891,1.6221200610522004,1.6881576615766347,45.561712017912456
2.155286077720565,2.910740601968964,2.9147226836983444,1.9479461063136694,1.9015260090318393,74.6488095530294
1.1762430105657078,1.161259724185937,2.8983469589556417,2.5206262313673786,1.0062516534252024,68.27141769773672
2.2855319828886183,2.750335373610004,1.440414483472406,2.000435850490356,2.20724826992026,81.24329959149321
2.6989675070306367,2.6297705521541546,2.1774193821430834,1.8129144181869603,2.5904173139622477,147.3805806685965
2.4684635373005133,2.0219032788060787,2.3833046117720604,1.215155540362634,1.7618569755877376,39.25111782942365
2.9896481843105125,1.9263141429333843,1.7358131439091506,2.7556959450954297,1.4585878814669155,76.19894302060936
