x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals
64.7207,275353.7233568392,64.7207,4188.76900849,271100.0623677787,275288.8313762687,275353.5520762687,275353.5520762687,275353.6411184906,275289.0026568392,271164.9543483492,4253.660989060532,64.89198057050817,0.1712805705028586,0.1712805705028586,0.08223834860837087
88.5045,701181.9605231612,88.5045,7833.046520249999,693259.865751466,701092.9122717159,701181.416771716,701181.4167717161,701181.5265371519,701093.4560231612,693348.9140029112,7922.094771695207,89.04825144528877,0.5437514452496544,0.543751445133239,0.43398600933142006
39.5495,63465.3375273112,39.5495,1564.1629502500002,61861.862600912384,63426.02555116239,63465.57505116239,63465.575051162385,63465.63513744621,63425.7880273112,61901.1745770612,1603.4749263988197,39.31197614881239,0.2375238511885982,0.23752385118132224,0.29761013500683475
58.0811,199363.1838308609,58.0811,3373.4141772099997,195931.60616795172,199305.0203451617,199363.1014451617,199363.10144516174,199363.1835507961,199305.10273086088,195989.76965365087,3431.5776629091706,58.16348569918773,0.08238569917739369,0.08238569914828986,0.00028006479260511696
15.0721,3665.94138209716,15.0721,227.16819841000003,3423.9018032553618,3651.070001665362,3666.1421016653617,3666.1421016653617,3666.1671030995003,3650.86928209716,3438.77318368716,242.03957884179817,14.871380431798116,0.2007195682017482,0.2007195682017482,0.22572100234037862
57.2883,191356.23341231907,57.2883,3281.94931689,188017.29705078938,191299.24636767939,191356.53466767937,191356.53466767937,191356.61591146528,191298.94511231908,188074.28409542906,3338.9363615296897,56.9870446396817,0.3012553603039123,0.3012553603039123,0.38249914621701464
53.6216,157105.80605484714,53.6216,2875.27598656,154176.8988409257,157052.1748274857,157105.7964274857,157105.79642748574,157105.8735920181,157052.18445484713,154230.53006828713,2928.907213921426,53.63122736144578,0.009627361432649195,0.009627361403545365,0.06753717095125467
48.6667,117681.76753796564,48.6667,2368.44768889,115264.53314090296,117632.98082979297,117681.64752979297,117681.64752979296,117681.7189384326,117633.10083796564,115313.31984907565,2417.2343970626825,48.78670817267266,0.12000817267107777,0.12000817268562969,0.04859953303821385
3.6757,66.89051796361645,3.6757,13.51077049,49.661539090093,63.17230958009301,66.848009580093,66.848009580093,66.8543455624912,63.21481796361645,53.37974747361645,17.228978873523445,3.7182083835234394,0.04250838352344033,0.04250838352344033,0.036172401125242004
86.4234,653051.9795398883,86.4234,7469.00406756,645496.726132365,652965.7301999249,653052.1535999249,653052.1535999249,653052.2618095077,652965.5561398884,645582.9754723284,7555.253407523385,86.24933996342588,0.17406003654468805,0.17406003654468805,0.2822696194052696
70.964,362473.1590113852,70.964,5035.889295999999,357366.84800134395,362402.73729734396,362473.70129734394,362473.70129734394,362473.79640366574,362402.19501138525,357437.2697153852,5106.311010041274,70.42171404126566,0.5422859587124549,0.5422859587124549,0.6373922805069014
4.0721,87.84364134349075,4.0721,16.581998409999997,67.52355572536098,84.10555413536098,88.17765413536098,88.17765413536098,88.18466421084005,83.77154134349074,71.26164293349075,20.320085618129767,3.7380872081297696,0.33401279187023647,0.33401279187023647,0.3410228673493094
50.1532,128717.88690870228,50.1532,2515.34347024,126152.52413164076,128667.86760188077,128718.02080188078,128718.02080188076,128718.093966711,128667.73370870228,126202.54343846228,2565.362777061513,50.01930682150123,0.13389317849942017,0.13389317848486826,0.20705800873111002
78.6937,493597.50437580567,78.6937,6192.698419690001,487326.35162955907,493519.0500492491,493597.7437492491,493597.7437492491,493597.84574776643,493518.81067580567,487404.80595611566,6271.152746246604,78.45432655658806,0.23937344341538846,0.23937344341538846,0.34137196076335385
95.8378,889540.2773989126,95.8378,9184.88390884,880259.0670786261,889443.9509874661,889539.7887874661,889539.7887874661,889539.9036418374,889444.4395989126,880355.3934900726,9281.210320286453,96.32641144644003,0.488611446460709,0.488611446460709,0.3737570751691237
69.6757,343179.3428821247,69.6757,4854.703170490001,338254.8416961102,343109.5448666002,343179.2205666002,343179.2205666002,343179.3144579859,343109.6671821247,338324.6397116347,4924.501186014502,69.79801552451681,0.12231552449520677,0.12231552449520677,0.028424138785339892
11.7027,1751.3379948667575,11.7027,136.95318729,1602.722064898683,1739.6752521886829,1751.377952188683,1751.377952188683,1751.3975892562055,1739.6352948667575,1614.3848075767576,148.61592996807462,11.662742678074665,0.03995732192538526,0.03995732192538526,0.05959438944796602
99.7027,1001147.6345172196,99.7027,9940.628387289998,991107.4899094584,1001048.1182967485,1001147.8209967485,1001147.8209967485,1001147.9382864672,1001047.9318172196,991207.0061299296,10040.144607761176,99.51622047112323,0.1864795289002359,0.1864795289002359,0.3037692476063967
37.3694,53619.16739913628,37.3694,1396.47205636,52185.32286293938,53581.79491929938,53619.16431929938,53619.16431929938,53619.22155780083,53581.79799913627,52222.69534277628,1433.8445361968988,37.37247983690031,0.003079836897086352,0.003079836897086352,0.05415866455587093
99.4054,992248.6678258491,99.4054,9881.43354916,982267.8545276694,992149.2880768294,992248.6934768294,992248.6934768294,992248.8105852596,992149.2624258491,982367.2342766891,9980.813298179768,99.37974901974667,0.02565098030027002,0.02565098030027002,0.14275941043160856
31.7207,32955.73220192639,31.7207,1006.20280849,31917.457427268746,32923.66023575875,32955.380935758745,32955.380935758745,32955.430543508024,32924.01150192639,31949.529393436387,1038.2747746576424,32.07196616764122,0.35126616764318896,0.35126616764318896,0.3016584183642408
71.3604,368553.244953762,71.3604,5092.30668816,363389.0421897728,368481.3488779328,368552.7092779328,368552.7092779328,368552.8047542746,368481.884553762,363460.938265602,5164.20276398916,71.89607582916506,0.5356758291600272,0.5356758291600272,0.44019948737695813
67.5946,313478.64897601766,67.5946,4569.02994916,308841.75180149055,313410.78175065055,313478.37635065056,313478.37635065056,313478.4682394784,313411.05437601765,308909.61902685766,4636.897174527112,67.86722536711022,0.2726253670989536,0.2726253670989536,0.18073653924511746
31.8198,33261.90528361591,31.8198,1012.4996720400001,32217.537064378394,33230.0367364184,33261.856536418396,33261.85653641839,33261.906281175325,33230.08548361591,32249.40561157591,1044.3682192375163,31.86854719751136,0.04874719751387602,0.048747197521151975,0.0009975594148272648
61.8468,240452.60322503225,61.8468,3825.0266702400004,236565.65946899925,240390.68613923926,240452.53293923926,240452.53293923926,240452.61904069918,240390.75642503225,236627.57655479223,3886.943756032997,61.917085792985745,0.0702857929863967,0.0702857929863967,0.015815666934940964
8.6306,725.913100137428,8.6306,74.48725635999999,642.8697147406159,717.3569711006159,725.9875711006158,725.9875711006158,726.0022043310745,717.2825001374281,651.4258437774281,83.04338539681214,8.556129036812194,0.07447096318776403,0.07447096318776403,0.08910419364644895
63.9279,265409.8554283775,63.9279,4086.77639841,261259.03291991467,265345.8093183246,265409.7372183246,265409.7372183247,265409.8254587063,265345.9275283775,261323.0790299675,4150.82250846285,64.04611005290644,0.11821005289675668,0.11821005283854902,0.02996967121725902
24.6847,15675.186924746527,24.6847,609.33441409,15041.237211487423,15650.571625577422,15675.256325577422,15675.256325577424,15675.295919767352,15650.502224746528,15065.852510656527,633.9497132591041,24.61529916910513,0.06940083089466498,0.06940083089648397,0.10899502082429535
74.3333,416324.39593789337,74.3333,5525.439488889999,410724.15115950693,416249.59064839693,416323.9239483969,416323.9239483969,416324.0221427003,416250.06263789337,410798.95644900337,5600.244778386434,74.80528949643485,0.47198949643643573,0.47198949643643573,0.3737951930379495
23.7928,14058.774793759932,23.7928,566.09733184,13469.040597002753,14035.137928842754,14058.930728842754,14058.930728842752,14058.969013386122,14034.981993759933,13492.677461919933,589.7341967571792,23.636864917178173,0.15593508282108814,0.15593508281926916,0.19421962618980615
91.973,786553.812361076,91.973,8459.032729,778002.6171843171,786461.6499133171,786553.622913317,786553.622913317,786553.7351621233,786461.839361076,778094.779632076,8551.19517675892,92.1624477589503,0.1894477589521557,0.1894477589521557,0.07719895266927779
25.8739,18016.32529562472,25.8739,669.45870121,17321.507489237418,17990.96619044742,18016.84009044742,18016.840090447415,18016.88141672615,17990.45139562472,17346.86659441472,694.817806387302,25.35910517730008,0.5147948226986045,0.5147948226949666,0.556121101431927
41.8288,74977.24312072335,41.8288,1749.64850944,73185.69757166387,74935.34608110387,74977.17488110387,74977.17488110387,74977.23788681474,74935.41432072334,73227.59461128335,1791.545549059476,41.897039619478164,0.06823961947520729,0.06823961947520729,0.005233908610534854
79.2883,504822.17670877214,79.2883,6286.634516890001,498456.5635655295,504743.1980824195,504822.48638241953,504822.4863824195,504822.5888828998,504742.8884087721,498535.54219188215,6365.613143242663,78.97862635261845,0.30967364739626646,0.3096736473380588,0.4121741276467219
27.955,22655.68418787396,27.955,781.4820249999999,21846.330008874997,22627.812033874998,22655.767033875,22655.767033875,22655.811352515953,22627.72918787396,21874.20216287396,809.3541789989649,27.872153998963768,0.08284600103797857,0.08284600103797857,0.12716464199183974
49.0631,120560.47105903484,49.0631,2407.18778161,118104.09484790958,120511.28262951958,120560.34572951958,120560.34572951958,120560.4176089398,120511.40795903484,118153.28327742484,2456.376211125258,49.18842951525585,0.1253295152564533,0.1253295152564533,0.05345009504526388
46.1892,100721.72595108498,46.1892,2133.44219664,98541.98830904429,100675.43050568429,100721.61970568428,100721.61970568428,100721.688131361,100675.53675108499,98588.28375444499,2179.7376420406945,46.295445400697645,0.10624540070421062,0.10624540070421062,0.037819723977008834
79.8829,516216.4296335412,79.8829,6381.277712410001,509754.9693726769,516136.2470850869,516216.1299850869,516216.12998508697,516216.2329834996,516136.5467335412,509835.1519211312,6461.460260864289,80.18254845432239,0.29964845429640263,0.299648454238195,0.19665004161652178
41.4324,72882.92533082372,41.4324,1716.6437697600002,71124.67132620423,72841.31509596422,72882.74749596423,72882.74749596424,72882.80999820303,72841.49293082372,71166.28156106372,1758.2540046194918,41.61023485950136,0.17783485949621536,0.17783485948166344,0.11533262069860939
78.5946,491743.4392023398,78.5946,6177.1111491599995,485487.5799237705,491664.6910729305,491743.28567293053,491743.28567293053,491743.38758739555,491664.8446023398,485566.3280531798,6255.859278569289,78.74812940927222,0.1535294092609547,0.1535294092609547,0.05161494424100965
5.4595,198.1245969436528,5.4595,29.806140250000002,162.726622694875,192.53276294487503,197.99226294487502,197.992262944875,198.0016182395256,192.6650969436528,168.3184566936528,35.397974248777786,5.5918339987777586,0.1323339987777672,0.13233399877779561,0.12297870412717771
98.3153,960070.0427374884,98.3153,9665.898214089999,950305.6826877224,959971.5809018124,960069.8962018124,960069.8962018124,960070.0126368963,959971.7274374884,950404.1445233984,9764.360049766023,98.46183567598928,0.14653567597270012,0.14653567597270012,0.030100592062808573
27.4595,21486.95927130025,27.4595,754.02414025,20705.12587919487,21459.150019444874,21486.609519444875,21486.60951944487,21486.65313009692,21459.49977130025,20732.93513105025,781.8333921053782,27.809251855374896,0.34975185537405196,0.34975185537768994,0.3061412033275701
79.0901,501062.5271902295,79.0901,6255.243918010001,494727.8669998028,500983.11091781285,501062.2010178128,501062.20101781277,501062.3033514199,500983.43709022953,494807.28327221953,6334.660190426686,79.41627241665265,0.32617241668049246,0.3261724167387001,0.22383880958659574
30.6306,29707.58782188366,30.6306,938.23365636,28738.65983450062,29676.893490860617,29707.524090860617,29707.52409086062,29707.5721841366,29676.95722188366,28769.35416552366,968.9279873830383,30.69433102304174,0.06373102304132772,0.06373102303768974,0.015637747059372487
98.8108,974609.0058744092,98.8108,9763.57419664,964746.5772293557,974510.1514259956,974608.9622259956,974608.9622259957,974609.0789688254,974510.1950744092,964845.4316777692,9862.42864505353,98.85444841359276,0.04364841361530125,0.04364841349888593,0.07309441617690027
