x1,x2,x3,x4,x5,y
3.1929,4.686,3.4572,4.7628,4.1126,20.2115
3.4113,4.5628,3.7895,4.824,3.6897,20.2773
4.1798,3.5913,4.6933,4.058,3.0472,19.5696
4.9169,4.0462,4.3347,3.7222,4.5539,21.5739
4.3301,4.3038,4.1253,4.9363,4.9925,22.688
3.2765,3.2916,4.4714,4.2642,3.9172,19.2209
4.2724,3.057,4.9779,3.0276,3.7983,19.1332
3.8731,3.6449,3.1608,4.4688,4.3609,19.5085
3.7419,3.7782,3.2124,3.3455,3.8749,17.9529
4.8034,4.2282,4.2032,4.5418,4.8244,22.601
4.7825,4.1949,4.8518,4.3155,4.0439,22.1886
3.0584,4.4009,3.951,3.5005,3.4737,18.3845
3.5232,4.7267,4.7028,4.1148,4.6508,21.7183
3.917,3.4553,3.8381,3.6094,3.5092,18.329
3.697,4.8817,3.3756,3.4611,3.3728,18.7882
4.6233,3.3487,3.0807,3.9822,3.1584,18.1933
4.5259,3.1303,3.5084,3.1122,4.2639,18.5407
4.4629,4.9399,3.6089,3.2043,3.2723,19.4883
4.0512,3.8191,4.007,3.8428,4.7354,20.4555
3.328,3.9684,4.5588,4.6058,4.4775,20.9385
