x1,x2,x3,x4,x5,y
12.436775866596841,12.277421924089616,13.49822004341209,12.256500134610532,13.359867399544699,337489.38236354216
12.986284517277047,12.91113926012824,13.969925449946484,12.090879723449545,12.251364294195943,346965.2034899473
12.096681660475566,13.601157958850164,12.749991814587597,12.667562882961755,13.21637435425132,351202.37368485355
13.426019698573112,13.78045691228427,12.846576638067896,12.622017507836294,13.573591470412998,407213.2134998232
12.260729724423822,12.243774296549903,12.642997409727643,13.183547757877015,13.165962714935644,329432.62034558423
12.166898023897637,14.060990733359427,12.978243234930126,13.09180512952297,12.929412243457083,375828.76291932276
13.521554162166348,13.168570555579857,12.429252806051899,13.933466438712433,12.537075454023746,386603.4133249397
14.000358554464404,13.383823728900582,12.113101500686566,13.449899838078387,13.968966656674695,426440.1167933871
12.46652317924273,12.264602501319738,12.207476866958501,13.19693964004806,13.343936651654673,328686.55376600433
13.736068848749253,13.085058520696105,12.80606120078544,13.55891022836563,13.786648245086385,430266.1511387416
12.370960011932155,12.58496931538903,13.510009777791353,12.980665911094915,12.147408919061558,331659.04912769404
13.97390169721831,12.951222257488842,12.249725691338432,12.720379825412191,13.27386155082785,374327.8731933144
12.562568405826548,12.57402090497726,14.046223737208877,13.942524644357011,12.846743938786238,397417.22649777913
12.178147535627463,13.505278573610838,13.964333783425486,12.316858116771384,13.490495570568873,381621.5061843841
12.281450043680564,12.715860062580274,13.867163114956474,13.265174935221278,13.975388762789281,401476.2781213023
13.974307386767753,12.803248679040104,13.834620715568516,13.11979346179488,12.58373889968642,408652.7509911391
14.079089872181974,13.313937391718353,13.611096323564427,13.107445389270737,12.655659457922418,423230.5766634214
13.275681316302753,12.851992085627831,13.695384932850688,12.166517273103734,13.738661517610925,390581.9886422132
13.595390672002065,13.532049168638135,13.034643351279481,13.285464345482863,13.287073886124807,423311.9218961922
12.474186748194505,14.082114005726085,12.565449523604446,13.118769929132824,13.624972495268874,394536.218108056
