x1,y
88.17317075648963,-0.21355070704046097
88.3618707057022,-1.7566851038780524
88.31412622960883,-0.12788288675151038
88.10995782004875,-1.4649812687853656
87.9275342360031,-0.7934001330092142
88.80522276763882,-0.44979416831342456
89.13882254896852,-1.2312469950119618
88.90165584919444,-1.4004661242407548
89.18419654027936,-1.2194281653065602
88.77853506124833,-0.5967584705853537
88.2892933437389,-1.6162954727348564
88.87187744901368,-0.8496146397179047
89.35490297188537,-1.1791965177338724
87.95021777349208,-0.4031123053152724
88.70986689459816,-0.8188138910967521
88.27394719357456,-0.1345096767432057
89.21945770142752,-1.196369435949221
87.91244137659861,-0.7245758761837123
88.44954457425088,-0.3929356818409504
87.58474004420441,-1.585826864699491
