x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals
63.5899,1056390760.4028656,63.5899,4043.67538201,4474072.467023252,1769730.0821999938,18578383.032224562,1039778205.6096783,1056129516.2047521,1056390696.7933085,1056390696.7933086,1056390696.8129656,1056386716.7274836,1051916687.9358424,1054621030.3206656,1037812377.3706411,16612554.79318738,261244.19811356068,63.609557151794434,63.609557032585144
81.9657,3745345080.48168,81.9657,6718.37597649,119871385.03455727,113080310.52336985,528189387.8149558,3699651027.8925734,3744787603.6540513,3745344998.4198036,3745344998.419804,3745344998.51598,3745338362.1057034,3625473695.4471226,3632264769.95831,3217155692.666724,45694052.58910656,557476.8276286125,82.06187629699707,82.06187582015991
74.2926,2294104604.778241,74.2926,5519.390414759999,30867647.502964083,19928786.832841344,132978175.80699573,2263225290.743386,2293688961.2939305,2294104530.5486727,2294104530.5486727,2294104530.485641,2294099085.3878264,2263236957.275277,2274175817.9453998,2161126428.9712453,30879314.034855366,415643.484310627,74.22956848144531,74.22956848144531
16.4474,1281527.1300391497,16.4474,270.51696675999995,355.5693270453145,41.30556942593353,995.6536415908271,1203611.3455515655,1276790.7748565963,1281510.5925824447,1281510.592582445,1281510.6826391497,1281256.6130723897,1281171.5607121044,1281485.8244697237,1280531.4763975588,77915.78448758414,4736.355182553409,16.537456705002114,16.537456704769284
94.5854,7651322855.400858,94.5854,8946.397893160001,1069300296.1845274,1964771640.6254425,4864785044.518046,7570429580.540152,7650467615.802889,7651322760.824066,7651322760.824066,7651322760.815458,7651313909.002965,6582022559.216331,5686551214.775415,2786537810.8828115,80893274.86070633,855239.5979690552,94.57679176330566,94.57679176330566
30.31,26454513.55295413,30.31,918.6960999999999,7220.74161951252,950.7197669765347,24633.39894794554,25581716.507144406,26425719.031299617,26454483.406190615,26454483.406190615,26454483.24295413,26453594.85685413,26447292.811334617,26453562.83318715,26429880.154006183,872797.0458097234,28794.521654512733,30.146763514727354,30.146763514727354
89.2982,5742544621.442033,89.2982,7974.168523239999,430074150.55863893,594056982.949616,1931885055.2139685,5678237115.532372,5741824479.169405,5742544532.233549,5742544532.23355,5742544532.143833,5742536647.27351,5312470470.883394,5148487638.492416,3810659566.2280645,64307505.90966034,720142.2726278305,89.20848369598389,89.20848274230957
54.8955,507771082.58409774,54.8955,3013.51592025,895614.5243051342,247545.4656716494,3587322.5181931662,498521307.51594394,507602585.7175442,507771027.6966646,507771027.6966646,507771027.68859774,507768069.0681775,506875468.05979264,507523537.1184261,504183760.06590456,9249775.068153799,168496.866553545,54.88743317127228,54.88743317127228
19.7643,3176552.947633344,19.7643,390.62755448999997,752.7230308557307,87.4791263829501,2246.0331498894857,3015832.2903295215,3168422.17665636,3176533.2843860565,3176533.2843860565,3176533.1833333443,3176162.320078854,3175800.2246024883,3176465.468506961,3174306.9144834545,160720.6573038227,8130.770976984408,19.66324728773907,19.66324728773907
80.2916,3379041242.4632707,80.2916,6446.741030560001,89320059.46077648,77428602.1796462,391727859.26816106,3336956626.2357106,3378517096.150816,3379041162.043976,3379041162.043976,3379041162.1716704,3379034795.72224,3289721183.0024943,3301612640.2836246,2987313383.1951094,42084616.22756004,524146.31245470047,80.41929483413696,80.41929483413696
27.279,15680568.732040932,27.279,744.143841,3831.7186559757674,478.90268429294963,12668.110859867631,15105747.780303707,15659497.836401938,15680541.480081575,15680541.480081575,15680541.453040933,15679824.588199932,15676737.013384957,15680089.829356639,15667900.621181065,574820.951737225,21070.895638994873,27.25195935741067,27.25195935741067
69.7556,1675584735.192783,69.7556,4865.84373136,13693385.889172554,7140134.422304181,58128391.66249521,1651563944.4937954,1675240379.711811,1675584665.4045293,1675584665.4045296,1675584665.4371831,1675579869.3490517,1661891349.3036106,1668444600.770479,1617456343.530288,24020790.698987722,344355.4809720516,69.78825378417969,69.78825354576111
13.6689,514827.2069804471,13.6689,186.83882721000003,186.20842291468566,22.02988742290361,486.95796294874657,477164.1766962682,512072.9240494765,514813.64412193734,514813.6441219373,514813.5380804471,514640.3681532371,514640.99855753244,514805.1770930242,514340.24901749834,37663.03028417891,2754.2829309705994,13.562858509772923,13.56285850983113
71.8151,1937174503.228875,71.8151,5157.40858801,19824155.857345846,11377811.114300344,84730320.67823514,1910200030.9126637,1936798894.256343,1937174431.4784198,1937174431.4784195,1937174431.413775,1937169345.820287,1917350347.371529,1925796692.1145747,1852444182.5506399,26974472.316211224,375608.9725320339,71.7504551410675,71.75045537948608
57.8801,661021042.4266266,57.8801,3350.1059760099997,1562652.649171611,486296.6553652308,6341828.303426219,649600520.0438242,660823730.0943221,661020984.6692002,661020984.6692002,661020984.5465266,661017692.3206506,659458389.777455,660534745.7712613,654679214.1232003,11420522.382802367,197312.3323044777,57.757426381111145,57.757426381111145
21.5536,4877877.793607647,21.5536,464.55767296,1118.1998408863988,131.13202620851183,3433.4805329717633,4651564.998747943,4867378.830253954,4877856.278186824,4877856.278186825,4877856.240007646,4877413.235934687,4876759.59376676,4877746.661581438,4874444.313074674,226312.79485970363,10498.963353692554,21.515420822426677,21.515420821495354
2.5806,185.16846651843505,2.5806,6.65949636,15.21206600081154,1.7928833758742764,14.421372169918417,114.44675009870271,158.795641867556,182.640634534172,182.64063453417197,182.58786651843505,178.50897015843506,169.9564005176235,183.37558314256077,170.74709434851664,70.72171641973235,26.372824650879068,2.5278319842630594,2.527831984263088
55.2527,524444667.8914922,55.2527,3052.86085729,957559.9652944481,268380.52341230464,3841651.3024395416,514952921.5124498,524272880.9264233,524444612.5923702,524444612.59237015,524444612.6387922,524441615.0306349,523487107.92619777,524176287.3680799,520603016.5890526,9491746.379042387,171786.96506887674,55.29912197589874,55.29912203550339
81.8791,3725649987.813108,81.8791,6704.187016809999,118063754.65075532,110886396.64687581,520099619.5244139,3680148145.283863,3725094268.8402267,3725649905.8264117,3725649905.8264112,3725649905.934008,3725643283.626091,3607586233.1623526,3614763591.166232,3205550368.288694,45501842.5292449,555718.9728813171,81.98669624328613,81.98669672012329
97.4326,8871598423.38962,97.4326,9493.111542759998,1740419255.4951553,3741609047.627702,7969659729.370483,8780544727.580257,8870663894.34354,8871598325.994783,8871598325.994783,8871598325.95702,8871588930.278076,7131179167.8944645,5129989375.761917,901938694.0191364,91053695.80936241,934529.0460796356,97.39483642578125,97.39483642578125
