x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals
64.7207,275353.54426746577,64.7207,4188.76900849,271100.0623677787,275288.8313762687,275353.5520762687,275288.82356746576,271164.77525897574,4253.481899687089,64.71289119706489,0.007808802940417081
88.5045,701181.2863935677,88.5045,7833.046520249999,693259.865751466,701092.9122717159,701181.416771716,701092.7818935676,693348.2398733177,7921.420642101672,88.37412185175344,0.13037814828567207
39.5495,63465.649529620096,39.5495,1564.1629502500002,61861.862600912384,63426.02555116239,63465.57505116239,63426.100029620095,61901.486579370096,1603.786928707712,39.62397845770465,0.07447845770366257
58.0811,199363.14652699823,58.0811,3373.4141772099997,195931.60616795172,199305.0203451617,199363.1014451617,199305.06542699822,195989.73234978822,3431.540359046514,58.12618183653103,0.045081836520694196
15.0721,3666.3040544377664,15.0721,227.16819841000003,3423.9018032553618,3651.070001665362,3666.1421016653617,3651.2319544377665,3439.1358560277663,242.4022511824046,15.234052772404539,0.16195277240467476
57.2883,191356.50779509477,57.2883,3281.94931689,188017.29705078938,191299.24636767939,191356.53466767937,191299.2194950948,188074.55847820477,3339.2107443053974,57.261427415389335,0.026872584596276283
53.6216,157105.94335229747,53.6216,2875.27598656,154176.8988409257,157052.1748274857,157105.7964274857,157052.32175229746,154230.66736573746,2929.044511371758,53.76852481177775,0.14692481176462024
48.6667,117681.68160548106,48.6667,2368.44768889,115264.53314090296,117632.98082979297,117681.64752979297,117633.01490548106,115313.23391659107,2417.148464578102,48.70077568809211,0.034075688090524636
3.6757,66.78694208605525,3.6757,13.51077049,49.661539090093,63.17230958009301,66.848009580093,63.11124208605525,53.27617159605525,17.125402995962247,3.6146325059622413,0.0610674940377578
86.4234,653052.2585341008,86.4234,7469.00406756,645496.726132365,652965.7301999249,653052.1535999249,652965.8351341009,645583.2544665409,7555.532401735894,86.52833417593502,0.10493417596444488
70.964,362473.52486317896,70.964,5035.889295999999,357366.84800134395,362402.73729734396,362473.70129734394,362402.560863179,357437.63556717895,5106.676861835003,70.7875658349949,0.1764341649832204
4.0721,88.24339252074546,4.0721,16.581998409999997,67.52355572536098,84.10555413536098,88.17765413536098,84.17129252074545,71.66139411074546,20.71983679538448,4.137838385384484,0.06573838538447774
50.1532,128717.9041441941,50.1532,2515.34347024,126152.52413164076,128667.86760188077,128718.02080188078,128667.7509441941,126202.5606739541,2565.3800125533307,50.03654231331893,0.1166576866817195
78.6937,493597.8420750472,78.6937,6192.698419690001,487326.35162955907,493519.0500492491,493597.7437492491,493519.1483750472,487405.1436553572,6271.4904454881325,78.79202579811681,0.09832579811336473
95.8378,889539.8734601706,95.8378,9184.88390884,880259.0670786261,889443.9509874661,889539.7887874661,889444.0356601706,880354.9895513306,9280.806381544448,95.92247270443477,0.08467270445544273
69.6757,343179.2518857035,69.6757,4854.703170490001,338254.8416961102,343109.5448666002,343179.2205666002,343109.57618570345,338324.5487152135,4924.410189593269,69.70701910328353,0.031319103261921555
11.7027,1751.477330172912,11.7027,136.95318729,1602.722064898683,1739.6752521886829,1751.377952188683,1739.7746301729119,1614.524142882912,148.75526527422903,11.802077984229072,0.09937798422902233
99.7027,1001148.0473561498,99.7027,9940.628387289998,991107.4899094584,1001048.1182967485,1001147.8209967485,1001048.3446561497,991207.4189688597,10040.557446691324,99.92905940127093,0.22635940124746412
37.3694,53619.22113042987,37.3694,1396.47205636,52185.32286293938,53581.79491929938,53619.16431929938,53581.851730429866,52222.74907406987,1433.898267490491,37.42621113049245,0.056811130489222705
99.4054,992248.7111721424,99.4054,9881.43354916,982267.8545276694,992149.2880768294,992248.6934768294,992149.3057721424,982367.2776229824,9980.856644473039,99.42309531301726,0.0176953129703179
31.7207,32955.41182006683,31.7207,1006.20280849,31917.457427268746,32923.66023575875,32955.380935758745,32923.69112006683,31949.20901157683,1037.9543927980849,31.751584308083693,0.03088430808566045
71.3604,368552.7855843538,71.3604,5092.30668816,363389.0421897728,368481.3488779328,368552.7092779328,368481.4251843538,363460.4788961938,5163.743394580961,71.43670642096549,0.07630642096046358
67.5946,313478.43625112204,67.5946,4569.02994916,308841.75180149055,313410.78175065055,313478.37635065056,313410.841651122,308909.40630196204,4636.684449631488,67.65450047148624,0.05990047147497535
31.8198,33261.80269622662,31.8198,1012.4996720400001,32217.537064378394,33230.0367364184,33261.856536418396,33229.982896226626,32249.30302418662,1044.2656318482295,31.76595980822458,0.05384019177290611
61.8468,240452.3120756001,61.8468,3825.0266702400004,236565.65946899925,240390.68613923926,240452.53293923926,240390.4652756001,236627.28540536007,3886.6526066008373,61.62593636082602,0.22086363917333074
8.6306,725.8896758057534,8.6306,74.48725635999999,642.8697147406159,717.3569711006159,725.9875711006158,717.2590758057535,651.4024194457535,83.01996106513752,8.532704705137576,0.0978952948623828
63.9279,265409.835631633,63.9279,4086.77639841,261259.03291991467,265345.8093183246,265409.7372183246,265345.907731633,261323.059233223,4150.802711718337,64.02631330839358,0.09841330838389695
24.6847,15675.192694011312,24.6847,609.33441409,15041.237211487423,15650.571625577422,15675.256325577422,15650.507994011312,15065.85827992131,633.9554825238883,24.621068433889377,0.06363156611041632
74.3333,416323.91388576914,74.3333,5525.439488889999,410724.15115950693,416249.59064839693,416323.9239483969,416249.58058576914,410798.47439687914,5599.762726262212,74.32323737221304,0.010062627785373479
23.7928,14058.988787385311,23.7928,566.09733184,13469.040597002753,14035.137928842754,14058.930728842754,14035.195987385312,13492.891455545312,589.9481903825581,23.850858542557035,0.05805854255777376
91.973,786553.3970227249,91.973,8459.032729,778002.6171843171,786461.6499133171,786553.622913317,786461.4240227249,778094.3642937249,8550.779838407761,91.74710940779187,0.2258905922062695
25.8739,18016.942919456284,25.8739,669.45870121,17321.507489237418,17990.96619044742,18016.84009044742,17991.069019456285,17347.484218246285,695.4354302188658,25.976729008863913,0.10282900886522839
41.8288,74977.1808451577,41.8288,1749.64850944,73185.69757166387,74935.34608110387,74977.17488110387,74935.35204515769,73227.5323357177,1791.4832734938245,41.8347640538268,0.005964053823845461
79.2883,504822.4616549513,79.2883,6286.634516890001,498456.5635655295,504743.1980824195,504822.48638241953,504743.17335495126,498535.8271380613,6365.898089421797,79.26357253175229,0.024727468262426555
27.955,22655.70144292636,27.955,781.4820249999999,21846.330008874997,22627.812033874998,22655.767033875,22627.74644292636,21874.21941792636,809.3714340513652,27.889409051364055,0.06559094863769133
49.0631,120560.18481707282,49.0631,2407.18778161,118104.09484790958,120511.28262951958,120560.34572951958,120511.12171707282,118152.99703546282,2456.0899691632367,48.9021875532344,0.16091244676499628
46.1892,100721.49898351474,46.1892,2133.44219664,98541.98830904429,100675.43050568429,100721.61970568428,100675.30978351475,98588.05678687475,2179.5106744704535,46.068477830456686,0.12072216953674797
79.8829,516216.1126058305,79.8829,6381.277712410001,509754.9693726769,516136.2470850869,516216.1299850869,516136.22970583045,509834.83489342046,6461.143233153562,79.86552074359497,0.017379256431013346
41.4324,72882.93853343092,41.4324,1716.6437697600002,71124.67132620423,72841.31509596422,72882.74749596423,72841.50613343091,71166.29476367091,1758.2672072266869,41.62343746669649,0.19103746669134125
78.5946,491743.1953711546,78.5946,6177.1111491599995,485487.5799237705,491664.6910729305,491743.28567293053,491664.60077115457,485566.08422199456,6255.6154473840725,78.50429822405567,0.09030177595559508
5.4595,198.09399044365816,5.4595,29.806140250000002,162.726622694875,192.53276294487503,197.99226294487502,192.63449044365817,168.28785019365816,35.36736774878315,5.561227498783126,0.10172749878313425
98.3153,960069.8805864514,98.3153,9665.898214089999,950305.6826877224,959971.5809018124,960069.8962018124,959971.5652864514,950403.9823723614,9764.197898729006,98.2996846389724,0.015615361044183373
27.4595,21486.606172613247,27.4595,754.02414025,20705.12587919487,21459.150019444874,21486.609519444875,21459.146672613246,20732.582032363247,781.4802934183754,27.45615316837211,0.003346831628732616
79.0901,501062.23061690194,79.0901,6255.243918010001,494727.8669998028,500983.11091781285,501062.2010178128,500983.14051690197,494806.98669889197,6334.363617099123,79.11969908908941,0.029599089117255062
30.6306,29707.45449051548,30.6306,938.23365636,28738.65983450062,29676.893490860617,29707.524090860617,29676.82389051548,28769.22083415548,968.7946560148594,30.560999654862826,0.06960034513758728
98.8108,974608.8745119392,98.8108,9763.57419664,964746.5772293557,974510.1514259956,974608.9622259956,974510.0637119393,964845.3003152992,9862.297282583546,98.72308594360948,0.0877140563679859
