x1,y
94.9682,741423826179.6846
39.3886,3831700359.058038
31.073,930048379.6703002
23.428,172725300.51800004
72.6519,149108061576.54944
23.4406,173279266.15996853
30.15,776913477.9128199
66.492,87739977822.75296
32.0305,1114698079.166063
72.7442,150245615620.02264
77.0445,211896448907.66418
71.5408,135967829707.4537
69.9813,119163339666.51985
82.1184,310430208638.1132
40.6522,4627229997.161618
13.9225,7846463.892408564
83.1647,334878991195.84906
90.771,565579652634.4205
6.1036,61832.59885308926
7.4214,193093.94529965852
48.6794,13585816209.755426
42.7588,6257927815.380828
18.9944,49572597.46459057
78.7204,241032729204.0924
92.0502,615024265513.6937
46.5231,10362121745.698019
54.1381,25651634775.69676
5.4377,31676.17856493475
70.4129,123630444441.16724
82.6037,321578240525.7482
20.2523,72583488.49672416
73.0188,153672784004.08136
99.6583,989602296057.9319
76.1214,197144060167.10727
60.7125,50919198746.15213
82.4246,317425859202.82697
85.8529,405152103316.4807
96.407,811296758249.2858
72.4635,146808386146.30676
41.5302,5257380514.133132
66.645,88955202653.93663
6.8527,121247.24383661099
21.4236,101417956.80569424
56.7137,33873016185.32095
54.802,27591571600.327755
44.2005,7629595292.858576
11.9696,3208976.3387043336
40.9823,4856311357.871384
42.9109,6392141447.085674
90.7034,563061798777.3286
6.9736,134263.90399135082
74.2338,169629068721.8047
41.5335,5259877217.587595
58.5201,40861639192.2396
50.0467,16033130604.844868
87.0123,439039887813.9923
18.2953,39668761.02656233
28.3547,538695614.2759539
84.5778,370427955696.032
28.8521,597563489.7112263
32.498,1215383850.4608595
46.3815,10175006190.837957
61.7307,56247098587.730705
36.3108,2356910898.3120737
51.9386,20016339980.160767
30.6731,860876341.651098
70.5198,124758168209.58237
2.1646,189.17720863693538
33.8426,1548133879.5026472
61.1064,52928084030.77583
80.8268,282318264277.89667
38.5329,3360545237.4879627
65.0581,77007952569.0945
33.5247,1463325705.4627297
55.5514,29926722625.6772
86.7028,429770745117.08936
71.731,138146026990.6894
94.7478,731177565572.9384
74.7865,177331362494.86398
91.4927,593050343882.2205
12.612,4370997.867460179
36.9938,2634358710.243618
89.0676,504919436833.1384
62.5858,61073114558.796265
32.3574,1184336945.3021889
98.1244,901801078591.6207
43.5457,6978486782.475678
55.7433,30550459990.36544
91.8402,606668804943.4559
59.4976,45118856552.49131
50.191,16311552145.021944
31.3383,978445846.7508898
17.993,35929815.532586455
59.5347,45287441891.414474
24.6019,231117895.39338675
57.3453,36193210441.25192
88.7975,495818836870.47125
3.4709,2454.75353969753
73.3324,157666132804.155
82.1417,310957978862.84155
14.8047,11291984.26330369
85.9365,407520323305.23627
22.9095,151173896.13052547
32.2957,1170922752.3663292
77.1187,213121143372.4108
58.5686,41064660115.67155
27.894,488562550.83168375
95.2657,755443943508.6937
88.3535,481156100452.0751
80.806,281883542228.66486
31.6172,1031569216.1275864
95.4633,764877680909.4015
40.3274,4410687868.503224
40.4249,4474784027.881033
68.7544,107192887901.73456
95.4812,765737082451.4105
25.1724,264943089.1570372
8.1772,340624.4539949931
74.8383,178067928454.8507
90.5721,558198037714.3318
16.847,24305857.934208144
88.3678,481622647573.3949
95.7851,780450972741.6581
78.7708,241958134281.58377
66.591,88524708450.76134
86.8642,434583908823.89325
21.7766,111777922.96295135
81.4018,294558993217.4443
72.4284,146383227303.80716
35.527,2068954342.901298
45.7123,9328342902.197363
14.7448,11023861.188030869
38.6037,3397597623.4372916
31.7829,1064253576.3654296
67.9815,100179839573.85423
98.3338,913389631283.334
3.7017,3523.8648662246583
2.1324,175.27960292641467
68.3977,103907144467.48834
96.2467,803250486271.6393
33.0586,1346004930.0479367
52.6979,21831333342.959248
59.5632,45417304372.47603
99.9826,1009048697054.339
26.7167,377802177.70632744
91.1145,578519226142.7743
3.0951,1297.2032266200754
59.8372,46681719516.566765
93.7709,687170995767.4541
81.1242,288595319370.8155
94.1468,703835231958.1924
76.0697,196343823628.13715
79.8743,262974681581.29428
26.8711,391005818.73521006
22.1606,124034534.71974003
96.8186,832265261998.7528
4.5623,11548.024177220575
91.0332,575434609484.7257
29.3928,667541842.2751008
36.3845,2385623009.0582013
37.3663,2796800938.3069043
30.2575,793586149.5684285
17.1431,26954951.73120344
70.4769,124304576458.41606
32.882,1303653026.4154072
15.0468,12431730.817456707
38.5944,3392711239.035849
34.9943,1890492990.3758261
25.5055,286532126.11215925
12.4917,4130155.6598852384
72.3793,145790211388.0572
20.0088,67544904.93110915
54.5158,26740819040.45807
45.0583,8558465018.305431
7.2932,174402.31237685814
26.5509,364039513.6305068
19.2224,53216668.953712106
37.7137,2955737350.1099596
30.975,912683108.9771131
92.9946,653795278107.9658
42.1282,5726254181.666172
11.635,2714107.5522100157
78.5296,237556082057.11407
91.6627,599680422244.1003
4.5814,11827.371438534636
76.5548,203959962440.16708
53.0954,22834888833.02442
52.5013,21348738073.57875
73.2572,156700751182.74197
46.0275,9719498829.218533
58.1836,39475953550.02108
50.2386,16404273545.832266
35.6403,2108666081.933273
27.7904,477842073.08131963
74.0652,167335783670.33844
85.1088,384573923840.75183
70.3363,122827600786.0176
