x1,x2,x3,x4,x5,y
2.7942,1.6966,1.059,1.0577,2.8459,194.792
2.4003,2.7656,2.47,2.8315,2.188,139.5427
2.8003,2.9975,1.0465,1.5315,2.7816,184.9554
1.8015,1.7229,1.791,1.4104,2.6897,155.2448
1.3293,2.8517,2.1689,1.1463,1.3359,25.6456
1.9627,2.691,1.5612,2.2668,2.9948,280.3136
1.117,2.5462,2.1028,2.0755,1.2643,38.6849
2.3547,1.4009,1.2753,2.8775,2.7481,231.6837
1.6198,1.9903,2.6818,2.653,2.4123,156.0956
2.8879,2.9284,2.788,1.699,2.4947,138.0923
2.7003,1.6332,2.9191,1.6147,1.4964,44.5426
2.609,2.1589,2.3703,2.4542,2.2355,112.6954
2.6741,1.2779,2.5875,2.4296,2.0479,92.4957
1.891,1.5152,1.6431,1.241,2.1436,56.2551
2.1224,1.8111,1.9462,2.5962,1.0694,59.6037
1.4962,2.4114,2.8367,2.1132,1.1739,52.3085
2.1892,2.0711,2.3056,2.0301,1.7365,51.5096
1.6917,1.59,1.9862,1.8879,2.3366,94.4087
1.3661,2.2202,2.0715,1.8118,1.0419,27.1878
2.0393,1.0232,2.5181,2.9096,1.8586,112.9007
2.4739,1.3766,1.8195,2.1711,1.9936,64.1025
1.4044,2.0393,2.8624,2.2242,1.9027,78.4266
2.2982,2.305,2.4348,1.4563,2.9344,244.1119
1.7811,2.3904,1.4628,2.6287,1.7595,75.2376
1.9159,1.0965,2.049,1.9759,2.5188,128.3471
1.5412,1.1254,1.8876,1.3853,1.5617,22.5055
2.9258,1.8995,2.2978,1.7332,1.5248,35.9325
1.1519,1.1736,1.1003,2.5403,1.1243,47.3006
1.0144,2.2826,1.3644,1.26,1.3512,15.7891
2.0527,2.6469,1.3264,1.5508,2.0712,55.2925
1.2393,1.9153,2.9943,2.9521,1.6131,118.6256
2.9562,2.4808,1.184,1.7892,1.2143,23.6584
1.2882,1.7731,2.6143,2.304,2.3845,127.5669
1.7205,1.4958,2.747,2.3647,1.692,69.8227
2.5917,2.5564,2.2306,1.9362,1.424,40.1347
2.3197,2.7123,1.241,1.3264,1.8135,34.2978
1.5872,1.3063,1.4462,2.7364,2.6156,184.808
2.5415,2.1275,1.7154,1.183,2.8935,216.8972
1.0947,1.2063,1.6903,1.0022,2.5936,125.7467
2.2407,2.8445,1.5411,2.7909,2.2515,132.5199
