x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals
4.9617,-1.0159117340996424,4.9617,0.2467363389337154,-0.030947155206658195,-0.9694962,-1.0523304858044051,-0.8859149074741328,-1.1770043247473998,-0.9511899716465414,-0.27763867301555023,-1.1213703901572492,-0.9439478502739787,-0.9579716103187649,-1.0355156680146829,-1.11354091452484,-1.1084941173017255,-1.1135082774399787,-1.073581347345757,5.977611734099643,1.2626480730333578,0.9849645788929842,0.046415534099642386,0.03641875170476272,0.1299968266255096,0.16109259064775738,0.06472176245310102,0.7382730610840922,0.10545865605760674,0.07196388382566377,0.05794012378087754,0.01960393391504045,0.09762918042519764,0.09258238320208312,0.0975965433403363,0.057669613246114526
59.0405,-0.0977842143339046,59.0405,-0.7962287673450367,-0.5925053396573916,-0.9694962,-0.9866933105511014,-0.9860688075917668,-0.9954614120833056,-0.978194758109227,-0.3276012102205459,-0.21715230402162455,-0.22745211534880627,-0.22750552451710937,-0.2747928507326578,-0.27531488152795824,-0.2698739742060381,-0.27069726084238277,-0.27611059773246427,59.13828421433391,0.6984445530111321,0.494721125323487,0.8717119856660954,0.8889090962171968,0.8882845932578622,0.897677197749401,0.8804105437753224,0.22981699588664128,0.11936808968771995,0.12966790101490167,0.12972131018320476,0.1770086363987532,0.17753066719405364,0.17208975987213349,0.17291304650847816,0.17832638339855966
30.4962,-0.9105531076666544,30.4962,0.6060377024709717,-0.962150599147553,-0.9694962,-1.020275490525559,-0.977047189094657,-1.008703923976345,-0.9756257111225616,-0.1445000910954043,-0.9354047897468255,-0.9096588999474595,-0.9099847087305248,-0.8643728331794319,-0.8959052274147966,-0.89104756661652,-0.8946725344196595,-0.898470356013235,31.406753107666656,1.5165908101376262,0.05159749148089854,0.058943092333345604,0.10972238285890468,0.06649408142800262,0.09815081630969047,0.06507260345590715,0.7660530165712501,0.024851682080171078,0.000894207719194906,0.0005683989361295883,0.046180274487222506,0.014647880251857814,0.019505541050134467,0.015880573246994878,0.012082751653419432
99.142,-0.8526327215685744,99.142,0.18083109524771454,-0.11557694198542784,-0.9694962,-1.001827293444985,-0.9944110406527634,-1.0094268849728976,-0.9981488988556437,-1.4633004296733214,-0.857539022563032,-0.8476678085381939,-0.8477162099230415,-0.7704631000052642,-0.698764925042546,-0.6946195818130118,-0.6857624906372946,-0.7001693067881465,99.99463272156856,1.0334638168162888,0.7370557795831465,0.11686347843142564,0.1491945718764106,0.14177831908418903,0.15679416340432317,0.14551617728706934,0.610667708104747,0.0049063009944576574,0.004964913030380491,0.004916511645532862,0.0821696215633102,0.15386779652602844,0.15801313975556264,0.16687023093127984,0.1524634147804279
88.7306,-0.7960418558849977,88.7306,0.7206855086362985,-0.22484520204583838,-0.9694962,-1.0081886854771005,-0.9913314522800338,-0.9995630007605413,-1.0118547682705112,-1.459843751993548,-0.795171127740163,-0.8030148420472409,-0.8030457654671583,-0.8614944882207409,-0.8953352663241949,-0.8896435221423953,-0.8849158371361117,-0.8955312551217017,89.52664185588499,1.5167273645212962,0.5711966538391593,0.17345434411500238,0.21214682959210285,0.19528959639503618,0.20352114487554362,0.2158129123855136,0.6638018961085504,0.0008707281448346871,0.006972986162243289,0.007003909582160683,0.06545263233574328,0.09929341043919726,0.09360166625739763,0.08887398125111401,0.09948939923670408
69.9294,-0.5808079890720584,69.9294,0.6863328183920411,-0.44833593659934406,-0.9694962,-1.009911935538499,-0.9893180769187697,-1.0008278996358624,-1.013679475004024,-0.16482343038943825,-0.3320580780675505,-0.34251266170563566,-0.34256769376029184,-0.4017475424538822,-0.4148727615449953,-0.409284629770161,-0.4083968184889716,-0.41536014736794746,70.51020798907206,1.2671408074640995,0.13247205247271437,0.3886882109279416,0.42910394646644046,0.4085100878467113,0.42001991056380394,0.43287148593196567,0.4159845586826202,0.24874991100450794,0.23829532736642278,0.2382402953117666,0.17906044661817622,0.16593522752706313,0.17152335930189744,0.17241117058308686,0.16544784170411098
82.436,-0.9915837260824404,82.436,0.7285517607616332,-0.29587055230536363,-0.9694962,-1.0089165893252283,-0.9906057438825776,-0.9992530528383503,-1.013070690876333,-0.6803077057886013,-1.3031729914719108,-1.3115169743311283,-1.3115519798104445,-1.3686796737563842,-1.395121137504626,-1.3894784599222452,-1.3861254505392009,-1.3954153446554955,83.42758372608245,1.7201354868440735,0.6957131737770768,0.022087526082440356,0.017332863242787933,0.0009779821998627813,0.007669326755909922,0.02148696479389256,0.31127602029383905,0.3115892653894704,0.31993324824868796,0.3199682537280041,0.37709594767394383,0.4035374114221856,0.3978947338398048,0.3945417244567605,0.40383161857305516
76.4199,-1.206499251396837,76.4199,0.5219368161096836,-0.36733850769825294,-0.9694962,-1.0068768224365272,-0.9913931020946082,-1.0059560915413206,-1.0080716422255804,-0.05379348809878581,-0.8862879165173703,-0.8975122485717832,-0.8975757154212871,-0.968504804360869,-0.9924302872914257,-0.9867028406035359,-0.9846980499499207,-0.9927184980425812,77.62639925139683,1.7284360675065205,0.839160743698584,0.23700305139683686,0.19962242896030968,0.2151061493022287,0.2005431598555163,0.19842760917125646,1.152705763298051,0.3202113348794666,0.30898700282505365,0.3089235359755498,0.23799444703596784,0.2140689641054112,0.21979641079330103,0.22180120144691617,0.21378075335425573
55.7566,-1.8027562456779105,55.7566,0.7023749686394278,-0.6376110574371309,-0.9694962,-1.0127578758621947,-0.9864198555156566,-1.000239232787823,-0.9826103147270685,-1.553212542199403,-1.689399689906579,-1.6767145041115614,-1.6767942849505988,-1.625591932586915,-1.6247747756491147,-1.6200671655684453,-1.620656200949207,-1.6262525725131416,57.55935624567791,2.5051312143173385,1.1651451882407797,0.8332600456779105,0.7899983698157158,0.8163363901622539,0.8025170128900876,0.820145930950842,0.24954370347850752,0.11335655577133141,0.12604174156634906,0.1259619607273117,0.17716431309099545,0.17798147002879583,0.18268908010946516,0.18210004472870356,0.1765036731647689
73.6551,-1.4061243116655744,73.6551,-0.1714756987322121,-0.40135485651886516,-0.9694962,-0.9976773174550049,-0.9924960232496811,-1.0127783706693576,-1.0023686886669798,-1.9598219304176614,-1.0756275813925662,-1.062340940851604,-1.0624284315545538,-0.9884100944308299,-0.9574694950937116,-0.9530815896247211,-0.9502859682490062,-0.9589054070922097,75.06122431166558,1.2346486129333623,1.0047694551467092,0.43662811166557436,0.4084469942105695,0.4136282884158933,0.3933459409962168,0.4037556229985946,0.553697618752087,0.3304967302730082,0.34378337081397037,0.3436958801110206,0.41771421723474444,0.4486548165718628,0.4530427220408533,0.45583834341656815,0.44721890457336466
94.8222,-1.000951604357014,94.8222,0.8395073722705846,-0.15969869321787686,-0.9694962,-1.008932574166564,-0.9909727637975428,-0.9956809137924102,-1.0165642202535863,-1.5337104539830344,-0.9903977007449076,-0.996144329874161,-0.9961609051882376,-1.0420159367327786,-1.0742914676401853,-1.0686968914883055,-1.0623952250744393,-1.074520503542467,95.82315160435701,1.8404589766275985,0.841252911139137,0.03145540435701388,0.007980969809550098,0.00997884055947107,0.005270690564603719,0.015612615896572368,0.5327588496260205,0.010553903612106286,0.004807274482852897,0.00479069916877628,0.04106433237576468,0.07333986328317144,0.06774528713129158,0.06144362071742537,0.07356889918545306
5.4826,-1.7291784825018326,5.4826,0.6962867163603608,-0.13041060899197332,-0.9694962,-1.1454745385640295,-0.8626056262560404,-1.0055392728340957,-0.849662749724436,-1.52816530980532,-1.6804375117584252,-1.5577283844727443,-1.5646759558645036,-1.6161133442432432,-1.6740297044507182,-1.668974416904644,-1.67398985494322,-1.611087217282772,7.211778482501832,2.4254651988621934,1.5987678735098592,0.7596822825018326,0.5837039439378031,0.8665728562457922,0.7236392096677369,0.8795157327773966,0.20101317269651253,0.04874097074340744,0.17145009802908828,0.164502526637329,0.11306513825858944,0.0551487780511144,0.060204065597188494,0.055188627558612646,0.11809126521906066
60.8052,-1.1676710105274386,60.8052,-0.44023173307186814,-0.5685265448964761,-0.9694962,-0.9928120070246129,-0.9897497920330921,-1.0100713761716609,-1.008128986456696,-1.9972890269840846,-1.1641925328716443,-1.1495344548183675,-1.1496408422522328,-1.0843866027136357,-1.0752924012496459,-1.0707297648113931,-1.0703948459749701,-1.0767834580234847,61.972871010527435,0.7274392774555705,0.5991444656309625,0.19817481052743857,0.17485900350282568,0.1779212184943465,0.15759963435577773,0.15954202407074258,0.829618016456646,0.003478477655794343,0.018136555709071134,0.01803016827520576,0.08328440781380286,0.09237860927779273,0.09694124571604545,0.09727616455246846,0.09088755250395386
8.6198,-0.2857884328822738,8.6198,-0.6931271214062903,-0.5507525253365921,-0.9694962,-0.9255736555896483,-0.9128439362088331,-1.004541820824388,-0.8996400476446424,-0.7118506190451501,-0.3831400998383764,-0.47035926588023746,-0.4743942800517721,-0.4521884549545677,-0.3932573522128241,-0.38810337561868524,-0.3931588513651564,-0.4188113679996902,8.905588432882274,0.4073386885240165,0.26496409245431835,0.6837077671177263,0.6397852227073746,0.6270555033265592,0.7187533879421142,0.6138516147623687,0.42606218616287633,0.09735166695610259,0.18457083299796367,0.1886058471694983,0.16640002207229393,0.1074689193305503,0.10231494273641145,0.10737041848288259,0.13302293511741642
66.0014,-2.003824648934189,66.0014,-0.9996093047085122,-0.4992327227090398,-0.9694962,-0.9850806828869925,-0.9848547241958537,-0.9848724796122557,-2.182729309497197,-1.943209500886411,-1.9331910990734926,-1.9327677032595147,-1.932767792866228,-1.93060539074269,-1.9301871942493873,-1.9251115783110244,-1.9244176572962766,-1.9311600945018124,68.00522464893419,1.0042153442256767,1.504591926225149,1.0343284489341888,1.0187439660471964,1.018969924738335,1.0189521693219332,0.17890466056300802,0.0606151480477779,0.07063354986069625,0.07105694567467413,0.07105685606796097,0.07321925819149877,0.07363745468480154,0.07871307062316446,0.07940699163791232,0.07266455443237652
99.291,-0.2175505964508277,99.291,0.32482946719023226,-0.11408510963750632,-0.9694962,-1.003282227304961,-0.9941070538959645,-1.007946053866814,-0.996552858231532,-0.0014631899642406632,-0.8780271847670595,-0.868547146233137,-0.868591799141754,-0.7941484184676608,-0.7251164512741931,-0.720936091540908,-0.7120749901524116,-0.7264907200368873,99.50855059645083,0.54238006364106,0.10346548681332138,0.7519456035491723,0.7857316308541333,0.7765564574451369,0.7903954574159862,0.7790022617807042,0.21608740648658703,0.6604765883162318,0.6509965497823094,0.6510412026909262,0.5765978220168331,0.5075658548233655,0.5033854950900802,0.4945243937015839,0.5089401235860596
15.0314,-0.9062294435554252,15.0314,-0.7797291156354593,-0.9083597850484556,-0.9694962,-0.9506847923426042,-0.9460922431659485,-0.9856330755924724,-0.9234895421655073,-1.4122097863646588,-0.8058191304002431,-0.8483527656623511,-0.849283532114347,-0.8655309367482362,-0.8211439824286517,-0.8159589056108261,-0.8208444596184394,-0.8276759579705449,15.937629443555425,0.1265003279199659,0.0021303414930303743,0.0632667564445748,0.04445534878717894,0.0398627996105233,0.07940363203704714,0.017260098610082042,0.5059803428092335,0.10041031315518212,0.05787667789307416,0.05694591144107819,0.040698506807189005,0.08508546112677351,0.09027053794459916,0.08538498393698579,0.07855348558488029
95.8364,-0.683257441555603,95.8364,-0.017823121750013746,-0.14918738454851807,-0.9694962,-0.9998140601303777,-0.9943608486749584,-1.0104278194158187,-0.9998140305956624,-1.1510378910666854,-0.9824321234414677,-0.9929195260111221,-0.9929749053362609,-1.0794713318803033,-1.1384602371704629,-1.1324348686245633,-1.1263086732241603,-1.1383236329078268,96.5196574415556,0.6654343198055892,0.5340700570070849,0.28623875844439706,0.3165566185747747,0.31110340711935547,0.32717037786021574,0.31655658904005946,0.46778044951108244,0.2991746818858647,0.3096620844555191,0.3097174637806579,0.39621389032470034,0.4552027956148599,0.44917742706896036,0.4430512316685573,0.4550661913522238
25.3168,-0.6612800894548914,25.3168,0.9831089509674322,-0.995963910380335,-0.9694962,-1.0404011437881109,-0.9611602452117217,-0.9631467476559215,-1.2693150867535858,-1.1282437106212757,-0.945503832829332,-0.9527592692996983,-0.9527857177551019,-0.9626015487070995,-0.9530487029286009,-0.9479100888180402,-0.9521991140165108,-0.9560283898461611,25.978080089454892,1.6443890404223236,0.3346838209254437,0.30821611054510867,0.3791210543332195,0.29988015575683036,0.3018666582010301,0.6080349972986945,0.46696362116638435,0.2842237433744407,0.291479179844807,0.29150562830021054,0.3013214592522081,0.2917686134737095,0.2866299993631488,0.29091902456161944,0.29474830039126976
77.6355,-1.5675513178985514,77.6355,-0.6182230831631794,-0.35261504816056716,-0.9694962,-0.9920997614068002,-0.9908974735616347,-1.0030346998330457,-0.9899704130363347,-1.5151011447014724,-1.6133721511976225,-1.6235478439815187,-1.6235999693561394,-1.6888952453315667,-1.7127353904070843,-1.7070484292637964,-1.704755535775059,-1.7130433622605366,79.20305131789854,0.949328234735372,1.2149362697379842,0.5980551178985514,0.5754515564917512,0.5766538443369167,0.5645166180655057,0.5775809048622167,0.05245017319707901,0.04582083329907105,0.055996526082967346,0.05604865145758797,0.12134392743301525,0.14518407250853294,0.139497111365245,0.1372042178765076,0.14549204436198515
36.864,-0.3866825470676626,36.864,0.671094769578949,-0.8935331296337994,-0.9694962,-1.0185421635899756,-0.9799928648853559,-1.0026926980383994,-0.9760331997052123,-0.5031101761942685,-0.34445280430180814,-0.32454269037652017,-0.32473829164990664,-0.278084751796824,-0.2999507822332209,-0.29512299654576846,-0.29814972619296076,-0.30204576338232814,37.25068254706766,1.0577773166466116,0.5068505825661368,0.5828136529323374,0.631859616522313,0.5933103178176933,0.6160101509707369,0.5893506526375497,0.11642762912660587,0.04222974276585445,0.062139856691142414,0.061944255417755945,0.10859779527083857,0.08673176483444167,0.09155955052189413,0.08853282087470182,0.08463678368533445
39.8088,-1.7553517507905965,39.8088,-0.513185189237785,-0.8564230683440281,-0.9694962,-0.9872728193607203,-0.9835779632326908,-1.0118888769089738,-0.9852023572705382,-1.6682307927234474,-1.503663272551798,-1.5254573732289791,-1.5256983534298203,-1.5864109648535383,-1.5592983088934154,-1.5538724962601855,-1.5571981177799996,-1.5607307484229542,41.56415175079059,1.2421665615528115,0.8989286824465683,0.7858555507905964,0.7680789314298762,0.7717737875579057,0.7434628738816227,0.7701493935200583,0.08712095806714903,0.2516884782387985,0.22989437756161735,0.22965339736077617,0.1689407859370582,0.1960534418971811,0.20147925453041093,0.19815363301059685,0.19462100236764224
93.9057,-0.5413565443781408,93.9057,0.9420591051086885,-0.1692788302412238,-0.9694962,-1.0101336296216477,-0.9899445584379856,-0.9917475646841846,-0.9709621357653053,-1.1711467463995193,-0.8405402522420341,-0.836974456919234,-0.8369807992813477,-0.8099457086625107,-0.7892473665567669,-0.7844601364787197,-0.7775795318085621,-0.7901546874653327,94.44705654437814,1.4834156494868294,0.37207771413691704,0.4281396556218592,0.4687770852435068,0.4485880140598447,0.4503910203060437,0.4296055913871645,0.6297902020213785,0.29918370786389326,0.29561791254109315,0.2956242549032069,0.26858916428436985,0.247890822178626,0.24310359210057886,0.23622298743042125,0.24879814308719184
71.1564,-0.5838313991826608,71.1564,-0.45339021139927005,-0.43272091093438986,-0.9694962,-0.9936686002003243,-0.9911688637349958,-1.0082757788816556,-0.9929020203747347,-1.0860279381787497,-0.6150700930635749,-0.627674972531046,-0.6277550858358423,-0.7011360116792076,-0.7183427006857974,-0.7126323924651248,-0.7116377631292272,-0.7187114375901619,71.74023139918266,0.13044118778339076,0.15111048824827095,0.3856648008173392,0.4098372010176635,0.407337464552335,0.42444437969899484,0.40907062119207394,0.5021965389960888,0.031238693880914048,0.04384357334838518,0.04392368665318147,0.11730461249654678,0.13451130150313662,0.12880099328246397,0.12780636394656641,0.13488003840750107
73.5256,-1.3080877752353877,73.5256,-0.29726545535861415,-0.4029660218325359,-0.9694962,-0.9959732604048217,-0.9921418363958512,-1.0111970048269021,-1.004252444810241,-1.9340258831751518,-1.183921540760081,-1.1710196100936205,-1.1711021286934291,-1.0992774647327894,-1.069610017272026,-1.0651991398059948,-1.0624516981442556,-1.0710284595691504,74.83368777523539,1.0108223198767736,0.9051217534028517,0.33859157523538763,0.31211451483056596,0.3159459388395365,0.29689077040848555,0.30383533042514665,0.6259381079397641,0.12416623447530672,0.13706816514176712,0.13698564654195855,0.20881031050259824,0.23847775796336168,0.24288863542939287,0.2456360770911321,0.23705931566623728
23.4083,-1.4993570786137804,23.4083,-0.1530411054325784,-0.9999338986487812,-0.9694962,-0.9935045673016766,-0.976496487827714,-1.0407187553173853,-1.006659895653418,-0.8944328114693125,-1.1479206106057842,-1.1065826820958673,-1.107414020695129,-1.0604468463544792,-1.110253284344575,-1.1053846812781833,-1.109526944468753,-1.1137959026209727,24.90765707861378,1.346315973181202,0.4994231799649992,0.5298608786137804,0.5058525113121038,0.5228605907860664,0.4586383232963951,0.49269718296036236,0.6049242671444679,0.3514364680079962,0.3927743965179131,0.39194305791865136,0.43891023225930126,0.3891037942692055,0.3939723973355971,0.38983013414502743,0.3855611759928077
60.8164,-0.8059317153474408,60.8164,-0.4301480293247817,-0.5683750186308387,-0.9694962,-0.9929767792118043,-0.9898144760043781,-1.010358149211989,-1.0078966283374953,-1.1456638012296898,-0.6427738110881746,-0.6280394445569655,-0.6281469368258904,-0.5625525132495132,-0.5533746199548805,-0.548814963942057,-0.5484752617807044,-0.5548679397850919,61.62233171534744,0.3757836860226591,0.23755669671660207,0.16356448465255924,0.18704506386436348,0.18388276065693732,0.20442643386454828,0.20196491299005448,0.339732085882249,0.16315790425926624,0.17789227079047532,0.1777847785215504,0.24337920209792763,0.2525570953925603,0.2571167514053838,0.2574564535667364,0.25106377556234893
78.3123,-1.6860228550556475,78.3123,-0.9742296100752554,-0.3444795072943896,-0.9694962,-0.9877125456888272,-0.9875540708764322,-0.9885299414486004,-0.9477295267993541,-1.609149585917391,-1.4038874768218725,-1.4067718731470968,-1.4067760410288817,-1.4250006800251012,-1.4326502437569661,-1.427384914579656,-1.424530840736951,-1.433301371765019,79.99832285505565,0.7117932449803921,1.341543347761258,0.7165266550556475,0.6983103093668204,0.6984687841792153,0.6974929136070471,0.7382933282562935,0.07687326913825654,0.282135378233775,0.2792509819085507,0.2792468140267659,0.26102217503054637,0.2533726112986814,0.25863794047599153,0.2614920143186965,0.2527214832906286
