x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals
43.6906,6.553663339116974,43.6906,3.7771329759887533,7.554265951977507,7.554265951977507,5.783566567253693,6.609886534578336,37.13693666088303,2.7765303631282205,1.0006026128605328,1.0006026128605328,0.7700967718632805,0.0562231954613619
37.2785,6.157457396393819,37.2785,3.6184167529563966,7.236833505912793,7.236833505912793,5.151217030147498,6.1056121724197325,31.12104260360618,2.5390406434374224,1.0793761095189742,1.0793761095189742,1.0062403662463213,0.05184522397408653
96.5094,9.803752418963295,96.5094,4.569640412927384,9.139280825854769,9.139280825854769,10.55984621098168,9.823919787946153,86.7056475810367,5.234112006035911,0.6644715931085265,0.6644715931085265,0.756093792018385,0.020167368982857425
56.7623,7.53494453889002,56.7623,4.038872372964878,8.077744745929756,8.077744745929756,7.0269984736273825,7.5340759221021925,49.22735546110998,3.496072165925142,0.5428002070397362,0.5428002070397362,0.5079460652626375,0.0008686167878275697
36.219,5.969058486170391,36.219,3.58958384301836,7.17916768603672,7.17916768603672,5.045013793234687,6.018222328894139,30.24994151382961,2.3794746431520304,1.2101091998663298,1.2101091998663298,0.9240446929357038,0.04916384272374863
97.4872,9.8690574102592,97.4872,4.579721087334277,9.159442174668554,9.159442174668554,10.643355582244036,9.8735606545967,87.6181425897408,5.289336322924924,0.7096152355906469,0.7096152355906469,0.7742981719848352,0.004503244337499268
46.771,6.84239980162126,46.771,3.8452633527365023,7.690526705473004,7.690526705473005,6.0816380712539715,6.838932665262907,39.92860019837874,2.997136448884758,0.8481269038517434,0.8481269038517443,0.7607617303672889,0.0034671363583536063
37.5926,6.109112545760659,37.5926,3.626807222515874,7.253614445031748,7.253614445031748,5.182602450802782,6.131280453543126,31.483487454239338,2.4823053232447854,1.1445018992710887,1.1445018992710887,0.9265100949578775,0.022167907782466578
29.4682,5.395349357883908,29.4682,3.383311715820747,6.766623431641494,6.766623431641494,4.354934229412468,5.428462028972847,24.07285064211609,2.0120376420631607,1.3712740737575864,1.3712740737575864,1.04041512847144,0.033112671088939116
72.6288,8.516361479280395,72.6288,4.285361537383279,8.570723074766558,8.570723074766558,8.474057482247867,8.522253223179888,64.1124385207196,4.230999941897116,0.054361595486163594,0.054361595486163594,0.04230399703252807,0.005891743899493207
71.9106,8.547711307711445,71.9106,4.275423680842631,8.550847361685262,8.550847361685262,8.409763027956489,8.48001179244463,63.36288869228856,4.272287626868814,0.003136053973816999,0.003136053973816999,0.13794827975495672,0.06769951526681517
71.6204,8.473293125553562,71.6204,4.271379949586804,8.542759899173609,8.542759899173609,8.383754295485732,8.462883669293818,63.14710687444644,4.201913175966758,0.0694667736200465,0.0694667736200465,0.08953883006783059,0.010409456259743877
21.1351,4.609025839645479,21.1351,3.0509351654956127,6.101870330991225,6.101870330991225,3.4637084784734657,4.597292681568143,16.526074160354522,1.5580906741498666,1.4928444913457461,1.4928444913457461,1.1453173611720135,0.011733158077336547
72.467,8.42269761856252,72.467,4.283131285824427,8.566262571648855,8.566262571648855,8.459581923141002,8.512755135677285,64.04430238143748,4.1395663327380925,0.14356495308633477,0.14356495308633477,0.03688430457848213,0.09005751711476506
34.7259,5.875237647231959,34.7259,3.54748580623111,7.09497161246222,7.09497161246222,4.894438187603801,5.892868571417489,28.850662352768044,2.327751841000849,1.2197339652302608,1.2197339652302608,0.980799459628158,0.01763092418553036
56.5018,7.465420547258112,56.5018,4.034272496052007,8.068544992104012,8.068544992104014,7.002724785607992,7.516767922451777,49.03637945274189,3.4311480512061046,0.6031244448459008,0.6031244448459026,0.46269576165011994,0.05134737519366528
6.1456,2.450637451794885,6.1456,1.8157363786095033,3.6314727572190066,3.6314727572190066,1.6923161512868734,2.479032069175387,3.694962548205115,0.6349010731853817,1.1808353054241216,1.1808353054241216,0.7583213005080116,0.028394617380501863
38.5169,6.231432405031164,38.5169,3.6510971060174873,7.3021942120349745,7.3021942120349745,5.274702217111549,6.206198514388659,32.285467594968836,2.5803352990136768,1.0707618070038105,1.0707618070038105,0.9567301879196153,0.025233890642504697
66.9488,8.19728321458665,66.9488,4.203928148152799,8.407856296305598,8.407856296305598,7.96264798548201,8.182224636368767,58.75151678541336,3.9933550664338506,0.21057308171894817,0.21057308171894817,0.2346352291046392,0.015058578217882257
48.8349,6.992736365019692,48.8349,3.8884452211856617,7.776890442371323,7.776890442371323,6.279489258834062,6.9881971924094985,41.84216363498031,3.10429114383403,0.7841540773516318,0.7841540773516318,0.71324710618563,0.0045391726101930985
31.5707,5.628546814385921,31.5707,3.452229475273086,6.904458950546172,6.904458950546172,4.5725088998469055,5.618781006588528,25.942153185614078,2.176317339112835,1.275912136160251,1.275912136160251,1.056037914539016,0.009765807797393222
79.067,8.904354930883093,79.067,4.370295594298176,8.740591188596351,8.740591188596351,9.045955621761248,8.891962662989538,70.1626450691169,4.534059336584917,0.16376374228674173,0.16376374228674173,0.14160069087815508,0.012392267893554632
