x1,x2,x3,x4,x5,y
4.599,3.9694,3.7921,4.8726,3.8829,1521.2139
4.1572,3.059,3.9766,4.7504,3.5768,1171.0637
3.7967,3.1576,4.6498,3.6136,4.8487,2964.7622
4.4236,3.7256,4.7354,4.5574,3.7958,1343.8615
4.9109,4.2121,3.0364,3.5676,4.679,2455.3128
3.5926,3.8494,4.4924,4.2471,4.3827,2051.4341
4.8257,4.8008,4.5423,4.6939,4.0017,1633.2099
3.2219,4.5422,4.1845,3.3623,3.9628,1202.1901
3.3868,4.3143,4.2411,4.4064,3.158,789.3741
3.0828,4.1221,4.0606,3.065,4.5746,2178.6696
3.8874,4.7033,3.6769,4.9729,4.4922,2516.6225
4.2368,3.4095,3.3118,3.9603,4.1233,1490.0309
3.4242,4.9539,4.3756,3.8657,3.6676,998.6575
4.68,3.3135,3.1019,4.1413,4.2275,1689.9022
4.0224,3.6954,4.8977,4.0037,3.3899,839.756
4.7243,3.5069,3.4868,3.171,4.7865,2672.9311
4.3326,3.2916,3.2391,3.7011,3.0811,514.4602
3.6387,4.4827,4.9596,3.2436,4.913,3118.841
3.1307,4.0648,3.599,4.3828,3.4944,956.2841
3.9027,4.6653,3.8341,3.4766,3.2519,591.7716
