x1,x2,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals
64.6888,64.7384,1.175537727014611,64.6888,0.959337517329009,0.959337517329009,0.9097375173290109,1.1342675170756955,1.1342675170756955,1.1344016442814473,1.1290376921361243,1.1290682552427116,1.1329082735172062,1.1346265094421293,1.1325562020923798,1.1339068529965415,1.1339023331216824,1.1329158702821642,1.1316039989858182,1.1328851932685668,1.1338443814854733,63.513262272985386,0.21620020968560205,0.21620020968560205,0.26580020968560014,0.0412702099389155,0.0412702099389155,0.041136082733163715,0.04650003487848675,0.04646947177189942,0.04262945349740477,0.04091121757248173,0.042981524922231173,0.04163087401806953,0.041635393892928585,0.04262185673244678,0.04393372802879281,0.04265253374604416,0.041693345529137726
88.4607,88.5103,-0.4156379004134855,88.4607,0.4760043416426587,0.4760043416426587,0.4264043416426606,-0.3957991199734865,-0.3957991199734865,-0.39628794101713827,-0.398387586568431,-0.39837253800588546,-0.39099307490279844,-0.3959374978804148,-0.3992387606421612,-0.39561418247762403,-0.3956118648241998,-0.39458660008114405,-0.3940866734140849,-0.3954177982385993,-0.3957032032674384,88.87633790041349,0.8916422420561442,0.8916422420561442,0.8420422420561461,0.019838780439998982,0.019838780439998982,0.019349959396347205,0.017250313845054488,0.017265362407600016,0.02464482551068703,0.01970040253307065,0.01639913977132429,0.02002371793586144,0.020026035589285673,0.021051300332341427,0.021551226999400597,0.02022010217488618,0.019934697146047065
39.5303,39.5798,1.8334711971209057,39.5303,0.9662891720463083,0.9662891720463083,0.9167891720463064,1.8548351474989606,1.8548351474989606,1.8559477883285243,1.857258429943047,1.857244347635194,1.8535164414713412,1.855223007442867,1.8585077141717699,1.854202976522112,1.8541950540982555,1.8561100879473262,1.8528048568165978,1.846573258455984,1.8541067217282963,37.69682880287909,0.8671820250745974,0.8671820250745974,0.9166820250745993,0.02136395037805494,0.02136395037805494,0.02247659120761858,0.023787232822141346,0.02377315051428841,0.02004524435043553,0.021751810321961385,0.025036517050864182,0.020731779401206296,0.020723856977349797,0.022638890826420566,0.019333659695692118,0.013102061335078297,0.0206355246073906
58.0525,58.1021,1.998161625202009,58.0525,0.9977587429370073,0.9977587429370073,0.9481587429370092,1.9752194247659167,1.9752194247659167,1.9760545662295699,1.9763265185199013,1.9763201316952992,1.9739934688004135,1.968407319760725,1.9832004196377941,1.9824208715311729,1.9825111207133475,1.9735829015315984,1.972762880665694,1.9682270215850461,1.9820791871875107,56.05433837479799,1.0004028822650017,1.0004028822650017,1.0500028822649998,0.022942200436092186,0.022942200436092186,0.02210705897243903,0.02183510668210764,0.02184149350670972,0.02416815640159542,0.02975430544128388,0.014961205564214763,0.01574075367083605,0.015650504488661454,0.024578723670410474,0.025398744536314855,0.029934603616962763,0.016082438014498157
15.065,15.1146,1.4063494272399946,15.065,0.5995696405634602,0.5995696405634602,0.5499696405634603,1.373567298343846,1.373567298343846,1.376115607924059,1.3769181283730225,1.3768986186393102,1.368742212767881,1.373709965203141,1.3762283196774727,1.372528054335422,1.3725150304355171,1.3722138695059263,1.3755995202383253,1.3706162140842748,1.369259958268562,13.658650572760004,0.8067797866765344,0.8067797866765344,0.8563797866765342,0.03278212889614851,0.03278212889614851,0.030233819315935495,0.029431298866972044,0.029450808600684386,0.03760721447211357,0.03263946203685353,0.030121107562521843,0.033821372904572655,0.03383439680447742,0.03413555773406829,0.03074990700166924,0.035733213155719756,0.037089468971432504
57.2601,57.3097,-0.3575048607706779,57.2601,0.6529192548100552,0.6529192548100552,0.6033192548100571,-0.3381954557374598,-0.3381954557374598,-0.3390539818253143,-0.33747530777412704,-0.3374795954684958,-0.3355233364448731,-0.3383587979123431,-0.32552776603140055,-0.33794165129304815,-0.3379384705927962,-0.33940788404065003,-0.339942670396524,-0.34655856524038203,-0.33803745725130707,57.617604860770676,1.010424115580733,1.010424115580733,0.960824115580735,0.019309405033218097,0.019309405033218097,0.01845087894536357,0.020029552996550848,0.02002526530218207,0.021981524325804802,0.01914606285833481,0.031977094739277345,0.01956320947762974,0.0195663901778817,0.01809697673002786,0.017562190374153908,0.010946295530295858,0.01946740351937082
53.5953,53.6448,-0.0989405552244687,53.5953,-0.18711543179722914,-0.18711543179722914,-0.2366154317972239,-0.12146632754301939,-0.12146632754301939,-0.12140569478864385,-0.12676502264859066,-0.126734066197953,-0.12866903678623334,-0.12134462473493215,-0.12315489817700491,-0.12087464139592252,-0.12086722633161388,-0.12023944953218862,-0.11882539933932382,-0.11676473323286847,-0.12128510019966664,53.69424055522447,0.08817487657276045,0.08817487657276045,0.13767487657275523,0.0225257723185507,0.0225257723185507,0.02246513956417516,0.027824467424121965,0.0277935109734843,0.02972848156176465,0.022404069510463462,0.024214342952536216,0.02193408617145383,0.02192667110714519,0.02129889430771993,0.019884844114855124,0.017824178008399777,0.022344544975197944
48.6428,48.6923,-0.1200594054543509,48.6428,-0.9986542166873409,-0.9986542166873409,-1.0481542166873428,-0.17810332431284415,-0.17810332431284415,-0.17726831339298477,-0.17508027812466975,-0.17509786937604566,-0.17688020031430818,-0.1285334557697198,-0.17515544781964443,-0.1155724775451983,-0.11478883531809671,-0.1940039413848584,-0.18014596852136583,-0.16952098135414798,-0.11807770397655554,48.76285940545435,0.87859481123299,0.87859481123299,0.9280948112329919,0.05804391885849325,0.05804391885849325,0.05720890793863387,0.055020872670318854,0.05503846392169476,0.05682079485995728,0.008474050315368908,0.05509604236529353,0.004486927909152602,0.005270570136254191,0.07394453593050751,0.06008656306701493,0.04946157589979708,0.001981701477795361
3.6743,3.7239,0.4600350767662633,3.6743,-0.5078674032673537,-0.5078674032673537,-0.5574674032673536,0.4559739482527365,0.4559739482527365,0.46898500642310803,0.45454557943582097,0.4545540018030274,0.45152426471468476,0.45611556779835116,0.44965096469399035,0.46027443176590394,0.46032832581423494,0.46133853187576473,0.4530094109883408,0.44989379875948,0.45828727346534454,3.2142649232337366,0.967902480033617,0.967902480033617,1.0175024800336168,0.004061128513526802,0.004061128513526802,0.008949929656844713,0.00548949733044235,0.00548107496323591,0.008510812051578553,0.003919508967912155,0.010384112072272966,0.00023935499964061746,0.0002932490479716221,0.0013034551095014169,0.0070256657779225185,0.010141278006783327,0.0017478033009187821
86.3807,86.4302,-1.5246708339799435,86.3807,-0.9999142227685411,-0.9999142227685411,-1.049414222768536,-1.5035984426852915,-1.5035984426852915,-1.5038870762444763,-1.5081779170068381,-1.5081512083126691,-1.5023734266930404,-1.506848431997106,-1.5055488440159255,-1.5059086283941228,-1.5059375798503634,-1.5072902618477069,-1.5410967595675686,-1.51067020071655,-1.5058615098606833,87.90537083397994,0.5247566112114024,0.5247566112114024,0.4752566112114076,0.021072391294651993,0.021072391294651993,0.020783757735467256,0.016492916973105398,0.016519625667274385,0.022297407286903104,0.017822401982837466,0.019121989964018038,0.018762205585820757,0.018733254129580157,0.01738057213223665,0.016425925587625123,0.014000633263393514,0.018809324119260173
