x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals
64.7207,0.7549297689961245,64.7207,0.9498468296837977,-0.22480652143514082,0.859153643525749,0.725040308248657,0.7250403082486571,0.727836237148657,0.7278380778038172,0.7253329899916392,0.7243612947700157,0.7243612232319885,0.7253003549114599,0.7252970187029446,0.7219724838250731,63.965770231003866,0.19491706068767323,0.9797362904312653,0.10422387452962445,0.029889460747467567,0.029889460747467456,0.027093531847467545,0.027091691192307366,0.02959677900448532,0.030568474226108866,0.030568545764136035,0.029629414084664574,0.02963275029317991,0.032957285171051454
88.5045,-0.4960537345602532,88.5045,0.514055106997532,-0.9996839006709645,-0.3245202459784892,-0.4856287936734325,-0.4856287936734325,-0.48283286477343246,-0.4828310241182722,-0.48621681928499383,-0.4868834428175039,-0.4868835750021032,-0.48544034904787775,-0.485442769906266,-0.4872407912250424,89.00055373456024,1.0101088415577852,0.5036301661107112,0.17153348858176398,0.010424940886820722,0.010424940886820722,0.013220869786820744,0.013222710441980978,0.009836915275259372,0.009170291742749304,0.009170159558149982,0.01061338551237545,0.010610964653987198,0.008812943335210821
39.5495,1.9412924258122488,39.5495,0.9611681583002663,0.9975088967775158,0.9979854651280332,1.9586770550777821,1.958677055077782,1.961472983977782,1.9614748246329423,1.9590991953163632,1.958006039507374,1.958005968811973,1.959112008808706,1.959106447005,1.955746614612869,37.60820757418775,0.9801242675119826,0.9437835290347331,0.9433069606842156,0.017384629265533302,0.01738462926553308,0.020180558165533213,0.020182398820693503,0.017806769504114417,0.01671361369512514,0.016713542999724273,0.01781958299645714,0.017814021192751106,0.014454188800620216
58.0811,1.7697388548379127,58.0811,0.9992641884992349,0.7682478077613601,0.796942526799054,1.7675119962605952,1.767511996260595,1.770307925160595,1.7703097658157554,1.7674713930484662,1.7668665625430429,1.7668664945428392,1.7678028997473003,1.7677991698315436,1.7643021066918754,56.31136114516209,0.7704746663386778,1.0014910470765526,0.9727963280388587,0.0022268585773175253,0.0022268585773177474,0.0005690703226823857,0.0005709109778426757,0.002267461789446479,0.0028722922948698493,0.0028723602950735394,0.0019359550906123957,0.0019396850063690962,0.00543674814603734
15.0721,0.2806810833660962,15.0721,0.59387228583439,-0.3312839882092453,-0.18985191848437558,0.2625882976251447,0.2625882976251446,0.2653842265251447,0.26538606718030494,0.265821594993669,0.26150227489705286,0.2615021604782292,0.26384560654106876,0.2638297784322319,0.26177857659291004,14.791418916633905,0.3131912024682938,0.6119650715753415,0.47053300185047175,0.018092785740951522,0.018092785740951633,0.0152968568409515,0.015295016185791266,0.014859488372427232,0.01917880846904335,0.01917892288786699,0.01683547682502745,0.01685130493386433,0.018902506773186167
57.2883,0.9431598926070596,57.2883,0.6740162834291383,0.27190674560412276,0.9998321992674154,0.9459230290332611,0.9459230290332611,0.9487189579332611,0.9487207985884213,0.9451404474768963,0.944966139984945,0.9449660391711072,0.9462181134015428,0.9462143301765427,0.9438580168752212,56.34514010739294,0.26914360917792124,0.6712531470029368,0.05667230666035583,0.002763136426201518,0.002763136426201518,0.00555906532620154,0.005560905981361719,0.001980554869836726,0.0018062473778854837,0.0018061465640476504,0.0030582207944832573,0.0030544375694830928,0.0006981242681616262
53.6216,0.6361743239221281,53.6216,-0.2128832319812337,0.8035487920186158,0.4294541780105719,0.5906655600373821,0.5906655600373821,0.5934614889373822,0.5934633295925423,0.5917710398760877,0.5936951964911206,0.5936955156809773,0.5909816555137816,0.5909776045096305,0.5917321775511795,52.985425676077874,0.8490575559033618,0.1673744680964877,0.20672014591155624,0.045508763884746006,0.045508763884746006,0.042712834984745984,0.042710994329585805,0.04440328404604044,0.04247912743100757,0.0424788082411508,0.04519266840834657,0.04519671941249759,0.044442146370948676
48.6667,-1.9614543236171496,48.6667,-0.9996084138051439,-0.9423678396211022,-0.9440599811518211,-1.9419762534262461,-1.9419762534262461,-1.9391803245262462,-1.939178483871086,-1.941940598050044,-1.9413310419703473,-1.9413309739935602,-1.9416265054372865,-1.9416309848874538,-1.9381165186034472,50.628154323617146,0.9618459098120057,1.0190864839960474,1.0173943424653284,0.019478070190903418,0.019478070190903418,0.02227399909090333,0.02227583974606362,0.019513725567105622,0.020123281646802216,0.020123349623589304,0.01982781817986301,0.019823338729695772,0.023337805013702306
3.6757,-1.5172925447275325,3.6757,-0.5090729145221569,-0.9957443823830503,-0.9744485339506418,-1.5048172969052072,-1.5048172969052072,-1.5020213680052072,-1.502019527350047,-1.490543932757525,-1.5035503687666214,-1.5035502352883585,-1.4943155842241413,-1.4944243286754937,-1.4923987910408925,5.192992544727533,1.0082196302053756,0.5215481623444822,0.5428440107768907,0.012475247822325342,0.012475247822325342,0.015271176722325253,0.015273017377485543,0.026748611970007552,0.013742175960911096,0.013742309439173983,0.022976960503391153,0.022868216052038814,0.02489375368664004
86.4234,-0.893376272759992,86.4234,-0.9995618920135446,0.10268301698214706,-0.5721780959498739,-0.8968788750313975,-0.8968788750313975,-0.8940829461313975,-0.8940811054762373,-0.8968994035037489,-0.8962336335459495,-0.8962335655659986,-0.8966857781777797,-0.8966882585846442,-0.89317790754173,87.31677627276,0.10618561925355263,0.9960592897421391,0.3211981768101181,0.0035026022714055305,0.0035026022714055305,0.0007066733714055085,0.0007048327162453294,0.003523130743756875,0.0028573607859575523,0.0028572928060066616,0.003309505417787739,0.003311985824652197,0.0001983652182619977
70.964,-0.0164688352312721,70.964,0.9615608518037512,-0.9811564906661151,0.9352629109359325,-0.01959563886236393,-0.01959563886236404,-0.016799709962363928,-0.016797869307203693,-0.019361266048651182,-0.020266380395559825,-0.02026645106208936,-0.019359177171992092,-0.019362212146547875,-0.02272842337358237,70.98046883523126,0.9780296870350232,0.964687655434843,0.9517317461672046,0.003126803631091829,0.00312680363109194,0.0003308747310918278,0.00032903407593159323,0.0028924308173790825,0.003797545164287725,0.0037976158308172595,0.0028903419407199926,0.002893376915275775,0.006259588142310271
