x1,x2,x3,x4,x5,y
70.79438487593832,71.16608166776174,70.54618267420736,71.3392775810813,70.7434427849649,1793743268.4415894
70.7383392936151,70.58450198190573,70.26780789481472,71.1655257081298,70.48771562464785,1759963730.5328035
70.27494081430997,71.283064901315,70.20988499633913,70.44684588619643,70.58486494056505,1748872931.414272
70.55061283950764,70.98566582749959,71.42129818690165,71.67232166444586,71.60411191753067,1835644706.039778
71.63036869809424,71.54189434131521,70.3368459060497,71.97493710761039,70.25114257736294,1822532148.3542564
71.48128989342743,70.94867506805676,71.5744838793482,70.59303479900325,70.90645941444319,1816948209.644576
71.75282819318657,71.64695152244357,71.30413361163333,70.43943614775323,71.36003786250603,1842563188.0232522
70.38891957042418,71.65429111448393,70.5115009746029,70.13405945936582,70.68459549461413,1763032087.9193866
70.38307907868096,71.91905914431902,71.22033590849374,70.82191650101852,70.58095364384346,1802069241.6679528
71.44007360526776,70.61712178815176,71.90926037233334,70.97501286701264,70.09192999028163,1804721641.2862194
71.04495782488043,71.96977961765772,70.71843322021688,70.45186888208052,70.86123059569293,1805166528.1758232
71.08911767994623,70.2022193646575,70.74980015274501,70.64858769472222,70.1935754000385,1750975350.6986043
70.58622399150934,72.00198729657487,70.63011242353456,70.64861816760825,71.4901984082698,1813027973.8276095
72.04729684416675,71.64948873562147,70.96640083970226,71.69174615009571,70.15441645480536,1842501039.9467602
70.67309459204913,71.9406115116949,71.54312644163271,70.86838415177166,72.01775864239575,1856471472.7108104
71.14200273455822,70.23053001883802,71.83909706242153,70.85031551216136,71.61621080740439,1821235157.837102
71.29845427307552,71.5620312459673,70.7431220992831,71.24341170384655,70.19281242449682,1805029686.3456085
71.5869693510561,71.95149196986965,70.22718103123066,70.88437251883637,70.11839580568474,1797883254.3889368
71.82110572199376,71.84342552449962,70.81187418523064,71.20784681612106,71.88666815931275,1870343680.0908139
71.77170962606843,70.79191071428905,71.3379187318113,71.02254175168362,70.23903320930015,1808140177.2910218
