x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals
64.7207,0.725,64.7207,0.9498468296837977,0.859153643525749,0.725040308248657,0.72502156358811,63.99569999999999,0.22484682968379777,0.134153643525749,4.03082486569728e-05,2.156358811000736e-05
88.5045,-0.4856,88.5045,0.514055106997532,-0.3245202459784892,-0.4856287936734325,-0.4856292771395865,88.9901,0.9996551069975319,0.16107975402151076,2.8793673432503386e-05,2.9277139586503242e-05
39.5495,1.9587,39.5495,0.9611681583002663,0.9979854651280332,1.9586770550777821,1.9586756978928546,37.5908,0.9975318416997339,0.9607145348719669,2.294492221799338e-05,2.430210714554626e-05
58.0811,1.7675,58.0811,0.9992641884992349,0.796942526799054,1.7675119962605952,1.7674996814358395,56.3136,0.7682358115007651,0.9705574732009461,1.199626059511516e-05,3.185641606062717e-07
15.0721,0.2626,15.0721,0.59387228583439,-0.18985191848437558,0.2625882976251447,0.26260644849403736,14.8095,0.33127228583439,0.4524519184843756,1.1702374855315778e-05,6.4484940373588095e-06
57.2883,0.9459,57.2883,0.6740162834291383,0.9998321992674154,0.9459230290332611,0.9459415413039505,56.3424,0.27188371657086163,0.05393219926741544,2.302903326112382e-05,4.15413039505097e-05
53.6216,0.5907,53.6216,-0.2128832319812337,0.4294541780105719,0.5906655600373821,0.5906541092151596,53.0309,0.8035832319812337,0.1612458219894281,3.443996261787152e-05,4.589078484040776e-05
48.6667,-1.942,48.6667,-0.9996084138051439,-0.9440599811518211,-1.9419762534262461,-1.9419698169275152,50.6087,0.9423915861948561,0.9979400188481788,2.3746573753813394e-05,3.0183072484701867e-05
3.6757,-1.5048,3.6757,-0.5090729145221569,-0.9744485339506418,-1.5048172969052072,-1.5048155238648258,5.1805,0.995727085477843,0.5303514660493581,1.7296905207242474e-05,1.552386482583934e-05
86.4234,-0.8969,86.4234,-0.9995618920135446,-0.5721780959498739,-0.8968788750313975,-0.8968597396290205,87.3203,0.10266189201354459,0.32472190405012613,2.1124968602515004e-05,4.026037097948354e-05
70.964,-0.0196,70.964,0.9615608518037512,0.9352629109359325,-0.01959563886236393,-0.01959935557355097,70.9836,0.9811608518037511,0.9548629109359325,4.3611376360705445e-06,6.444264490299001e-07
4.0721,0.1709,4.0721,-0.8019231466269416,-0.162854088388432,0.17088237764022896,0.17088683322464526,3.9012,0.9728231466269417,0.333754088388432,1.7622359771041207e-05,1.3166775354733762e-05
50.1532,0.8143,50.1532,-0.11204667540384516,0.6932536028180156,0.8142745833593116,0.8142818304704161,49.338899999999995,0.9263466754038452,0.1210463971819844,2.5416640688447067e-05,1.8169529583889066e-05
78.6937,0.5451,78.6937,-0.15327704678473894,0.41376080653869424,0.545139860504541,0.545126092548602,78.1486,0.698377046784739,0.1313391934613058,3.9860504540967234e-05,2.609254860197474e-05
95.8378,1.4411,95.8378,0.999815223343291,0.6321524181227851,1.4410822746833718,1.4410650116874435,94.3967,0.44128477665670907,0.8089475818772149,1.772531662824761e-05,3.498831255654977e-05
69.6757,-0.466,69.6757,0.5317466434132435,-0.2458345663908716,-0.46596839997909767,-0.4659671000873854,70.1417,0.9977466434132436,0.22016543360912844,3.160002090235592e-05,3.289991261462566e-05
11.7027,-1.6023,11.7027,-0.7602322985006302,-0.968913985816488,-1.6022607352631892,-1.6022503579749143,13.305,0.8420677014993698,0.633386014183512,3.926473681081788e-05,4.964202508572768e-05
99.7027,-0.9345,99.7027,-0.736759294025447,-0.2374514653486939,-0.9344813791724528,-0.9345002364654205,100.63719999999999,0.19774070597455295,0.6970485346513061,1.8620827547222163e-05,2.3646542046673602e-07
37.3694,0.6329,37.3694,-0.32377040629503306,0.6207555663723224,0.632860031903277,0.6328544278742527,36.7365,0.9566704062950331,0.012144433627677587,3.996809672301982e-05,4.557212574729519e-05
99.4054,-0.9016,99.4054,-0.9025110281437431,-0.8974302623356454,-0.9015997334959308,-0.9015804963978444,100.307,0.0009110281437431089,0.004169737664354578,2.6650406914630054e-07,1.9503602155523936e-05
31.7207,1.2314,31.7207,0.30007708692992086,0.8837564547875725,1.2313651179882132,1.231358110052025,30.4893,0.9313229130700792,0.3476435452124276,3.488201178680761e-05,4.188994797504897e-05
71.3604,-0.1153,71.3604,0.7809785238286023,0.6310301107384246,-0.11526834358648597,-0.11527687614646975,71.4757,0.8962785238286023,0.7463301107384246,3.165641351403348e-05,2.3123853530246374e-05
67.5946,-1.3568,67.5946,-0.9987323064774326,-0.5695467867336306,-1.3568093308752327,-1.356827292342144,68.9514,0.3580676935225674,0.7872532132663694,9.330875232693714e-06,2.729234214404741e-05
31.8198,1.3594,31.8198,0.39298310872424574,0.9289003579901937,1.3593511598736612,1.3593462126236617,30.4604,0.9664168912757543,0.4304996420098063,4.884012633876722e-05,5.378737633821018e-05
61.8468,-1.4952,61.8468,-0.8333014306905089,-0.9191800781015222,-1.4952067560673774,-1.4951923360518937,63.342,0.6618985693094912,0.5760199218984778,6.756067377322594e-06,7.663948106362284e-06
8.6306,1.7043,8.6306,0.7132877022534642,0.9999091637454234,1.7042764471122664,1.704273870211539,6.9262999999999995,0.9910122977465358,0.7043908362545765,2.3552887733480077e-05,2.6129788460949044e-05
