x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals
87.4516,5174084565.203455,87.4516,7647.78234256,312266179.93150085,1396168788.4409912,5114919444.409251,5173408019.168425,5174084477.753076,5174084477.751855,5174076917.421112,4861818385.271955,3777915776.7624636,59165120.79420376,676546.035030365,87.45037937164307
84.9048,4464847739.980223,84.9048,7208.825063039999,200457474.75962994,890338013.9211318,4412261223.591898,4464228382.381412,4464847655.056687,4464847655.075422,4464840531.15516,4264390265.220593,3574509726.0590906,52586516.38832474,619357.5988111496,84.92353534698486
16.1312,1164464.5712646428,16.1312,260.21561343999997,330.634613301186,919.4139483101824,1092278.4837579958,1159990.649235951,1164448.4549529143,1164448.4400646428,1164204.3556512028,1164133.9366513416,1163545.1573163327,72186.08750664699,4473.922028691741,16.116311728488654
34.4917,50274805.51133536,34.4917,1189.67736889,17008.020471779095,60220.61639604932,48817215.093082644,50232547.335131675,50274771.00740511,50274771.01963536,50273615.83396647,50257797.49086358,50214584.89493931,1457590.418252714,42258.17620368302,34.5039302483201
68.9236,1578290796.1237023,68.9236,4750.462636959999,11786350.112890054,49891604.05465198,1555391662.4972956,1577958557.7624485,1578290727.2116902,1578290727.2001023,1578286045.6610653,1566504446.0108123,1528399192.0690503,22899133.62640667,332238.3612537384,68.91201210021973
59.3895,751490088.3488117,59.3895,3527.11271025,2066930.00243204,8441584.876530351,738836504.3031982,751277028.3740053,751490028.9470209,751490028.9593117,751486561.2361015,749423158.3463798,743048503.4722813,12653584.045613527,213059.97480642796,59.40179085731506
87.5252,5195843470.021672,87.5252,7660.66063504,316282153.6362085,1414390623.9941578,5136479499.637906,5195165221.003158,5195843382.518007,5195843382.496472,5195835809.361037,4879561316.385464,3781452846.0275145,59363970.383766174,678249.0185146332,87.50366497039795
78.9582,3108290722.4777546,78.9582,6234.397347240001,70611972.09302318,308497958.15487593,3068924442.088739,3107792152.3720126,3108290643.5619826,3108290643.5195546,3108284488.080407,3037678750.3847313,2799792764.322879,39366280.389015675,498570.1057419777,78.91577196121216
40.6344,113577110.77572592,40.6344,1651.15446336,58022.676257336665,214951.67671603893,110782014.2125986,113508325.27447225,113577070.09986156,113577070.14132592,113575459.62126255,113519088.09946857,113362159.09900987,2795096.563127309,68785.5012536645,40.67586435377598
70.1493,1723265770.9449935,70.1493,4920.924290489999,14698962.606165923,62479790.09683228,1698700084.6252143,1722915580.497949,1723265700.81657,1723265700.7956934,1723260850.020703,1708566808.3388276,1660785980.8481612,24565686.319779158,350190.447044611,70.12842345237732
