x1,x2,x3,x4,x5,y
3.026,3.7678,3.4816,3.3516,4.3817,1800.7612
3.0611,4.2377,3.9492,3.1115,4.126,1372.1075
4.7942,3.1167,4.3293,4.5118,4.6445,2671.2313
4.9307,4.5248,3.6003,3.5114,3.3823,666.7495
3.3415,4.5584,4.2709,3.3257,4.9623,3233.3048
3.407,3.7008,4.648,3.9802,4.466,2145.1027
3.7878,4.7174,3.5279,3.4403,4.8717,2954.1505
4.5267,3.5623,4.7639,3.8205,3.7901,1120.4657
4.7298,3.6792,3.1485,4.748,4.0084,1592.4844
4.0559,4.5157,3.1622,4.2458,4.4645,2154.6686
3.4669,4.9994,3.0074,3.1246,4.2411,1523.1013
4.6755,4.8842,4.661,4.2402,4.5228,2345.5503
3.8425,3.9074,3.8745,4.4326,4.5922,2505.5418
3.0267,4.4482,4.6615,3.77,4.6211,2433.4144
4.1818,4.608,4.6075,4.3284,3.743,1208.9119
4.1614,3.221,4.8323,4.1157,4.7597,2857.1613
3.5033,3.4107,4.4879,3.429,4.1197,1430.4441
4.921,4.9863,3.2907,3.6417,4.1953,1540.9145
4.9456,3.1368,3.2684,4.4213,3.9973,1452.3684
4.4499,3.0938,4.5463,3.7915,4.5391,2241.4962
