x1,x2,x3,x4,x5,y
3.2421,4.5905,4.5195,3.6591,4.4804,2101.3389
4.4764,3.5679,4.9433,4.6037,3.7775,1356.3598
3.6234,3.71,4.6219,3.5423,3.1695,593.4253
3.0809,3.455,4.8437,3.8891,4.2114,1682.1722
4.6991,4.6965,3.4666,4.1078,3.3252,759.6745
3.5431,4.8247,3.8768,4.5891,4.7519,2951.5097
3.7952,4.3801,4.7594,4.09,3.4473,897.4695
4.9723,4.4744,4.3522,3.9411,3.8842,1232.7951
3.1146,4.7507,3.9146,3.3261,4.5719,2205.5455
4.5818,4.004,4.0882,4.2044,4.9434,3353.5014
4.1027,3.1537,4.146,3.705,3.9653,1254.0946
4.2735,3.9225,3.7607,3.0352,4.885,2939.496
3.3239,4.1942,3.5599,3.4918,3.2392,571.2967
3.9225,3.8757,3.3153,3.1653,3.5922,753.9052
4.352,3.3855,3.1972,4.4681,3.0085,693.5157
4.8946,3.6651,3.2672,4.7617,4.6685,2784.9226
4.7791,4.9761,4.4645,4.9848,4.0035,1764.4484
3.8905,4.259,3.0591,3.2535,3.6123,777.7669
4.0233,3.0494,3.6608,4.3526,4.3391,1959.4486
3.404,3.2486,4.2844,4.8006,4.1463,1849.1819
