x1,x2,x3,x4,x5,y
3.1518,3.9161,3.4676,4.8324,4.5749,946.2064
3.898,4.3473,4.3561,3.3596,4.1832,1037.4221
4.9392,3.7176,3.9276,3.5964,4.799,1244.7016
3.1207,4.0468,3.8754,4.7686,4.0812,952.487
4.3514,4.8397,3.8605,4.634,4.8821,1839.3048
4.4925,3.8182,3.3653,4.6501,3.5217,945.3338
3.5016,4.7197,4.0525,3.0893,4.9781,1029.9773
4.2455,4.5656,4.82,3.0247,3.9692,1121.6543
4.6208,3.3347,4.0462,4.6344,3.3133,957.3606
4.7853,4.6041,4.1564,4.8463,3.8156,1693.3409
4.6062,4.5155,4.4527,3.763,4.9772,1734.5682
4.3318,4.3401,3.4839,4.2615,4.3678,1219.1554
3.3033,4.9573,4.786,4.0364,4.4895,1420.2281
4.8374,3.8511,4.5028,4.499,4.5555,1719.2202
4.6774,4.3421,3.8251,3.854,3.6909,1105.0734
4.8593,3.8181,3.8871,3.2555,3.8977,915.109
4.4858,3.2342,3.2774,4.7392,3.4865,785.6533
4.5781,3.3522,4.5908,3.7942,3.1859,851.6398
4.2295,4.258,3.6417,3.605,3.6629,866.0225
3.1232,4.345,4.6142,4.2105,4.5698,1204.8053
