x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals
54.2702,7.3668,54.2702,3.99397527334584,7.98795054669168,6.794008010287039,7.366831069055405,46.903400000000005,3.3728247266541596,0.6211505466916805,0.572791989712961,3.106905540573024e-05
48.9611,6.9972,48.9611,3.8910261052719455,7.782052210543891,6.291540929738646,6.9972208768910535,41.9639,3.106173894728055,0.7848522105438906,0.7056590702613539,2.0876891053234203e-05
26.9197,5.1884,26.9197,3.292858360583673,6.585716721167346,4.087588510067036,5.188419797973174,21.731299999999997,1.8955416394163267,1.3973167211673463,1.1008114899329637,1.979797317464005e-05
11.6849,3.4183,11.6849,2.458297409973885,4.91659481994777,2.3766245598664426,3.418318299983195,8.2666,0.9600025900261149,1.4982948199477701,1.0416754401335573,1.8299983195024794e-05
87.0384,9.3294,87.0384,4.466349400585734,8.932698801171467,9.743796576750741,9.329437282065838,77.709,4.863050599414266,0.3967011988285325,0.4143965767507414,3.728206583808458e-05
55.5388,7.4524,55.5388,4.0170818755955455,8.034163751191091,6.912828978842533,7.452435843400465,48.086400000000005,3.4353181244044544,0.5817637511910911,0.5395710211574674,3.584340046547396e-05
33.4765,5.7859,33.4765,3.5108437001326904,7.021687400265381,4.767586207089591,5.785888004446681,27.690600000000003,2.2750562998673094,1.235787400265381,1.0183137929104085,1.1995553318655539e-05
19.7199,4.4407,19.7199,2.981628278167717,5.963256556335434,3.306901156055301,4.440709402786902,15.2792,1.4590717218322826,1.5225565563354344,1.1337988439446987,9.40278690197971e-06
23.3796,4.8352,23.3796,3.151863847257705,6.30372769451541,3.7088530997843607,4.835245598726088,18.5444,1.6833361527422954,1.4685276945154095,1.1263469002156397,4.559872608744797e-05
39.3347,6.2717,39.3347,3.6721070809566467,7.3442141619132935,5.355875949803816,6.271738196066542,33.062999999999995,2.5995929190433533,1.0725141619132934,0.9158240501961838,3.819606654165142e-05
