x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals
4.152,6747.280038256362,4.152,18.477795741306707,31.506663062710665,3.1044187638354686,3.180859759095085,109.21756254447745,5123.232544612125,6357.151750925258,6725.915217456074,6743.128038256362,6728.802242515055,6715.773375193651,6744.1756194925265,6744.099178497267,6638.062475711885,1624.047493644237,390.1282873311038,21.364820800287816
49.9439,15837207035.772505,49.9439,351665.33385726815,219319937.32221332,827886.5586714558,1109293.753735069,68689248.40626065,15520107109.912565,15830857914.51358,15837204491.408333,15837206985.828606,15836855370.438648,15617887098.45029,15836379149.213833,15836097742.01877,15768517787.366243,317099925.8599396,6349121.258924484,2544.3641719818115
18.4712,41989724.84455695,18.4712,563.3880117762636,91172.59499744911,154.41737789613776,172.06547254902165,30347.430008377905,39716472.098967314,41866655.741555095,41989365.20295315,41989706.37335695,41989161.456545174,41898552.2495595,41989570.42717905,41989552.7790844,41959377.41454857,2273252.7455896363,123069.10300185531,359.6416037976742
79.2699,251283164889.21057,79.2699,74604217.64508979,15982333902.97853,2471029495.878991,3931604699.068359,25860511679.426975,248113195394.99957,251243175316.6975,251283158526.2337,251283164809.94067,251208560671.5655,235300830986.23206,248812135393.33157,247351560190.1422,225422653209.7836,3169969494.2109985,39989572.51306152,6362.976867675781
60.0613,47737546510.24,60.0613,2340030.2085132347,1155022873.037975,13085956.909305856,18604740.886588838,575584223.236965,46942732770.79526,47724313135.702354,47737542842.84038,47737546450.178696,47735206480.03149,46582523637.20203,47724460553.33069,47718941769.35341,47161962287.00304,794813739.4447403,13233374.537643433,3667.3996200561523
84.8935,378784989414.4591,84.8935,200062687.05102026,31316455989.26672,11461239652.486006,18846557158.97548,75432792126.09459,374323104943.50244,378732430804.06305,378784982122.5926,378784989329.5656,378584926727.4081,347468533425.1924,367323749761.9731,359938432255.48364,303352197288.3645,4461884470.956665,52558610.39605713,7291.866516113281
28.8523,597588194.825109,28.8523,5331.572741064691,2341984.8989428217,2622.8730125929987,3105.9050634911155,517199.37701160525,576876218.1645617,596870333.6480609,597587333.5811324,597588165.972809,597582863.252368,595246209.9261662,597585571.9520965,597585088.9200455,597070995.4480973,20711976.660547256,717861.1770480871,861.2439765930176
32.53,1222543924.840591,32.53,11406.006423711122,6002100.754778885,7154.126836769994,8656.154023676285,1292012.5711750195,1184961880.7961195,1221388621.6751888,1222542834.0952265,1222543892.310591,1222532518.8341672,1216541824.085812,1222536770.7137542,1222535268.6865673,1221251912.2694159,37582044.0444715,1155303.165402174,1090.7453644275665
53.089,22818431815.518646,53.089,637884.4706023827,377285762.5764004,1952725.3710822563,2665134.930797712,134509360.08737123,22388617131.480824,22810335700.892204,22818428944.0174,22818431762.429646,22817793931.048042,22441146052.942245,22816479090.147564,22815766680.58785,22683922455.431274,429814684.0378227,8096114.626441956,2871.501247406006
75.8392,192808894950.21127,75.8392,40646758.44632269,10404724365.527174,969094597.8596389,1511224967.7640939,13343465923.12024,190266556754.69833,192775372205.74078,192808889122.7508,192808894874.37207,192768248191.76495,182404170584.6841,191839800352.35162,191297669982.44717,179465429027.09103,2542338195.5129395,33522744.470489502,5827.460479736328
6.5662,94544.06716682077,6.5662,32.75540267920768,226.69730540052174,5.998526302365016,6.233779070532795,404.7638639941959,80146.51461889302,92352.4350323579,94494.43834085693,94537.50096682076,94511.31176414156,94317.36986142024,94538.0686405184,94537.83338775023,94139.30330282656,14397.552547927742,2191.632134462867,49.62882596383861
36.5858,2465534918.98451,36.5858,25943.635478992997,15513383.310502095,21634.05700851948,26805.61425029881,3416684.6322000963,2398144431.9129868,2463692935.2097025,2465533543.8919253,2465534882.39871,2465508975.349031,2450021535.674008,2465513284.927501,2465508113.37026,2462118234.3523097,67390487.07152319,1841983.7748074532,1375.0925846099854
13.1659,5636500.370792112,13.1659,165.29863011831307,10115.329889255805,36.31270731597972,39.224511502339176,5609.709995511938,5208387.798486446,5603984.590083409,5636313.854859656,5636487.204892112,5636335.072161994,5626385.040902857,5636464.058084796,5636461.14628061,5630890.6607966,428112.5723056663,32515.780708703212,186.51593245659024
65.0109,76674210918.12267,65.0109,5798635.203904223,2406559481.0289655,50500455.57589067,73910654.35969421,1573700736.653314,75494805451.48024,76656069261.87943,76674206626.72226,76674210853.11177,76668412282.91876,74267651437.0937,76623710462.54677,76600300263.76297,75100510181.46935,1179405466.6424255,18141656.243240356,4291.400405883789
60.4947,49835981107.10748,60.4947,2534769.1297298125,1233991043.7716599,14728552.831213536,20993311.341059573,629086302.2623472,49012173714.91623,49822363263.999306,49835977386.974144,49835981046.612785,49833446337.97775,48601990063.33582,49821252554.27627,49814987795.766426,49206894804.84514,823807392.1912537,13617843.108177185,3720.1333389282227
48.9781,14091930409.718508,48.9781,292531.5915471385,184684422.77294093,636108.0701335393,847518.6997505729,55754201.174818866,13804211401.418365,14086055968.713099,14091927961.892693,14091930360.740408,14091637878.12696,13907245986.945566,14091294301.648375,14091082891.018757,14036176208.54369,287719008.3001423,5874441.005409241,2447.8258152008057
69.0027,109530844293.7304,69.0027,11955755.402474266,4215925117.1640153,150069736.11540413,224833739.74209926,3493082938.8861084,107943502867.63286,109507840246.7156,109530839463.38666,109530844224.72769,109518888538.32791,105314919176.56638,109380774557.61499,109306010553.9883,106037761354.84428,1587341426.0975342,23004047.014785767,4830.343734741211
73.5998,161139130180.07413,73.5998,27279295.962227736,7796712468.433838,526034671.99191916,809616698.1305537,8630602219.513618,158949733875.9253,161109382867.8509,161139124689.54904,161139130106.47433,161111850884.1119,153342417711.6403,160613095508.0822,160329513481.94357,152508527960.56052,2189396304.148834,29747312.223236084,5490.525085449219
57.4098,36437424933.6762,57.4098,1431891.2971917132,764289141.0595887,6347796.27161881,8885762.970236376,332946277.29312944,35802734952.59702,36426369505.453804,36437421580.39026,36437424876.2664,36435993042.379005,35673135792.616615,36431077137.40458,36428539170.70596,36104478656.38307,634689981.0791779,11055428.22239685,3353.2859420776367
57.7892,37901903885.89019,57.7892,1536494.3905083246,811539500.5586443,7040102.515210456,9876795.48855173,360214725.85313034,37246039055.977005,37890554623.86819,37901900488.49672,37901903828.10099,37900367391.49968,37090364385.33154,37894863783.37498,37892027090.40164,37541689160.03706,655864829.9131851,11349262.022003174,3397.39347076416
91.5586,595613185779.1907,91.5586,635469178.1578304,66474239781.891624,70630951366.80989,120768581573.0901,262809902749.0586,589107918270.8922,595542135463.7162,595613177304.6808,595613185687.6321,594977716601.0328,529138945997.2991,524982234412.3808,474844604206.1006,332803283030.1321,6505267508.298462,71050315.4744873,8474.509887695312
14.5871,10343223.374529555,14.5871,231.05790831552696,19211.70495745718,53.51308375610226,58.28743589267029,9033.309399315473,9634157.92978416,10294615.315404616,10342996.021488022,10343208.787429556,10342992.31662124,10324011.669572098,10343169.8614458,10343165.087093662,10334190.06513024,709065.4447453953,48608.059124939144,227.35304153338075
82.4333,317626528285.45337,82.4333,130115022.18062286,23438379523.013317,5857559072.961245,9494179789.126884,47322163803.226524,313773394561.5055,317579785844.6581,317626521407.73065,317626528203.0201,317496413263.27277,294188148762.44006,311768969212.4921,308132348496.3265,270304364482.22684,3853133723.947876,46742440.795288086,6877.722717285156
94.3331,712218179868.7269,94.3331,1024012133.4085977,89769813542.19328,150574740337.40625,261679912319.36923,439215977233.7508,704668145153.6829,712138143968.0299,712218170875.6244,712218179774.3938,711194167735.3184,622448366326.5337,561643439531.3207,450538267549.35767,273002202634.97614,7550034715.044067,80035900.69702148,8993.1025390625
88.9634,501392229778.668,88.9634,405856624.50724626,49855224956.39559,34792342523.85498,58592149668.928345,162053582619.33176,495756291519.8949,501328878578.39197,501392221775.2086,501392229689.70465,500986373154.16077,451537004822.27246,466599887254.81305,442800080109.7397,339338647159.3363,5635938258.773132,63351200.27606201,8003.459411621094
21.4222,101378522.56202772,21.4222,1086.3770922807976,256567.0491660709,345.43563954191694,391.62745939991873,71317.1628853316,96646118.74471283,101157612.37023741,101378042.23331472,101378501.13982773,101377436.18493544,101121955.51286165,101378177.12638818,101378130.93456832,101307205.39914238,4732403.817314893,220910.19179031253,480.3287129998207
11.3223,2310818.9381775106,11.3223,106.22677102872687,4088.802451999016,21.9586736855862,23.4646575183629,2918.7574962278245,2106725.4785373555,2292794.1640992435,2310679.4444371206,2310807.6158775105,2310712.711406482,2306730.1357255117,2310796.979503825,2310795.473519992,2307900.1806812827,204093.45964015508,18024.77407826716,139.49374039005488
71.7789,138699144089.87146,71.7789,19695947.638339844,6134330885.601084,320074903.1589912,487397914.7802117,6041803424.874898,136766833285.23073,138672223773.03748,138699138865.92255,138699144018.09256,138679448142.23312,132564813204.27037,138379069186.71246,138211746175.09125,132657340664.99657,1932310804.6407318,26920316.833984375,5223.948913574219
36.536,2445560711.949285,36.536,25685.685041903886,15341116.253877478,21342.095062276065,26436.145540121834,3376830.7048747335,2378625068.2897115,2443728666.611633,2445559340.496481,2445560675.4132853,2445535026.264243,2430219595.6954074,2445539369.854223,2445534275.803745,2442183881.2444105,66935643.659573555,1832045.3376522064,1371.4528040885925
40.352,4426787190.622096,40.352,54879.97342062812,34976593.10304356,60451.0592417353,76572.7621340065,8188487.609707942,4317082909.537923,4424068509.001095,4426785521.985215,4426787150.270096,4426732310.648675,4391810597.5190525,4426726739.562855,4426710617.859962,4418598703.012388,109704281.0841732,2718681.6210012436,1668.6368808746338
25.2342,268842605.996163,25.2342,2481.953937128972,847017.6910976514,977.372327289415,1133.0919846536342,202182.57357930258,258188708.4777838,268420406.2719593,268841943.99726516,268842580.761963,268840124.0422259,267995588.30506536,268841628.62383574,268841472.9041784,268640423.4225837,10653897.518379211,422199.7242037058,661.9988978505135
97.0118,842262233188.4602,97.0118,1619755171.5639231,119183019431.51381,312721414057.09344,552066616960.0015,718867992518.9519,833580173551.4453,842172738306.9847,842262223680.1309,842262233091.4484,840642478016.8962,723079213756.9464,529540819131.36676,290195616228.45874,123394240669.5083,8682059637.014893,89494881.47546387,9508.329345703125
