x1,y
67.26318134401708,20778525.102646794
68.16627518155292,21912732.274519227
68.43013244697498,22252708.06152713
68.98483599358126,22980321.86989273
68.1092351062511,21839752.178384937
68.85251557931254,22805158.1354133
67.41451964676335,20965448.860413563
68.59471006868252,22466757.349891786
67.81091205054305,21461027.30963595
67.53199479830373,21111414.170323104
67.55363183686698,21138381.53694423
67.19085192618891,20689631.04481851
68.03327331881376,21742845.86342813
69.09488690266865,23126772.569080282
68.60415432295954,22479087.194167193
68.07337692134499,21793966.735944312
68.90740467831425,22877697.489520922
68.74284363210619,22660736.666928668
68.66861254115275,22563375.503617775
67.14613984438253,20634822.005849294
