x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals
64.7207,17821139.210509147,64.7207,4188.76900849,271100.0623677787,551002.8145874832,17545785.806486294,17816885.868854072,17816950.58955407,17820051.3416223,17820051.87843717,17821074.325147036,17821076.262927137,17821140.815390635,17821074.489809148,17816950.441500656,17550039.14814137,17270136.395921662,275353.4040228538,4253.34165507555,4188.620955076069,1087.868886847049,1087.3320719785988,64.88536211103201,62.94758201017976,1.6048814877867699
88.5045,62057799.324419655,88.5045,7833.046520249999,693259.865751466,6044832.741473062,61356617.78840062,62049877.65415209,62049966.15865209,62057972.43364854,62057940.70148966,62057711.558429495,62057712.32573691,62057792.072952054,62057710.81991965,62049966.27789941,61364539.45866819,56012966.58294659,701181.5360190347,7921.6702675670385,7833.16576756537,173.1092288866639,141.37707000225782,87.76599016040564,86.99868274480104,7.251467600464821
39.5495,2510071.1853234065,39.5495,1564.1629502500002,61861.862600912384,18898.605168094386,2446605.7349347845,2508467.5975356973,2508507.1470356975,2509189.92138817,2509197.040149511,2510031.4845225955,2510033.3855505213,2510065.819878732,2510031.6358234063,2508507.0223731566,2448209.322722494,2491172.580155312,63465.450388622005,1603.587787709199,1564.0382877090015,881.2639352362603,874.1451738956384,39.700800810940564,37.79977288516238,5.3654446746222675
58.0811,11579286.118381225,58.0811,3373.4141772099997,195931.60616795172,251879.57921538875,11379923.21100142,11575854.81716937,11575912.89826937,11578142.592975631,11578146.961028669,11579228.269701261,11579229.856411153,11579285.834045462,11579228.037281225,11575912.704204015,11383354.512213273,11327406.539165836,199362.90737980418,3431.301211854443,3373.2201118543744,1143.5254055932164,1139.1573525555432,57.84867996349931,56.26197007112205,0.28433576226234436
15.0721,55271.52761086569,15.0721,227.16819841000003,3423.9018032553618,104.2388139480132,51605.39036884514,55029.292172100504,55044.3642721005,55069.27101911604,55071.28197080046,55255.65581118508,55258.08543508466,55277.279782804966,55256.45551086569,55044.35941245569,51847.625807610326,55167.28879691768,3666.1372420205516,242.2354387651867,227.1633387651891,202.25659174965404,200.24564006522996,15.871799680608092,13.442175781034166,5.752171939275286
57.2883,10962548.912366709,57.2883,3281.94931689,188017.29705078938,228430.70108820198,10771191.318634737,10959208.615685526,10959265.903985526,10961403.98085281,10961408.687676141,10962491.303718906,10962492.190066991,10962547.435942298,10962491.624066709,10959266.963049818,10774531.61531592,10734118.211278507,191357.59373197146,3340.296681182459,3283.008381182328,1144.9315138980746,1140.224690567702,57.608647802844644,56.722299717366695,1.4764244109392166
53.6216,8424318.486301525,53.6216,2875.27598656,154176.8988409257,143485.53893598926,8267211.998888582,8421388.897729507,8421442.519329507,8423189.128871134,8423195.10500666,8424263.196638418,8424265.79878064,8424317.011563867,8424264.864701524,8421443.210314965,8270141.587460599,8280832.947365535,157106.48741294257,2929.5885720178485,2875.9669720176607,1129.3574303910136,1123.3812948651612,55.28966310620308,52.68752088397741,1.4747376572340727
48.6667,5727225.893152439,48.6667,2368.44768889,115264.53314090296,73731.9332781594,5609544.455008382,5724808.988149285,5724857.654849285,5726154.862944052,5726161.847772153,5727177.407855698,5727179.060902749,5727224.489171896,5727177.226452439,5724857.445463549,5611961.360011536,5653493.95987428,117681.43814405706,2416.905003153719,2368.2383031537756,1071.0302083874121,1064.045380285941,48.48529674112797,46.83224968984723,1.4039805429056287
3.6757,248.81752532649813,3.6757,13.51077049,49.661539090093,1.481111449398963,182.54091923345484,232.20245832354786,235.87815832354786,232.7823263185794,232.92898303040636,244.85250541564355,247.3382933877011,273.59574004454777,245.14182532649812,235.30675483649813,199.1559862364051,247.33641387709918,66.27660609304328,16.61506700295027,12.939367002950263,16.03519900791872,15.88854229609177,3.965019910854579,1.479231938797028,24.77821471804964
86.4234,56439074.26026776,86.4234,7469.00406756,645496.726132365,5003897.425521984,55786021.76122783,56431518.487360194,56431604.910760194,56439055.5653332,56439028.03923308,56438987.52102546,56438989.11649233,56439070.76028017,56438987.83686776,56431605.256200194,55793577.534135394,51435176.83474577,653052.4990399256,7555.772907562554,7469.349507562816,18.69493455439806,46.22103467583656,86.7392423003912,85.14377542585135,3.4999875873327255
