x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals
99.9757,10088768105.294895,99.9757,9995.14059049,2684051260.7219205,6112352147.905447,9987855903.465284,10087758738.888945,10088768005.206669,10088768005.319195,10088758110.154305,7404716844.572975,3976415957.389448,100912201.82961082,1009366.4059505463,100.08822631835938
51.2246,359712033.4064896,51.2246,2623.95964516,448495.1161100794,103315.2743258335,352689783.0745215,359574947.2939496,359711982.5368342,359711982.1818896,359709409.44684446,359263538.2903795,359608718.13216376,7022250.331968129,137086.11254000664,50.869655430316925
95.3967,7984418604.078978,95.3967,9100.53037089,1228803267.6462786,2177654457.8128486,7900721594.349262,7983541247.3807535,7984418508.476757,7984418508.682278,7984409503.548607,6755615336.432699,5806764146.266129,83697009.72971535,877356.6982240677,95.60222053527832
94.8694,7766634746.31219,94.8694,9000.20305636,1122654790.7831984,1933631664.9557998,7684768152.942354,7765771807.998065,7766634652.064957,7766634651.44279,7766625746.109134,6643979955.528992,5833003081.35639,81866593.36983585,862938.314125061,94.2472333908081
3.1768,470.64731266517407,3.1768,10.09205824,15.617553381330582,2.0462742143142334,323.5559348257125,425.40557434526437,467.5580832020964,467.47051266517406,460.5552544251741,455.0297592838435,468.60103845085985,147.0913778394616,45.2417383199097,3.089229463077686
29.0174,21307041.36980733,29.0174,842.0095027599999,5518.627798249111,692.4580083866628,20572756.33145377,21281736.33419191,21307011.27024006,21307012.35240733,21306199.360304568,21301522.74200908,21306348.911798943,734285.0383535586,25305.035615418106,30.099567268043756
45.0862,190528141.19637287,45.0862,2032.7654304399998,138423.36781249847,25900.127926431527,186302278.34608182,190434413.64127377,190528096.07545412,190528096.11017287,190526108.43094242,190389717.82856038,190502241.06844643,4225862.8502910435,93727.55509909987,45.12091875076294
10.5681,145597.63820720243,10.5681,111.68473760999998,88.4211053068747,10.825991009256114,131820.9904875352,144294.47110254975,145586.45131569597,145587.07010720242,145485.95346959244,145509.21710189554,145586.81221619318,13776.647719667235,1303.1671046526753,11.18689150645514
28.7753,20439034.79400021,28.7753,828.01789009,5246.453872701441,655.6850373042626,19728737.781132113,20414351.40744121,20439005.888524007,20439006.01870021,20438206.77611012,20433788.340127505,20438379.108962905,710297.0128680952,24683.386558998376,28.905476201325655
55.7984,550760259.3557394,55.7984,3113.4614425600003,1060420.2340735476,289650.92856646853,540889722.3829283,550583364.5372361,550760204.1656352,550760203.5573393,550757145.8942968,549699839.1216658,550470608.4271729,9870536.972811103,176894.8185032606,55.19010412693024
65.1692,1193789385.614441,65.1692,4247.024628640001,5968247.790167251,2394108.536107392,1175471080.0766675,1193508298.2729423,1193789320.4949996,1193789320.445241,1193785138.5898123,1187821137.8242736,1191395277.0783336,18318305.53777337,281087.34149861336,65.11944127082825
72.8044,2073932917.467876,72.8044,5300.480659360001,23665373.258461513,13382030.927621659,2045446550.4531271,2073541645.6733768,2073932844.4681525,2073932844.663476,2073927616.9872167,2050267544.2094145,2060550886.5402544,28486367.01474881,391271.79449915886,72.99972343444824
48.5572,275616705.5407469,48.5572,2357.8016718400004,269925.90439544496,56632.24311747079,269940580.98397523,275499809.70770675,275616655.75671846,275616656.9835469,275614347.73907506,275346779.63635147,275560073.2976295,5676124.556771696,116895.83304017782,49.784028470516205
