x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals
12.109,7.960470455088691,12.109,2.493948977772229,4.85535193699777,7.481846933316688,7.561196972760131,7.634710847175479,7.628433213913356,7.8066368959189205,7.725545456962768,7.812188491514532,7.8062130713214595,7.806414495212106,7.755064871369164,7.777571627206971,7.566305152666485,7.875161031270684,7.87846414217935,7.741136163152282,4.148529544911309,5.466521477316462,3.1051185180909213,0.4786235217720032,0.3992734823285602,0.3257596079132119,0.3320372411753354,0.1538335591697706,0.2349249981259227,0.14828196357415901,0.15425738376723164,0.15405595987658494,0.20540558371952677,0.1828988278817203,0.3941653024222065,0.08530942381800699,0.0820063129093409,0.2193342919364092
53.8766,11.74685655417178,53.8766,3.986696246358794,13.514097054474018,11.960088739076381,11.97847952086326,11.996538180588093,11.994956775627012,11.975620496517989,11.976424491621941,11.967965702844642,11.96796562138848,11.956077039605132,11.966165162314883,11.996192287884606,12.012934314726916,12.009199191729389,12.009830673279021,11.918845843076557,42.129743445828225,7.760160307812986,1.767240500302238,0.2132321849046015,0.23162296669148041,0.2496816264163133,0.24810022145523192,0.2287639423462089,0.22956793745016135,0.2211091486728627,0.22110906721669998,0.20922048543335237,0.2193086081431037,0.2493357337128259,0.2660777605551363,0.2623426375576088,0.2629741191072412,0.17198928890477738
73.8796,12.700245842764446,73.8796,4.302436741131217,17.171571471048573,12.907310223393653,12.92075497253716,12.934021355834068,12.932857075720923,12.85742880556795,12.875555026217974,12.908614401388377,12.908614401018667,12.881685042394473,12.843236752993114,12.892367193850518,12.923067114056165,12.840608097383335,12.83975805094343,12.823877907644802,61.17935415723555,8.397809101633229,4.471325628284127,0.20706438062920718,0.22050912977271508,0.23377551306962197,0.23261123295647756,0.15718296280350508,0.1753091834535283,0.20836855862393122,0.20836855825422163,0.1814391996300273,0.1429909102286686,0.19212135108607242,0.22282127129171947,0.14036225461888918,0.13951220817898502,0.12363206488035594
52.0606,11.623816589684925,52.0606,3.9524084246632785,13.171867480885469,11.857225273989835,11.876251505925476,11.894922488892401,11.893287918043894,11.879860571608383,11.87878346058016,11.866499200923952,11.866499067989395,11.864051892536825,11.8427326015403,11.882675238089412,11.872457429581774,11.830069891512725,11.82896915626474,11.866575079807886,40.43678341031507,7.671408165021646,1.5480508912005444,0.23340868430491035,0.25243491624055103,0.27110589920747685,0.2694713283589696,0.2560439819234581,0.2549668708952346,0.24268261123902768,0.2426824783044701,0.2402353028519002,0.21891601185537546,0.25885864840448747,0.24864083989684893,0.20625330182780033,0.20515256657981595,0.24275849012296113
41.6552,11.43503349281754,41.6552,3.7294262107597227,11.169332129382553,11.188278632279168,11.2120016106512,11.235174826148425,11.23315025384894,11.257110014597204,11.24379960354586,11.211911318933767,11.211909119170672,11.211775685868602,11.235601222068246,11.264847895132561,11.265782894810863,11.281598781686224,11.282368681099635,11.313671820179868,30.220166507182462,7.705607282057818,0.26570136343498696,0.24675486053837226,0.22303188216634062,0.19985866666911534,0.20188323896860005,0.17792347822033605,0.19123388927168072,0.2231221738837732,0.22312437364686843,0.22325780694893815,0.19943227074929482,0.17018559768497887,0.16925059800667697,0.15343471113131635,0.15266481171790502,0.12136167263767206
79.4125,13.257500126127423,79.4125,4.374655786592651,18.152856790100305,13.123967359777955,13.136481209922422,13.148840397057823,13.147755285890575,13.059124043948605,13.08121236200114,13.12476041296894,13.12476041288581,13.084238541799932,13.056849201126676,13.080460292787405,13.10467271547341,13.071752147672091,13.071436384362466,13.002261735891746,66.15499987387257,8.882844339534772,4.895356663972882,0.1335327663494681,0.12101891620500105,0.10865972906960053,0.10974484023684816,0.19837608217881808,0.17628776412628433,0.1327397131584842,0.13273971324161415,0.1732615843274914,0.20065092500074755,0.17703983334001805,0.15282741065401417,0.18574797845533197,0.18606374176495777,0.25523839023567696
68.0249,12.721188958232606,68.0249,4.219873814620453,16.12012656973686,12.65962144386136,12.674214938305623,12.688598522324652,12.687336836679124,12.626844905744935,12.640441540679976,12.661829123725074,12.661829121931758,12.650468915401278,12.621761460662691,12.644712693003415,12.587507944950838,12.64800854601719,12.648074471123294,12.703122096676037,55.3037110417674,8.501315143612153,3.3989376115042553,0.06156751437124619,0.046974019926983246,0.032590435907954074,0.033852121553481496,0.09434405248767064,0.08074741755262949,0.05935983450753213,0.059359836300847846,0.07072004283132749,0.09942749756991454,0.07647626522919104,0.13368101328176785,0.07318041221541627,0.07311448710931145,0.018066861556569336
90.715,13.458304757672352,90.715,4.507722723822127,20.124352263415656,13.523168171466379,13.534131390410566,13.544975719423599,13.544022952683271,13.430756865368474,13.460145531452312,13.52345524360082,13.523455243596876,13.46927924443229,13.446939421205972,13.48174931467942,13.475029058995732,13.486612210309266,13.487045779463054,13.492143762318246,77.25669524232765,8.950582033850225,6.666047505743304,0.06486341379402738,0.07582663273821488,0.08667096175124733,0.08571819501091937,0.02754789230387722,0.0018407737799606139,0.06515048592846817,0.06515048592452466,0.010974486759938173,0.011365336466379716,0.0234445570070676,0.01672430132338043,0.028307452636914476,0.028741021790702703,0.03383900464589473
63.2272,12.173753517308734,63.2272,4.146734588312848,15.247467291058241,12.440203764938545,12.455895973608733,12.471345736477902,12.46999118634204,12.422579762238342,12.432163816603765,12.443602082967137,12.443602076426192,12.454057553827433,12.424845706445666,12.439409256323794,12.398000584496874,12.475124238763291,12.475953259166497,12.495822879044534,51.05344648269127,8.027018928995886,3.073713773749507,0.26645024762981073,0.282142456299999,0.297592219169168,0.2962376690333066,0.24882624492960836,0.258410299295031,0.2698485656584033,0.26984855911745775,0.2803040365186984,0.25109218913693176,0.26565573901505957,0.22424706718813958,0.3013707214545569,0.30219974185776266,0.3220693617357995
95.9521,13.594237615898946,95.9521,4.563849108613371,21.02438045528482,13.691547325840114,13.701915259330635,13.712176800897424,13.711274997692035,13.587508100275887,13.619975984618186,13.691726595196991,13.69172659519603,13.637383238116646,13.590686555705513,13.639093672575925,13.669548689161362,13.596070754043234,13.595424131558763,13.588015280641969,82.35786238410105,9.030388507285576,7.430142839385875,0.09730970994116817,0.10767764343168906,0.11793918499847855,0.11703738179308942,0.0067295156230589015,0.025738368719240512,0.09748897929804556,0.09748897929708455,0.04314562221770046,0.0035510601934323205,0.044856056676978895,0.07531107326241582,0.0018331381442884265,0.001186515659817644,0.0062223352569770185
