x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals
6.655,102234.8138,6.655,33.48811692207225,241.7224144590841,222.86341811639085,6.8447942119988445,87276.32241655109,90121.65173106853,90870.80648909119,99932.62748946258,102228.1588,102201.32568307793,101993.09138554092,102011.95038188361,102227.969005788,14958.491383448913,12113.162068931473,11364.007310908812,2302.1863105374214
33.5346,1465907076.0999,33.5346,14002.704652191584,7654315.257675302,469575.0994293838,16195.260480378625,1434432910.2262316,1452318280.208928,1456695904.9633799,1464755823.467831,1465907042.5653,1465893073.3952477,1458252760.8422246,1465437501.0004706,1465890880.8394196,31474165.873668432,13588795.890971899,9211171.136520147,1151252.6320691109
29.7111,711838191.5506,29.7111,6376.702988893737,2940039.170453846,189458.8601733207,5363.496130389092,693594416.8181844,703278355.9158767,705676455.2091243,711102917.6044306,711838161.8395001,711831814.8476112,708898152.3801463,711648732.6904267,711832828.0544697,18243774.732415676,8559835.634723306,6161736.341475725,735273.9461694956
23.2792,166294071.1553,23.2792,1629.3729771543765,467285.5639881814,37930.49940977216,835.7798938510572,160377353.7625124,163100266.1323455,163786543.66583565,166002481.2718411,166294047.8761,166292441.78232282,165826785.5913118,166256140.65589023,166293235.37540615,5916717.3927876055,3193805.0229544938,2507527.4894643426,291589.88345888257
83.7451,349119054975.1922,83.7451,163704559.83970627,27377646096.81491,13709454734.232185,32508503317.738964,348696440813.71216,349132175473.57544,349141987100.6572,349115832392.75116,349119054891.4471,348955350415.3525,321741408878.3773,335409600240.96,316610551657.45325,422614161.4800415,13120498.383239746,22932125.465026855,3222582.441040039
76.531,203580643225.8814,76.531,45957967.60790305,11359287179.742266,3517209219.0004287,4040696806.324312,203057937952.6499,203534787114.73343,203600249665.65848,203572450864.57745,203580643149.3504,203534685258.2735,192221356046.13913,200063434006.88098,199539946419.5571,522705273.23150635,45856111.14797974,19606439.77706909,8192361.303955078
48.5635,13393560639.4924,48.5635,270251.2692683603,171409998.42429394,13124347.515114013,1247014.3788007381,13242611761.056667,13347417468.210241,13371508981.230103,13389434171.939913,13393560590.9289,13393290388.223131,13222150641.068106,13380436291.977285,13392313625.113598,150948878.4357319,46143171.2821579,22051658.262296677,4126467.5524864197
93.6294,680983879650.826,93.6294,907491015.3847233,83239876264.43456,84967839275.86241,565862792884.6018,681212682314.3046,681138087017.7241,680909694225.4921,680999420098.9801,680983879557.1967,680076388635.4413,597744003386.3915,596016040374.9636,115121086766.22424,228802663.47851562,154207366.8980713,74185425.33398438,15540448.154052734
74.5551,174071915823.3017,74.5551,32345798.579602446,8825421930.248652,2411544247.6821184,2282621662.255777,173552978878.01636,174015950419.22736,174086753457.1297,174063169816.73038,174071915748.74658,174039570024.7221,165246493893.05304,171660371575.61957,171789294161.04593,518936945.28533936,55965404.07434082,14837633.82800293,8746006.57131958
15.7501,16300022.9422,15.7501,302.80382114739785,31478.19999180366,4769.190463453631,94.8442998309315,15368117.757552814,15703564.386030573,15789726.144796323,16235598.268368496,16300007.1921,16299720.138378853,16268544.742208196,16295253.751736546,16299928.097900169,931905.1846471857,596458.5561694261,510296.79740367644,64424.67383150384
