x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals
64.7207,0.7969991069328201,64.7207,0.9498468296837977,-0.22480652143514082,0.859153643525749,0.725040308248657,0.7393163279600582,0.826368408248657,0.853796380756357,0.8549141562935046,0.8629398054342753,0.8718999250812889,0.8747810783797277,0.874514054769267,0.873951937137713,0.8716921602126121,0.8712451281271193,0.8518334162909789,63.92370089306717,0.1528477227509777,1.0218056283679608,0.06215453659292891,0.0719587986841631,0.05768277897276186,0.029369301315836926,0.05679727382353694,0.05791504936068459,0.06594069850145523,0.07490081814846883,0.07778197144690768,0.07751494783644697,0.07695283020489296,0.07469305327979203,0.07424602119429924,0.054834309358158806
88.5045,-0.1542028090463664,88.5045,0.514055106997532,-0.9996839006709645,-0.3245202459784892,-0.4856287936734325,-0.4849259745737674,-0.38430069367343245,-0.3095569678239325,-0.30846543573945695,-0.333950738677967,-0.3387624693660308,-0.3358604626974261,-0.3356474421604845,-0.3362095597920386,-0.34089258351245266,-0.34133961559794535,-0.33796267306240413,88.65870280904636,0.6682579160438984,0.8454810916245981,0.1703174369321228,0.3314259846270661,0.330723165527401,0.23009788462706604,0.1553541587775661,0.15426262669309054,0.17974792963160058,0.18455966031966442,0.18165765365105968,0.18144463311411807,0.18200675074567219,0.18668977446608626,0.18713680655157894,0.18375986401603772
39.5495,2.011922580588875,39.5495,0.9611681583002663,0.9975088967775158,0.9979854651280332,1.9586770550777821,1.9592677074954397,2.060005155077782,2.037357265422282,2.0381811367561316,2.0680224230310125,2.104848465125519,2.1067888348961032,2.1001441445874858,2.0995820269559315,2.1048883690250197,2.104441336939527,2.100712408412651,37.53757741941113,1.0507544222886087,1.0144136838113593,1.0139371154608416,0.05324552551109285,0.052654873093435306,0.04808257448890707,0.02543468483340705,0.026258556167256586,0.056099842442137504,0.09292588453664408,0.09486625430722828,0.08822156399861081,0.08765944636705658,0.09296578843614478,0.09251875635065199,0.08878982782377598
58.0811,1.619207913928271,58.0811,0.9992641884992349,0.7682478077613601,0.796942526799054,1.7675119962605952,1.7758484240849515,1.868840096260595,1.883059175492695,1.8841265024481255,1.8999095037262572,1.914355378998641,1.917198427726876,1.9164021502931876,1.9158400326616334,1.914773156713324,1.9143261246278311,1.9011209907658198,56.46189208607173,0.619943725429036,0.8509601061669108,0.8222653871292169,0.14830408233232428,0.15664051015668057,0.2496321823323242,0.2638512615644242,0.2649185885198546,0.2807015897979863,0.29514746507037004,0.2979905137986052,0.2971942363649167,0.2966321187333625,0.29556524278505303,0.29511821069956023,0.28191307683754885
15.0721,0.6998360760874722,15.0721,0.59387228583439,-0.3312839882092453,-0.18985191848437558,0.2625882976251447,0.2593762808972301,0.3639163976251447,0.2925728991582447,0.2929142320336804,0.2849285484802657,0.3468657784369402,0.3253081946475773,0.28890784988452656,0.28834573225297244,0.29616802344676996,0.2957209913612773,0.30713951270727546,14.372263923912529,0.10596379025308222,1.0311200642967175,0.8896879945718478,0.43724777846232754,0.44045979519024214,0.3359196784623275,0.40726317692922753,0.40692184405379184,0.4149075276072065,0.352970297650532,0.3745278814398949,0.41092822620294567,0.4114903438344998,0.40366805264070227,0.40411508472619495,0.39269656338019676
57.2883,1.2355676029471057,57.2883,0.6740162834291383,0.27190674560412276,0.9998321992674154,0.9459230290332611,0.9334412340830638,1.0472511290332611,1.059893003224561,1.0609528685958693,1.077592643817524,1.0927627982411305,1.095598162617002,1.0947108672733665,1.0941487496418123,1.093250845316982,1.0928038132314892,1.1143322109351985,56.05273239705289,0.5615513195179673,0.9636608573429829,0.23573540367969026,0.28964457391384457,0.30212636886404187,0.18831647391384454,0.17567459972254462,0.1746147343512363,0.1579749591295816,0.14280480470597512,0.13996944033010372,0.14085673567373913,0.14141885330529336,0.14231675763012364,0.14276378971561643,0.12123539201190714
53.6216,0.8646945094254219,53.6216,-0.2128832319812337,0.8035487920186158,0.4294541780105719,0.5906655600373821,0.5978197721450486,0.6919936600373822,0.6973409609149821,0.6983625713582934,0.7187367870680058,0.7374796904701413,0.7402646720002516,0.7388459689260418,0.7382838512944877,0.7382594199284613,0.7378123878429685,0.7249648546139545,52.75690549057458,1.0775777414066556,0.06114571740680608,0.43524033141485,0.2740289493880398,0.26687473728037336,0.17270084938803976,0.16735354851043982,0.16633193806712854,0.1459577223574161,0.12721481895528064,0.12442983742517033,0.1258485404993801,0.12641065813093422,0.12643508949696058,0.12688212158245338,0.13972965481146737
48.6667,-1.7278007345249944,48.6667,-0.9996084138051439,-0.9423678396211022,-0.9440599811518211,-1.9419762534262461,-1.9455991015621446,-1.8406481534262462,-1.845158185112546,-1.8441975106953845,-1.819473413501955,-1.7952398541577064,-1.7925860727586969,-1.7951170126780522,-1.7956791303096065,-1.7942342003287652,-1.7946812324142578,-1.7877082767918724,50.394500734524996,0.7281923207198505,0.7854328949038922,0.7837407533731733,0.21417551890125175,0.21779836703715016,0.11284741890125183,0.11735745058755165,0.11639677617039013,0.09167267897696063,0.06743911963271199,0.06478533823370247,0.06731627815305785,0.06787839578461208,0.06643346580377085,0.06688049788926342,0.059907542266878
3.6757,-2.0177472289996823,3.6757,-0.5090729145221569,-0.9957443823830503,-0.9744485339506418,-1.5048172969052072,-1.5048935098591545,-1.4034891969052072,-1.4975048188925073,-1.4974205099149271,-1.6566343331029354,-1.8666916098208035,-1.8790399048017488,-1.783868792323752,-1.784430909955306,-1.8454102922028568,-1.8458573242883496,-1.8528639814937806,5.693447228999682,1.5086743144775254,1.022002846616632,1.0432986950490406,0.5129299320944751,0.5128537191405278,0.614258032094475,0.520242410107175,0.5203267190847551,0.3611128958967469,0.15105561917887877,0.13870732419793352,0.23387843667593033,0.23331631904437633,0.1723369367968255,0.1718899047113327,0.16488324750590166
86.4234,-0.1890444586242393,86.4234,-0.9995618920135446,0.10268301698214706,-0.5721780959498739,-0.8968788750313975,-0.916325671670728,-0.7955507750313975,-0.7249472124139975,-0.7238387469368196,-0.7461452384994469,-0.7500125906686692,-0.7471107840310086,-0.7469079569904848,-0.747470074622039,-0.7520068958547785,-0.7524539279402712,-0.7273758520388758,86.61244445862424,0.8105174333893053,0.29172747560638634,0.3831336373256346,0.7078344164071582,0.7272812130464887,0.6065063164071582,0.5359027537897583,0.5347942883125802,0.5571007798752077,0.56096813204443,0.5580663254067693,0.5578634983662456,0.5584256159977996,0.5629624372305393,0.5634094693160319,0.5383313934146365
70.964,-0.1761818224646929,70.964,0.9615608518037512,-0.9811564906661151,0.9352629109359325,-0.01959563886236393,-0.016370839329516107,0.08173246113763608,0.12158092334163595,0.12272502841202593,0.12267475614921373,0.127268615643929,0.130163042219951,0.13014911843019805,0.12958700079864405,0.12648068048991312,0.12603364840442033,0.12437525865922358,71.1401818224647,1.137742674268444,0.8049746682014222,1.1114447334006254,0.15658618360232898,0.1598109831351768,0.257914283602329,0.2977627458063289,0.29890685087671887,0.29885657861390663,0.30345043810862193,0.30634486468464395,0.306330940894891,0.305768823263337,0.30266250295460606,0.30221547086911327,0.3005570811239165
4.0721,0.0951802856634313,4.0721,-0.8019231466269416,0.9728055242671706,-0.162854088388432,0.17088237764022896,0.17066880392620354,0.272210477640229,0.17898345817332895,0.17907684233178245,0.02838957555814403,-0.15523263862855652,-0.17383957155320762,-0.09000267049857424,-0.09056478813012825,-0.15196849390198397,-0.15241552598747676,-0.16486848513878663,3.9769197143365687,0.8971034322903729,0.8776252386037393,0.2580343740518633,0.07570209197679766,0.07548851826277224,0.1770301919767977,0.08380317250989765,0.08389655666835115,0.06679071010528727,0.2504129242919878,0.2690198572166389,0.18518295616200553,0.18574507379355953,0.24714877956541526,0.24759581165090805,0.26004877080221794
50.1532,1.3152958298297714,50.1532,-0.11204667540384516,0.9263212587631567,0.6932536028180156,0.8142745833593116,0.8099450272406571,0.9156026833593116,0.9140499111245116,0.9150299323548237,0.9385435703271114,0.9610420736934087,0.9637457718740385,0.9616074998844164,0.9610453822528623,0.962009863706453,0.9615628316209603,0.9692374512385901,48.837904170170226,1.4273425052336166,0.3889745710666147,0.6220422270117558,0.5010212464704599,0.5053508025891144,0.39969314647045984,0.40124591870525983,0.4002658974749478,0.37675225950266,0.3542537561363628,0.3515500579557329,0.35368832994535504,0.35425044757690916,0.3532859661233184,0.3537329982088111,0.3460583785911814
78.6937,0.102371905197977,78.6937,-0.15327704678473894,0.69841690728928,0.41376080653869424,0.545139860504541,0.5577571453517322,0.646467960504541,0.701693972915241,0.7028393360993294,0.6919959280864669,0.6920057501101248,0.6949058581270154,0.6950427537011051,0.694480636069551,0.6905697172744206,0.6901226851889279,0.6774314034605761,78.59132809480202,0.2556489519827159,0.596045002091303,0.31138890134071723,0.442767955306564,0.45538524015375514,0.544096055306564,0.599322067717264,0.6004674309013524,0.5896240228884899,0.5896338449121478,0.5925339529290384,0.5926708485031281,0.592108730871574,0.5881978120764436,0.5877507799909509,0.5750594982625991
