x1,x2,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_19_Y_pred,Model_20_Y_pred,Model_21_Y_pred,Model_22_Y_pred,Model_23_Y_pred,Model_24_Y_pred,Model_25_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals,Model_19_Residuals,Model_20_Residuals,Model_21_Residuals,Model_22_Residuals,Model_23_Residuals,Model_24_Residuals,Model_25_Residuals
90.2007,7.1089,1.2002798815454212,7.1089,0.7350325543985762,0.0,0.9871626274082304,0.5334251544829377,0.8178192254766411,1.0668503089658754,1.0668503089658692,1.0780547475683022,1.1622281896989952,1.1550863794124655,1.1550863794124593,1.1416037062503182,1.1342030537468615,1.1477814933039485,1.1211653884425754,1.1234841236956314,1.1073233310952209,1.136979273738563,1.12907199129318,1.1165758398700387,1.1331118104872355,1.1331109687197136,1.1466058422810181,1.1460567594531115,5.908620118454579,0.465247327146845,1.2002798815454212,0.21311725413719085,0.6668547270624835,0.3824606560687801,0.1334295725795458,0.133429572579552,0.12222513397711898,0.03805169184642598,0.0451935021329557,0.045193502132961916,0.05867617529510305,0.06607682779855972,0.05249838824147268,0.0791144931028458,0.07679575784978976,0.09295655045020035,0.06330060780685831,0.07120789025224128,0.08370404167538248,0.06716807105818567,0.06716891282570758,0.05367403926440306,0.05422312209230973
38.3177,55.7265,0.8306046800472976,55.7265,-0.7326230056614332,0.0,0.9915566550046485,0.3946901753358866,0.9464952498620389,0.7893803506717731,0.7893803506717733,0.797670701809823,0.8015941924440437,0.8006727588907717,0.8006727588907718,0.8007723060349412,0.7995975393743652,0.8096444534438176,0.8032673108810631,0.8138662520454957,0.8087065627542902,0.815745346286537,0.8178410838764837,0.8176981937022683,0.8195773599140782,0.8195765149151683,0.8093463358033264,0.8094384251203305,54.89589531995271,1.5632276857087308,0.8306046800472976,0.16095197495735092,0.435914504711411,0.11589056981474133,0.04122432937552445,0.04122432937552434,0.03293397823747457,0.029010487603253865,0.029931921156525876,0.029931921156525765,0.02983237401235639,0.03100714067293242,0.02096022660347996,0.027337369166234526,0.01673842800180192,0.02189811729300739,0.01485933376076054,0.012763596170813907,0.012906486345029333,0.011027320133219387,0.011028165132129342,0.021258344243971217,0.02116625492696711
3.8342,69.3189,-1.1708031061261477,69.3189,0.20245248580303138,0.0,-0.4695188305599682,-0.6253229681890263,-0.997392357513582,-1.2506459363780527,-1.250645936378046,-1.2637806615496707,-1.2365185903489233,-1.2386708063812648,-1.2386708063812581,-1.2373326709589172,-1.239302196294047,-1.2552199123144763,-1.238310421702321,-1.230585681426025,-1.262405000377948,-1.2579936886673289,-1.2591198504642223,-1.2588871258893641,-1.2348175063475662,-1.234818722125725,-1.2558621394565719,-1.2549996879858645,70.48970310612614,1.3732555919291791,1.1708031061261477,0.7012842755661794,0.5454801379371214,0.17341074861256567,0.07984283025190497,0.07984283025189831,0.09297755542352304,0.06571548422277562,0.06786770025511712,0.06786770025511046,0.0665295648327695,0.06849909016789923,0.08441680618832859,0.0675073155761734,0.059782575299877294,0.09160189425180021,0.08719058254118117,0.08831674433807457,0.08808401976321645,0.06401440022141847,0.06401561599957728,0.0850590333304242,0.08419658185971679
54.552,67.1102,0.7136529860753773,67.1102,-0.9072733153117034,0.0,0.008170523449212331,0.38297832057230463,0.507589407595505,0.7659566411446093,0.7659566411446046,0.7740009882153288,0.7596902096041966,0.7598732915621853,0.7598732915621806,0.7600598113588511,0.7621140059455462,0.7718627925070021,0.763114661038654,0.7725659559934812,0.776427515072325,0.7752682482591781,0.7772441889488239,0.7772697566429967,0.7592994424027785,0.7592999644994499,0.7729665073482231,0.7731328564645207,66.39654701392463,1.6209263013870807,0.7136529860753773,0.705482462626165,0.3306746655030727,0.20606357847987233,0.05230365506923196,0.052303655069227295,0.060348002139951507,0.04603722352881934,0.046220305486808,0.04622030548680334,0.04640682528347384,0.04846101987016893,0.05820980643162477,0.04946167496327669,0.05891296991810391,0.06277452899694769,0.061615262183800756,0.06359120287344655,0.06361677056761939,0.045646456327401164,0.045646978424072615,0.05931352127284584,0.059479870389143374
93.0332,39.9348,1.0909628266499511,39.9348,0.7869835277322098,0.0,0.30379663282735997,0.57824215400484,0.692937405221197,1.15648430800968,1.156484308009676,1.1686301145158664,1.1410347750602228,1.1419964499313024,1.1419964499312985,1.142340680303959,1.147337745156568,1.162057010027242,1.1386009470629193,1.1654259827751277,1.1621229947114402,1.1566130032864381,1.155001326790596,1.1565962086743264,1.1477341203761438,1.147734886341206,1.1615031640173867,1.1613033215737223,38.84383717335005,0.30397929891774134,1.0909628266499511,0.7871661938225911,0.5127206726451111,0.3980254214287542,0.0655214813597289,0.06552148135972491,0.07766728786591526,0.05007194841027163,0.051033623281351304,0.05103362328134731,0.05137785365400793,0.05637491850661691,0.0710941833772909,0.04763812041296811,0.07446315612517651,0.07116016806148906,0.06565017663648698,0.06403850014064494,0.0656333820243753,0.056771293726192606,0.05677205969125487,0.07054033736743559,0.07034049492377115
22.2926,64.2039,-0.2687041647945066,64.2039,0.9803142675076753,0.0,0.8774862642980082,-0.05862225827957348,-0.6247990275804169,-0.11724451655914696,-0.1172445165591477,-0.11847585986590528,-0.11416925940013681,-0.11418920142800194,-0.11418920142800268,-0.11435647854015611,-0.11430381386355555,-0.11579605468508321,-0.11770078834530971,-0.11549424154568452,-0.12029406392361632,-0.1196819900026748,-0.12141309487013505,-0.12142479597618216,-0.1116952332751367,-0.11169547839863143,-0.11658030973486613,-0.11652029449890365,64.47260416479452,1.2490184323021818,0.2687041647945066,1.146190429092515,0.2100819065149331,0.35609486278591035,0.15145964823535962,0.1514596482353589,0.15022830492860131,0.1545349053943698,0.15451496336650467,0.15451496336650392,0.15434768625435047,0.15440035093095106,0.1529081101094234,0.15100337644919687,0.15320992324882207,0.1484101008708903,0.14902217479183177,0.14729106992437155,0.14727936881832443,0.1570089315193699,0.15700868639587517,0.15212385505964046,0.15218387029560293
67.7916,6.1851,-1.851321864978731,6.1851,-0.09792810748231394,0.0,-0.9409254527946789,-0.9649024821950429,-0.9344901160778077,-1.9298049643900859,-1.9298049643900843,-1.9500724574549062,-1.768903201828273,-1.7941783282460626,-1.794178328246061,-1.805518306671283,-1.8387892403850996,-1.8633510180269295,-1.8060022155427917,-1.89034299964014,-1.879541309402418,-1.8364527277957599,-1.8362136424002702,-1.8633099056538616,-1.8904174500231392,-1.8904186855426817,-1.8533232001909832,-1.8559322964529912,8.036421864978731,1.7533937574964171,1.851321864978731,0.9103964121840522,0.8864193827836881,0.9168317489009233,0.07848309941135478,0.07848309941135323,0.09875059247617513,0.08241866315045798,0.057143536732668476,0.05714353673267003,0.04580355830744809,0.01253262459363147,0.012029153048198404,0.04531964943593936,0.039021134661408885,0.028219444423686957,0.014869137182971226,0.015108222578460895,0.011988040675130485,0.03909558504440813,0.039096820563950585,0.0020013352122520978,0.004610431474260102
39.0568,3.9085,-1.3795420283746562,3.9085,-0.6939116640648375,0.0,-0.5570096604672523,-0.7037711268473902,-0.7633951035254725,-1.4075422536947804,-1.407542253694785,-1.4223247593840103,-1.5917715329824755,-1.5762591228118747,-1.5762591228118794,-1.5441331952382706,-1.5105628937586246,-1.528477522695056,-1.5105357100339887,-1.5363405951820925,-1.480512371149244,-1.5310822195623044,-1.5113492881572357,-1.5036923402534341,-1.4806198776010484,-1.4806189836559214,-1.5296770880508628,-1.5213138804546575,5.288042028374656,0.6856303643098187,1.3795420283746562,0.8225323679074039,0.675770901527266,0.6161469248491838,0.02800022532012414,0.028000225320128802,0.042782731009354036,0.2122295046078193,0.19671709443721852,0.19671709443722318,0.1645911668636144,0.1310208653839684,0.14893549432039976,0.13099368165933245,0.1567985668074363,0.10097034277458783,0.15154019118764817,0.13180725978257946,0.1241503118787779,0.10107784922639218,0.10107695528126515,0.15013505967620655,0.14177185208000131
4.8525,22.2803,1.8664385437858109,22.2803,-0.28513898032837875,0.0,0.9889140227194071,0.9490934952458886,0.9112578756573391,1.8981869904917772,1.8981869904917774,1.918122420431809,1.8551675436071406,1.8614584713358429,1.861458471335843,1.8604275328145765,1.8745898676416772,1.8987492244903672,1.8639817333702358,1.8662997234941916,1.907544273098315,1.8939620245077198,1.895548373461684,1.8936166832739625,1.8794489971024437,1.879450187050348,1.8389261146080949,1.8208080845436585,20.41386145621419,2.1515775241141895,1.8664385437858109,0.8775245210664038,0.9173450485399223,0.9551806681284718,0.03174844670596633,0.03174844670596655,0.05168387664599816,0.01127100017867022,0.004980072449968009,0.004980072449967787,0.006011010971234354,0.008151323855866366,0.03231068070455634,0.002456810415575106,0.00013882029161926823,0.04110572931250411,0.02752348072190891,0.029109829675873167,0.02717813948815162,0.013010453316632864,0.013011643264537076,0.027512429177716013,0.045630459242152366
79.8501,6.2138,-1.938259277362992,6.2138,-0.06932964672443964,0.0,-0.9817906992856342,-0.9639330493975424,-0.9364920874667755,-1.9278660987950849,-1.9278660987950857,-1.9481132292088987,-1.767321213997422,-1.7926560055385268,-1.7926560055385277,-1.8037961038240928,-1.8366152369752626,-1.8611523375194063,-1.805096547582716,-1.8912115384930899,-1.8786016870486508,-1.835550030103077,-1.835667194328265,-1.8684138456050718,-1.8894561091751971,-1.889457347674697,-1.8370248956814854,-1.8349361772202188,8.152059277362993,1.8689296306385526,1.938259277362992,0.9564685780773579,0.9743262279654497,1.0017671898962166,0.010393178567907224,0.010393178567906336,0.00985395184590665,0.17093806336557016,0.1456032718244653,0.14560327182446442,0.13446317353889925,0.10164404038772945,0.07710693984358574,0.133162729780276,0.04704773886990221,0.05965759031434126,0.10270924725991515,0.10259208303472711,0.06984543175792024,0.048803168187794954,0.04880192968829511,0.10123438168150667,0.10332310014277324
