x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals
64.7207,12.74225232791224,64.7207,4.170081088513748,15.520249756837941,12.510243265541245,12.525576121387557,12.510252801877334,12.520732640815982,12.521545027787635,12.506068692321717,12.539228291742779,12.538838107040018,12.53610184776073,51.97844767208775,8.572171239398493,2.7779974289257012,0.23200906237099517,0.21667620652468322,0.23199952603490637,0.2215196870962579,0.22070730012460515,0.2361836355905229,0.2030240361694613,0.20341422087222227,0.2061504801515106
88.5045,13.545880482978507,88.5045,4.483053398178822,19.742013342056936,13.449160194536468,13.460395699704101,13.449162606411013,13.470040715152965,13.475801398584307,13.459162967896551,13.491904444019085,13.491519454043802,13.488770419706215,74.95861951702149,9.062827084799686,6.196132859078428,0.0967202884420395,0.08548478327440634,0.09671787656749409,0.07583976782554203,0.07007908439419985,0.08671751508195591,0.05397603895942282,0.0543610289347054,0.057110063272292066
39.5495,11.686041603393026,39.5495,3.677553051908718,10.754297610872829,11.032659155726153,11.05762955384661,11.032701422379033,11.050627426272044,11.051846269102834,11.027447332342042,11.060487783951281,11.060097664931757,11.057544561001832,27.863458396606976,8.008488551484309,0.9317439925201967,0.653382447666873,0.6284120495464158,0.6533401810139932,0.6354141771209818,0.634195334290192,0.6585942710509833,0.6255538194417447,0.6259439384612691,0.628497042391194
58.0811,11.755570439605831,58.0811,4.061840309731132,14.299208135005335,12.185520929193396,12.202591695774052,12.185534792518695,12.203251842067978,12.203411425703246,12.187011590750203,12.21996418707761,12.219576204613077,12.216882366969367,46.325529560394166,7.693730129874699,2.5436376953995037,0.429950489587565,0.4470212561682203,0.4299643529128634,0.4476814024621465,0.44784098609741463,0.4314411511443712,0.4643937474717781,0.46400576500724533,0.46131192736353555
15.0721,7.8943475650693715,15.0721,2.71284535263153,5.555827200168147,8.138536057894589,8.202775554757332,8.139064843137623,8.147917276406012,8.168212412898974,8.095940436620294,8.128822582121483,8.128422135405701,8.127491270736824,7.177752434930629,5.181502212437842,2.3385203649012247,0.24418849282521737,0.3084279896879609,0.2447172780682516,0.25356971133664086,0.27386484782960263,0.20159287155092276,0.2344750170521115,0.23407457033632983,0.23314370566745257
57.2883,12.405381911401063,57.2883,4.048096414389712,14.151910956556785,12.144289243169137,12.161594215889373,12.144299678866634,12.174406505111813,12.180828066660823,12.157955183462281,12.19051060482041,12.190127184607112,12.187470438696268,44.882918088598935,8.35728549701135,1.7465290451557216,0.26109266823192634,0.24378769551169022,0.2610822325344291,0.23097540628925017,0.22455384474024065,0.24742672793878207,0.2148713065806529,0.21525472679395108,0.21791147270479527
53.6216,11.935350626582558,53.6216,3.981951971974706,13.466159405586275,11.945855915924119,11.964333352865088,11.945861158268444,11.94594357516617,11.952875652267121,11.928440469207684,11.961994565364423,11.961599468037665,11.958877096463684,41.68624937341744,7.953398654607852,1.530808779003717,0.010505289341560697,0.02898272628253018,0.010510531685886448,0.010592948583612483,0.017525025684562934,0.006910157374873549,0.026643938781864662,0.026248841455107197,0.02352646988112639
48.6667,11.623874378214149,48.6667,3.884995017971499,12.526837170929166,11.654985053914498,11.675324724361062,11.654988246769475,11.674749576973873,11.6749659732202,11.655592613062819,11.688525803591913,11.688137633510847,11.685499808255395,37.04282562178585,7.73887936024265,0.9029627927150177,0.031110675700348978,0.051450346146912906,0.031113868555326718,0.05087519875972468,0.051091595006051094,0.03171823484866998,0.06465142537776458,0.06426325529669796,0.06162543004124643
3.6757,3.674008115248266,3.6757,1.3017435907169899,2.8236743596912617,3.90523077215097,4.145866065586141,3.917261095405513,3.879076424559726,4.020271738075514,3.8269534448881224,3.8404272384908964,3.840063787960752,3.865828763417942,0.0016918847517337632,2.3722645245312766,0.8503337555570045,0.2312226569027036,0.4718579503378746,0.24325298015724695,0.2050683093114598,0.34626362282724754,0.1529453296398562,0.1664191232426302,0.16605567271248578,0.1918206481696756
86.4234,13.581668245442206,86.4234,4.459258472474617,19.38066621019173,13.37777541742385,13.38927992633,13.377775987590248,13.389622340955425,13.389693949543153,13.378493023963335,13.411533095804373,13.411144635374825,13.408373095522384,72.8417317545578,9.12240977296759,5.798997964749525,0.20389282801835584,0.19238831911220622,0.2038922578519582,0.19204590448678083,0.1919742958990529,0.20317522147887068,0.17013514963783294,0.17052361006738082,0.17329514991982187
