x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals
20.4687,9015.067606111468,20.4687,418.96767968999995,8575.723745270701,8994.691424960702,9015.160124960701,8994.598906111469,8596.099926421468,439.34386084076687,20.37618115076657,0.09251884923287435
91.4036,772088.1863508861,91.4036,8354.61809296,763642.1703216786,771996.7884146386,772088.1920146386,771996.7827508862,763733.5682579261,8446.016029207502,91.39793624752201,0.005663752439431846
66.1844,294359.028874453,66.1844,4380.3748033599995,289912.4781354995,294292.85293885955,294359.0373388596,294292.84447445296,289978.65407109295,4446.550738953461,66.17593559343368,0.008464406593702734
52.0139,143478.27609977958,52.0139,2705.44579321,140720.78694344562,143426.2327366556,143478.2466366556,143426.2621997796,140772.83030656958,2757.4891563339625,52.04336312398664,0.029463123995810747
49.6125,124627.3320809734,49.6125,2461.40015625,122116.21525195311,124577.61540820311,124627.22790820312,124577.7195809734,122165.9319247234,2511.1168290202913,49.716672770286095,0.10417277028318495
37.7107,55088.05925893294,37.7107,1422.0968944900003,53628.26935904406,55050.36625353406,55088.076953534066,55050.348558932936,53665.96236444294,1459.7898998888777,37.69300539887627,0.017694601127004717
69.0592,334193.49486606213,69.0592,4769.173104640001,329355.27926795476,334124.45237259474,334193.51157259475,334124.4356660621,329424.32176142215,4838.215598107374,69.0424934673938,0.016706532624084502
65.186,281303.7823280076,65.186,4249.214596000001,276989.30265485606,281238.51725085604,281303.703250856,281238.59632800764,277054.56773200765,4314.479673151567,65.26507715159096,0.07907715160399675
86.2958,650175.192023844,86.2958,7446.96509764,642641.810672922,650088.7757705619,650175.0715705618,650088.896223844,642728.226926204,7533.381350922049,86.41625328210648,0.12045328214298934
11.1275,1512.8238179529487,11.1275,123.82125624999999,1377.8210289218748,1501.6422851718748,1512.769785171875,1501.6963179529487,1389.0025617029487,135.00278903107392,11.181532781073884,0.05403278107382903
22.8688,12505.76268565376,22.8688,522.9820134400001,11959.971068956673,12482.953082396672,12505.821882396673,12482.89388565376,11982.780672213761,545.7916166970881,22.809603257088384,0.05919674291180854
54.7484,167154.07964048514,54.7484,2997.3873025599996,164102.15899547588,167099.54629803586,167154.29469803587,167099.33124048513,164156.69233792514,3051.9206450092606,54.533342449285556,0.21505755072575994
59.556,214846.66819828516,59.556,3546.9171359999996,211240.19695161597,214787.11408761598,214846.670087616,214787.11219828515,211299.75106228516,3606.4712466691853,59.55411066918168,0.001889330829726532
43.229,82696.09555747284,43.229,1868.746441,80784.039897989,82652.786338989,82696.015338989,82652.86655747284,80827.34911647285,1912.0556594838417,43.30921848384605,0.08021848383941688
52.2671,145570.01645348704,52.2671,2731.84974241,142785.86367151773,145517.7134139277,145569.9805139277,145517.74935348704,142838.16671107704,2784.1527819693147,52.303039559337776,0.03593955934047699
62.2198,244805.39854100335,62.2198,3871.30351204,240871.7302584264,244743.03377046637,244805.25357046636,244743.17874100336,240934.09502896335,3933.668282576953,62.36477053698036,0.14497053698869422
83.4098,587338.871844204,83.4098,6957.194736040001,580298.2214941493,587255.4162301894,587338.8260301894,587255.462044204,580381.6771081641,7040.650350054726,83.4556140146451,0.04581401462201029
92.0273,787942.4974376605,92.0273,8469.023945289999,779381.4073203863,787850.4312656763,787942.4585656762,787850.4701376605,779473.4734923705,8561.090117274201,92.06617198418826,0.03887198423035443
43.0155,81486.42624181684,43.0155,1850.3332402500002,79593.00949597389,81443.34273622389,81486.35823622388,81443.41074181684,79636.09300156684,1893.4167458429438,43.08350559294922,0.06800559295515995
11.9704,1870.571396782092,11.9704,143.29047616,1715.244315825664,1858.534791985664,1870.505191985664,1858.6009967820921,1727.280920622092,155.32708095642806,12.036604796428037,0.06620479642811006
22.0851,11281.812765904486,22.0851,487.75164201,10772.043788955052,11259.795430965052,11281.880530965052,11259.727665904486,10794.061123894486,509.76897694943364,22.017334939433567,0.06776506056667131
21.314,10157.91636765708,21.314,454.286596,9682.664507144,10136.951103144,10158.265103144,10136.60236765708,9703.62977165708,475.2518605130808,20.96526451308091,0.34873548691939504
17.8341,6008.238615970235,17.8341,318.05512281,5672.226865705821,5990.281988515821,6008.116088515821,5990.404515970235,5690.183493160234,336.0117502644134,17.956627454414047,0.12252745441401203
98.6533,969971.728964387,98.6533,9732.47360089,960140.6378906814,969873.1114915714,969971.7647915714,969873.075664387,960239.255363497,9831.091073705582,98.61747281556018,0.0358271844452247
98.4823,964954.016642506,98.4823,9698.763413289998,955156.5280966496,964855.2915099395,964953.7738099395,964855.534342506,955255.253229216,9797.488545856439,98.72513256652746,0.24283256649505347
62.4636,247678.45005923053,62.4636,3901.70132496,243714.31088177144,247616.01220673145,247678.47580673144,247615.98645923054,243776.7487342705,3964.1391774590884,62.437852499075234,0.025747500912984833
75.2932,432586.490122155,75.2932,5669.065966239999,426842.1176093015,432511.18357554154,432586.47677554155,432511.196922155,426917.424155915,5744.372512853472,75.30654661345761,0.013346613442990929
34.3172,41626.16653611446,34.3172,1177.67021584,40414.34433102445,41592.01454686445,41626.331746864445,41591.849336114465,40448.49632027446,1211.822205090015,34.151989250014594,0.16521074998308904
14.8785,3529.977687266387,14.8785,221.36976225,3293.650007636625,3515.0197698866255,3529.8982698866253,3515.099187266387,3308.607925016387,236.32767962976186,14.957917379761511,0.07941737976170771
94.6412,856748.8608176607,94.6412,8956.95673744,847697.1339794064,856654.0907168464,856748.7319168464,856654.2196176607,847791.9040802207,9051.726838254253,94.77010081429034,0.12890081433579326
67.1795,307767.19194096926,67.1795,4513.085220250001,303186.80855378497,307699.893774035,307767.073274035,307700.01244096924,303254.10672071925,4580.383387184294,67.29816693428438,0.11866693425690755
94.1957,844749.2311407708,94.1957,8872.829898490001,835782.4232691947,844655.2531676847,844749.4488676847,844655.0354407708,835876.4012422808,8966.807871576166,93.97797308617737,0.2177269138628617
69.1503,335511.2132415765,69.1503,4781.76399009,330660.41444392054,335442.1784340106,335511.3287340106,335442.0629415765,330729.4492514865,4850.798797655967,69.03480756591307,0.11549243406625465
5.6961,222.9692279543554,5.6961,32.44555521,184.81312703168103,217.25868224168104,222.95478224168104,217.2731279543554,190.5236727443554,38.15610092267437,5.71054571267436,0.014445712674358901
67.3955,310730.194217345,67.3955,4542.15342025,306120.70083445887,310662.8542547088,310730.2497547088,310662.798717345,306188.040797095,4609.49338288611,67.33996263617883,0.055537363805342466
29.7161,27153.393471208205,29.7161,883.0465992100001,26240.701046784285,27123.747645994285,27153.463745994286,27123.677371208203,26270.346871998205,912.6924244239199,29.645825213920034,0.07027478608142701
94.9094,864027.078487288,94.9094,9007.794208360001,854924.3436389227,863932.1378472828,864027.0472472828,863932.169087288,855019.284278928,9102.734848365304,94.94064000516664,0.03124000516254455
87.8851,686617.655443294,87.8851,7723.790802009999,678806.127013729,686529.9178157389,686617.8029157389,686529.770343294,678893.864641284,7811.52842956502,87.73762755503412,0.14747244492173195
97.2655,929745.684702913,97.2655,9460.57749025,920187.7998779113,929648.3773681613,929745.6428681613,929648.4192029131,920285.107212663,9557.884825001704,97.30733475170564,0.04183475172612816
96.5186,908564.3065170774,96.5186,9315.84014596,899151.848711855,908467.688857815,908564.207457815,908467.7879170774,899248.4663711174,9412.457805222366,96.6176592623815,0.09905926242936403
36.2678,49056.55860894451,36.2678,1315.3533168400002,47704.97102448976,49020.32434132976,49056.59214132976,49020.29080894451,47741.20529210451,1351.5875844547554,36.23426761475275,0.033532385248690844
76.9949,462447.51415288047,76.9949,5928.21462601,456442.29230817733,462370.5069341873,462447.5018341873,462370.5192528805,456519.2995268705,6005.221844703134,77.00721869315021,0.012318693159613758
44.4602,89906.10345921777,44.4602,1976.70938404,87884.89455629521,89861.6039403352,89906.0641403352,89861.64325921777,87929.39407517777,2021.2089029225608,44.499518882570555,0.039318882569205016
29.3343,26132.05586313287,29.3343,860.50115649,25242.199074824606,26102.700231314604,26132.034531314603,26102.721563132873,25271.55470664287,889.8567883082651,29.355631818267284,0.021331818268663483
87.0737,667846.8061347903,87.0737,7581.829231690001,660177.9239714056,667759.7532030956,667846.8269030956,667759.7324347903,660264.9769031003,7668.8821633846965,87.05293169466313,0.0207683052867651
51.3008,137695.01894275326,51.3008,2631.7720806400002,135012.01315449653,137643.78523513654,137695.08603513654,137643.71814275326,135063.24686211327,2683.0057882567344,51.233707616716856,0.06709238328039646
88.2724,695700.3020047133,88.2724,7792.01660176,687820.0062771995,695612.0228789594,695700.2952789594,695612.0296047133,687908.2854029533,7880.295727513847,88.27912575390656,0.006725753890350461
3.212,46.75080235324277,3.212,10.316944000000001,33.138024128000005,43.454968128000004,46.66696812800001,43.538802353242765,36.43385835324277,13.612778225242764,3.295834225242764,0.08383422524276085
64.8593,277117.0332137398,64.8593,4206.728796490001,272845.4850301839,277052.2138266739,277117.07312667393,277052.1739137398,272910.3044172498,4271.548183555889,64.81938706588699,0.039912934124004096
87.2087,670945.9303863274,87.2087,7605.357355689999,663253.3280251623,670858.6853808524,670945.8940808524,670858.7216863275,663340.5730306375,7692.6023611651035,87.24500547500793,0.03630547504872084
1.8924,12.203258193996843,1.8924,3.58117776,6.7770207930240005,10.358198553024001,12.250598553024002,10.310858193996843,8.622080433996842,5.426237400972843,1.845059640972842,0.047340359027158385
21.0951,9853.36157124492,21.0951,445.00324400999995,9387.38793271535,9832.391176725348,9853.486276725349,9832.266471244919,9408.358327234919,465.97363852956914,20.97039451957062,0.12470548042983864
5.9457,251.5170080416025,5.9457,35.35134849000001,210.18851271699305,245.53986120699307,251.48556120699305,245.57130804160252,216.16565955160252,41.32849532460946,5.977146834609442,0.0314468346094543
60.4851,225000.60627578967,60.4851,3658.4473220100003,221281.55211650708,224939.9994385171,225000.48453851708,224940.12117578968,221342.15895377967,3719.0541592825903,60.606837272585835,0.1217372725950554
55.1354,170701.7825410615,55.1354,3039.91233316,167606.78245370983,170646.69478686986,170701.83018686986,170646.6471410615,167661.8702079015,3095.0000873516547,55.08775419162703,0.04764580837218091
45.3218,95193.24873541856,45.3218,2054.0655552400003,93093.94828147626,95148.01383671626,95193.33563671626,95147.92693541855,93139.18318017856,2099.300453942298,45.23489870229969,0.08690129770548083
29.4691,26489.565983880213,29.4691,868.4278548100001,25591.787296181374,26460.215150991375,26489.684250991373,26460.096883880215,25621.138129070212,897.7786876988393,29.35083288883834,0.11826711116009392
21.8589,10944.21990378103,21.8589,477.81150920999994,10444.433998670467,10922.245507880467,10944.104407880466,10922.36100378103,10466.40839457103,499.78590511056245,21.97439590056274,0.1154959005634737
31.9162,33561.87090308942,31.9162,1018.64382244,32511.239965759527,33529.88378819953,33561.79998819953,33529.95470308942,32543.227080649416,1050.63093732989,31.9871148898892,0.07091488988953643
30.2342,28581.64621405143,30.2342,914.1068496400001,27637.289313385692,28551.39616302569,28581.630363025688,28551.41201405143,27667.53936441143,944.3569006657381,30.250051025741413,0.015851025742449565
81.0494,539064.1661264772,81.0494,6569.005240360001,532413.9333280339,538982.9385683939,539063.987968394,538983.1167264772,532495.1608861171,6650.232798443292,81.22755808325019,0.17815808323211968
76.6278,455893.2481878236,76.6278,5871.819732839999,449944.62812411686,455816.44785695686,455893.0756569569,455816.6203878236,450021.42845498363,5948.620063706767,76.80033086676849,0.17253086675191298
10.1374,1154.8924259386602,10.1374,102.76687876,1041.788956741624,1144.555835501624,1154.693235501624,1144.75502593866,1052.12554717866,113.10346919703625,10.336590437036193,0.1991904370361226
15.916,4300.906351222844,15.916,253.31905600000002,4031.8260952960004,4285.145151296001,4301.061151296001,4284.990351222844,4047.587295222844,269.0802559268436,15.761199926842892,0.15480007315727562
67.7093,315068.90571880335,67.7093,4584.54930649,310416.62435792334,315001.1736644134,315068.8829644134,315001.19641880336,310484.35641231335,4652.281360880006,67.73205438995501,0.022754389967303723
6.4217,312.56695305167983,6.4217,41.238230890000004,264.81954730631304,306.05777819631305,312.47947819631304,306.14525305167984,271.3287221616798,47.74740574536679,6.50917485536678,0.08747485536679278
65.9562,291340.12240882235,65.9562,4350.22031844,286924.0013670923,291274.22168553225,291340.17788553226,291274.16620882234,286989.90209038235,4416.121041730046,65.90072329010582,0.05547670990927145
4.3971,108.86447948385624,4.3971,19.33448841,85.015678987611,104.350167397611,108.747267397611,104.46737948385625,89.52999107385625,23.848800496245246,4.514312086245241,0.11721208624524593
